,Unnamed: 0,NSub,curDur,WMSize,repDur_mean,repDur_std,mPred,sdPred,repErr,predErr,repCV,predCV,Exp,Gap
44,44,3,1.7,High,1.073992599752842,0.151799527128108,1.0823628477763916,0.2142383031929922,-0.6260074002471581,-0.6176371522236084,0.1413413157251192,0.197935751059013,Encoding,0.5
45,45,4,0.5,Low,0.8500943294325224,0.2392883611588583,0.8642838035705269,0.2421091836965399,0.3500943294325224,0.3642838035705269,0.2814844810441148,0.2801269475331356,Encoding,0.5
46,46,4,0.5,Med,0.8926273767175795,0.2423732656586841,0.8616282287924196,0.2422696119311207,0.3926273767175795,0.3616282287924196,0.2715279320134152,0.2811765026206999,Encoding,0.5
47,47,4,0.5,High,0.8266401092049209,0.2287818609419158,0.8579249631755085,0.2426856729266137,0.3266401092049209,0.3579249631755085,0.2767611423572984,0.2828751736379615,Encoding,0.5
48,48,4,0.8,Low,0.922631416785408,0.2365864135054505,1.0099181240963178,0.2337585617413609,0.122631416785408,0.2099181240963177,0.2564257071689089,0.2314628841328398,Encoding,0.5
49,49,4,0.8,Med,1.0406212188521138,0.2031305016296835,0.9986572739942676,0.2333887216576012,0.2406212188521137,0.1986572739942677,0.1952011913170022,0.2337025201089566,Encoding,0.5
50,50,4,0.8,High,1.053300873348538,0.2814292854061488,0.9944651752264864,0.2338345634361558,0.253300873348538,0.1944651752264864,0.2671879351162596,0.2351359999940678,Encoding,0.5
51,51,4,1.1,Low,1.0772657651849242,0.2021826683425051,1.1240309773179655,0.2391837353423172,-0.0227342348150758,0.0240309773179654,0.1876813270008615,0.2127910530660197,Encoding,0.5
52,52,4,1.1,Med,1.1172951518360603,0.1967905786456237,1.105442387598956,0.2377667371526081,0.0172951518360604,0.0054423875989559,0.176131238305506,0.2150874073763739,Encoding,0.5
53,53,4,1.1,High,1.1312926363574054,0.2633570591408783,1.098648636288766,0.2366069438937536,0.0312926363574053,-0.0013513637112341,0.2327930463587645,0.2153617963728709,Encoding,0.5
54,54,4,1.4,Low,1.350603925451197,0.3003835032957992,1.216962434046358,0.2461428299640346,-0.0493960745488029,-0.1830375659536418,0.2224068045674086,0.2022600066179678,Encoding,0.5
55,55,4,1.4,Med,1.160607871697417,0.210982183418245,1.1938599929546638,0.2445449220076755,-0.2393921283025828,-0.206140007045336,0.1817859318063029,0.204835511241528,Encoding,0.5
56,56,4,1.4,High,1.13795956583029,0.2046985773194529,1.1842041613945518,0.2442207874866331,-0.2620404341697098,-0.2157958386054481,0.1798821183686773,0.2062319956712801,Encoding,0.5
57,57,4,1.7,Low,1.318613051838535,0.1877961549867809,1.297219490651558,0.2569559997885479,-0.3813869481614649,-0.402780509348442,0.1424194571143807,0.198082130002137,Encoding,0.5
58,58,4,1.7,Med,1.1952791135831828,0.2226824691034385,1.2694217766432123,0.2522786206209209,-0.5047208864168171,-0.4305782233567876,0.1863016483538189,0.1987350660456072,Encoding,0.5
59,59,4,1.7,High,1.2899578135788936,0.2810183856811229,1.2576406328030252,0.2520700378101455,-0.4100421864211063,-0.4423593671969748,0.2178508341303487,0.2004308951503361,Encoding,0.5
60,60,5,0.5,Low,0.822628727534417,0.2648578338947649,0.9218915352920182,0.3659301325807941,0.3226287275344169,0.4218915352920181,0.3219652135035411,0.3969340411232674,Encoding,0.5
61,61,5,0.5,Med,0.959305975988021,0.2697477498886722,0.9256344675950372,0.3700210875343143,0.459305975988021,0.4256344675950371,0.2811905238168146,0.3997486054032699,Encoding,0.5
62,62,5,0.5,High,1.0125854917260653,0.374197940861588,0.9257970127460272,0.3710089789749349,0.5125854917260653,0.4257970127460272,0.369547010024532,0.4007454915786311,Encoding,0.5
63,63,5,0.8,Low,0.9979576581765452,0.4250053039126385,1.0645080705766192,0.3990682304113966,0.1979576581765452,0.2645080705766192,0.4258750864131875,0.3748851149575885,Encoding,0.5
64,64,5,0.8,Med,1.1373008668313105,0.5226170573023207,1.0642936194336376,0.4044387827028735,0.3373008668313102,0.2642936194336376,0.4595240121098383,0.3800067719264304,Encoding,0.5
65,65,5,0.8,High,1.180631596446043,0.4279539852880932,1.062447360758306,0.4054736961059431,0.3806315964460429,0.262447360758306,0.3624788516386716,0.3816412097974833,Encoding,0.5
66,66,5,1.1,Low,1.171883020576111,0.4193938406108599,1.176356246399903,0.434007521069564,0.0718830205761109,0.076356246399903,0.3578802945746933,0.3689422506131045,Encoding,0.5
67,67,5,1.1,Med,1.2152761533258556,0.5143253807087923,1.1701263140586415,0.4340384438720299,0.1152761533258555,0.0701263140586414,0.4232168789795094,0.3709329827534139,Encoding,0.5
68,68,5,1.1,High,1.0706916777286417,0.439325567650724,1.167782736400019,0.4373252001553415,-0.0293083222713586,0.0677827364000189,0.4103194008033261,0.3744919209060285,Encoding,0.5
69,69,5,1.4,Low,1.2059651465869612,0.4098939133995576,1.2726362133732103,0.4631027730752877,-0.1940348534130387,-0.1273637866267896,0.3398886896189421,0.3638924998431419,Encoding,0.5
70,70,5,1.4,Med,1.081795034274755,0.5072935209903505,1.25783888193226,0.4636119404356384,-0.3182049657252448,-0.14216111806774,0.4689368178977125,0.3685781598064847,Encoding,0.5
71,71,5,1.4,High,1.406314746902354,0.4832268516658355,1.2517833009589163,0.4631777121959702,0.0063147469023541,-0.1482166990410833,0.3436121627325778,0.3700142922829833,Encoding,0.5
72,72,5,1.7,Low,1.290018570334644,0.4315711109350088,1.3545266979124226,0.4897433990877003,-0.4099814296653559,-0.3454733020875773,0.3345464327874403,0.3615605361212045,Encoding,0.5
73,73,5,1.7,Med,1.3332703983388736,0.4615417081454986,1.3382158696958046,0.4885405799155099,-0.3667296016611263,-0.3617841303041953,0.3461726208881073,0.3650685894395813,Encoding,0.5
74,74,5,1.7,High,1.3528647622538714,0.4961262945609337,1.3267674804931062,0.4873473182527464,-0.3471352377461285,-0.3732325195068937,0.3667227563340388,0.3673193121010314,Encoding,0.5
75,75,6,0.5,Low,0.7946435096507686,0.2250235025379884,0.8226312004170279,0.2237124720613132,0.2946435096507686,0.3226312004170278,0.2831754111184802,0.27194746801228,Encoding,0.5
76,76,6,0.5,Med,0.8406291080884026,0.2259345825060202,0.80591278750926,0.2220477685475558,0.3406291080884026,0.30591278750926,0.2687684501192177,0.2755233221125735,Encoding,0.5
77,77,6,0.5,High,0.7879828103733265,0.2344974449025086,0.8009051504293114,0.2218166723358056,0.2879828103733265,0.3009051504293114,0.2975920817249929,0.2769574801921359,Encoding,0.5
78,78,6,0.8,Low,1.0073029151988064,0.231385482865541,0.9757329926977574,0.235438424797637,0.2073029151988064,0.1757329926977573,0.2297079452210992,0.2412939057709677,Encoding,0.5
79,79,6,0.8,Med,1.0119778842705875,0.1758593156278109,0.9519965344068344,0.2333114071921784,0.2119778842705875,0.1519965344068342,0.1737778249517445,0.2450758997117033,Encoding,0.5
80,80,6,0.8,High,0.9359653719322976,0.2372445822438272,0.93908252279399,0.232200441319985,0.1359653719322974,0.13908252279399,0.2534758115613151,0.2472630846425875,Encoding,0.5
81,81,6,1.1,Low,1.1352995560021857,0.1812007745653381,1.0957781337865728,0.2524934127920964,0.0352995560021855,-0.0042218662134272,0.1596061353211603,0.2304238467686699,Encoding,0.5
82,82,6,1.1,Med,1.0326576721439171,0.2450125590986695,1.06355943877384,0.2481864605450476,-0.0673423278560827,-0.03644056122616,0.2372640669874606,0.2333545747393089,Encoding,0.5
83,83,6,1.1,High,1.0259680482378524,0.269034670041673,1.0508748373646948,0.2470683019486068,-0.0740319517621477,-0.0491251626353053,0.2622251935659716,0.2351072584135578,Encoding,0.5
84,84,6,1.4,Low,1.251969509087226,0.2762910553293643,1.194259096660678,0.2696084064881983,-0.1480304909127738,-0.205740903339322,0.220685131166493,0.225753697201941,Encoding,0.5
85,85,6,1.4,Med,1.1186380755528569,0.2484217821142463,1.1571481760465598,0.266527378347977,-0.2813619244471432,-0.24285182395344,0.2220752069354251,0.2303312435392482,Encoding,0.5
86,86,6,1.4,High,1.089969906463845,0.2565573998392331,1.1402932894387896,0.2624330588466974,-0.3100300935361548,-0.2597067105612103,0.2353802598748567,0.2301452277912266,Encoding,0.5
87,87,6,1.7,Low,1.340619233281889,0.3371411671871199,1.2829617425977429,0.2871397682244107,-0.359380766718111,-0.4170382574022571,0.2514816726609128,0.2238100784229229,Encoding,0.5
88,88,6,1.7,Med,1.299305778840714,0.2777401992227588,1.239877242278138,0.2798266999699292,-0.4006942211592861,-0.4601227577218618,0.2137604586585987,0.2256890363240948,Encoding,0.5
89,89,6,1.7,High,1.096643759190328,0.2532375828175439,1.2190816033402527,0.2775890143015221,-0.603356240809672,-0.4809183966597472,0.2309205525452621,0.22770339043829,Encoding,0.5
90,90,7,0.5,Low,0.8045933081155398,0.3439989345703609,0.8701848621413714,0.3514522094678246,0.3045933081155397,0.3701848621413713,0.4275438673185716,0.4038822378534173,Encoding,0.5
91,91,7,0.5,Med,0.9619646797227782,0.453316856261828,0.8722936143855009,0.35153938203453,0.4619646797227782,0.3722936143855009,0.4712406451268732,0.4030057955682465,Encoding,0.5
92,92,7,0.5,High,0.7673620622570545,0.2877006575812095,0.8737371485126477,0.3533656598246079,0.2673620622570545,0.3737371485126477,0.3749216591904359,0.4044301657839981,Encoding,0.5
93,93,7,0.8,Low,0.9476532329704812,0.2612218792084277,1.02874203331089,0.3164915095175488,0.1476532329704812,0.22874203331089,0.275651335446417,0.307649050266719,Encoding,0.5
94,94,7,0.8,Med,1.0383412813363289,0.4089586110350007,1.025414251936516,0.3173057312604272,0.2383412813363288,0.2254142519365161,0.3938576057658782,0.309441506845832,Encoding,0.5
95,95,7,0.8,High,1.0113020662110928,0.3267752558831749,1.0244780500462658,0.3165253255342702,0.2113020662110927,0.2244780500462657,0.3231232950086408,0.3089625253757031,Encoding,0.5
96,96,7,1.1,Low,1.1677798754049509,0.2584631097546385,1.15915948986978,0.3070040621464024,0.0677798754049507,0.05915948986978,0.2213286212566484,0.2648505790871723,Encoding,0.5
97,97,7,1.1,Med,1.2418413807058448,0.2594593881899914,1.1469633887228008,0.3086308180115375,0.1418413807058447,0.0469633887228007,0.2089311825335683,0.2690851521906142,Encoding,0.5
98,98,7,1.1,High,1.2284864905444846,0.2871623875915071,1.14261585986799,0.3079939178660735,0.1284864905444844,0.0426158598679899,0.2337529877632046,0.2695515865687852,Encoding,0.5
99,99,7,1.4,Low,1.3053081402417384,0.2212436993871628,1.2611817043302147,0.3101812687608697,-0.0946918597582615,-0.1388182956697852,0.1694953801070981,0.2459449480561566,Encoding,0.5
100,100,7,1.4,Med,1.3342449132623058,0.2776959667199394,1.2490016327483664,0.3077272830846776,-0.0657550867376941,-0.1509983672516335,0.2081296799108319,0.2463786075343544,Encoding,0.5
101,101,7,1.4,High,1.2817290512083723,0.3173556147143661,1.242295986638832,0.3067806621327992,-0.1182709487916273,-0.1577040133611678,0.2475996111777083,0.2469465130953436,Encoding,0.5
102,102,7,1.7,Low,1.2366261936905596,0.1746075503354444,1.3539784298414057,0.3138868123465363,-0.4633738063094403,-0.3460215701585942,0.1411967102316906,0.2318255634126332,Encoding,0.5
103,103,7,1.7,Med,1.3246391452087678,0.4239257447059582,1.3361975786404907,0.3141985950788907,-0.3753608547912321,-0.3638024213595092,0.3200311165794108,0.2351438141345615,Encoding,0.5
104,104,7,1.7,High,1.2883644779150722,0.3202416075554709,1.3286965277082896,0.3127827135214298,-0.4116355220849277,-0.3713034722917103,0.2485644497694548,0.2354056829371801,Encoding,0.5
105,105,8,0.5,Low,0.6713081657450647,0.1800290606780515,0.70265623803717,0.2117824225757554,0.1713081657450647,0.20265623803717,0.2681764796920692,0.3014026078632099,Encoding,0.5
106,106,8,0.5,Med,0.7273196744619193,0.1950490013722103,0.6917192320889904,0.2121793932464907,0.2273196744619192,0.1917192320889904,0.2681750655466734,0.3067420759803214,Encoding,0.5
107,107,8,0.5,High,0.746648307935184,0.2327927565487382,0.6878901404048873,0.2123078655736937,0.246648307935184,0.1878901404048872,0.3117836792431958,0.3086362968492772,Encoding,0.5
108,108,8,0.8,Low,0.926660795729034,0.2029907009223001,0.8950623105346872,0.2535406017728828,0.1266607957290341,0.0950623105346871,0.2190561010651159,0.2832658674024875,Encoding,0.5
109,109,8,0.8,Med,0.8166453320343882,0.1944551054759302,0.8763662927475692,0.2525047277474716,0.0166453320343881,0.0763662927475691,0.2381145129324536,0.2881269280175336,Encoding,0.5
110,110,8,0.8,High,0.8727559290758053,0.2764367312366113,0.8676623355276433,0.2506574362000769,0.0727559290758053,0.0676623355276432,0.3167400209235367,0.2888882298292308,Encoding,0.5
111,111,8,1.1,Low,1.115956334034332,0.2632786883947026,1.0543545392550953,0.2919826201529142,0.0159563340343318,-0.0456454607449048,0.2359220341918889,0.2769302063793464,Encoding,0.5
112,112,8,1.1,Med,0.930627216309853,0.2802436975243752,1.0257762459148905,0.2891412335580716,-0.169372783690147,-0.0742237540851098,0.3011342163789328,0.2818755403135568,Encoding,0.5
113,113,8,1.1,High,0.9562749477259772,0.3074636990972975,1.0127842520115098,0.2867493433354813,-0.1437250522740228,-0.0872157479884903,0.3215222774877105,0.2831297413698554,Encoding,0.5
114,114,8,1.4,Low,1.180636767079951,0.2740049112767405,1.1982443724559493,0.328120243846962,-0.2193632329200492,-0.2017556275440506,0.2320823126273056,0.2738341622038576,Encoding,0.5
115,115,8,1.4,Med,1.1426406285458053,0.338513155661413,1.1588339870351878,0.323850943737381,-0.2573593714541946,-0.2411660129648121,0.2962551367460351,0.2794627594293602,Encoding,0.5
116,116,8,1.4,High,1.149302439740855,0.3372367581075035,1.1418370862586091,0.3219102242841559,-0.2506975602591446,-0.2581629137413908,0.2934273403122189,0.2819230765563416,Encoding,0.5
117,117,8,1.7,Low,1.3593098014796687,0.3852422144857267,1.3237616424987513,0.3629746456619132,-0.3406901985203312,-0.3762383575012487,0.2834101645308329,0.2741993981459963,Encoding,0.5
118,118,8,1.7,Med,1.3486306797792855,0.396009671140792,1.275815036706412,0.3557041013138785,-0.3513693202207144,-0.4241849632935879,0.293638337818032,0.2788053840720897,Encoding,0.5
119,119,8,1.7,High,1.2046286904200882,0.4183243897802642,1.2567644012597272,0.35125366060556,-0.4953713095799117,-0.4432355987402727,0.3472641761789541,0.2794904599887443,Encoding,0.5
120,120,9,0.5,Low,0.9892260988500226,0.2981077798932424,0.956445657482718,0.3030243538314861,0.4892260988500225,0.456445657482718,0.3013545439609745,0.3168233881985725,Encoding,0.5
121,121,9,0.5,Med,1.0321974764156046,0.3665646799692935,0.953801551019751,0.3015236330130648,0.5321974764156046,0.4538015510197509,0.3551303779991995,0.3161282687060979,Encoding,0.5
122,122,9,0.5,High,0.9804247032639072,0.2968138210866529,0.952468766390698,0.3032702755035131,0.4804247032639072,0.452468766390698,0.3027400473473766,0.3184044308904016,Encoding,0.5
123,123,9,0.8,Low,0.944618261215055,0.1988957285109854,1.0199232206393656,0.2828540386868687,0.1446182612150549,0.2199232206393655,0.210556726116164,0.2773287566779333,Encoding,0.5
124,124,9,0.8,Med,1.041293928619477,0.3050916265711187,1.0123681376679836,0.2812425497305018,0.2412939286194766,0.2123681376679835,0.2929928026907851,0.2778065994632658,Encoding,0.5
125,125,9,0.8,High,0.9846289611249028,0.211302724130029,1.010452618391671,0.2823951417643275,0.1846289611249026,0.2104526183916713,0.2146013701329923,0.279473907657158,Encoding,0.5
126,126,9,1.1,Low,1.0712882624670792,0.3700578783077065,1.0661844850741904,0.2761335983754933,-0.0287117375329208,-0.0338155149258097,0.3454325892225282,0.2589923247253767,Encoding,0.5
127,127,9,1.1,Med,1.0487426260683013,0.2454967392601102,1.0560145370148493,0.2752587302718865,-0.0512573739316988,-0.0439854629851508,0.2340867369723197,0.2606580881452543,Encoding,0.5
128,128,9,1.1,High,1.0726239109872049,0.2407501445358374,1.053233372782992,0.2749314327015946,-0.0273760890127954,-0.0467666272170081,0.2244497275044518,0.2610356259174874,Encoding,0.5
129,129,9,1.4,Low,1.1472908593283744,0.2166580482932611,1.1018614257768058,0.274472029649988,-0.2527091406716255,-0.2981385742231941,0.1888431747988414,0.249098501162691,Encoding,0.5
130,130,9,1.4,Med,1.0859550744814142,0.2150710465238219,1.092278801416549,0.273016698931601,-0.3140449255185857,-0.3077211985834509,0.1980478305021289,0.2499514762874941,Encoding,0.5
131,131,9,1.4,High,0.9526237160848724,0.2828580126638903,1.0864799342856564,0.272223762513583,-0.4473762839151275,-0.3135200657143435,0.2969252264959248,0.2505557202881671,Encoding,0.5
132,132,9,1.7,Low,1.2092774015562406,0.3505977062509869,1.1310108174297675,0.2756455233749089,-0.4907225984437593,-0.5689891825702325,0.2899233094075821,0.2437160804538686,Encoding,0.5
133,133,9,1.7,Med,1.1088473835879993,0.2837114403397384,1.1169717481829553,0.2733732643229758,-0.5911526164120007,-0.5830282518170447,0.2558615771105553,0.2447450123673122,Encoding,0.5
134,134,9,1.7,High,1.0926337447229648,0.2522357041030612,1.112203415600406,0.2726407276433491,-0.6073662552770351,-0.5877965843995938,0.2308511020470222,0.2451356683670749,Encoding,0.5
135,135,10,0.5,Low,0.746577176081549,0.2435978020181479,0.8131281607795497,0.248363064929402,0.246577176081549,0.3131281607795497,0.3262861628005884,0.3054414751683119,Encoding,0.5
136,136,10,0.5,Med,0.8419606914679516,0.2301406381273165,0.8123474648824731,0.2492582328121693,0.3419606914679516,0.3123474648824731,0.2733389342987832,0.3068369676616532,Encoding,0.5
137,137,10,0.5,High,0.8499742022966833,0.2777820462148361,0.8096444340245457,0.2487258637490258,0.3499742022966833,0.3096444340245456,0.3268123261438426,0.3072038209571454,Encoding,0.5
138,138,10,0.8,Low,0.8699800462788209,0.216835619754956,0.9176979086047324,0.2485404269075843,0.0699800462788208,0.1176979086047325,0.249242060990284,0.2708303294332064,Encoding,0.5
139,139,10,0.8,Med,0.9519760514907226,0.2455806017539329,0.9092953890838318,0.2472906732088299,0.1519760514907225,0.1092953890838317,0.2579693064435521,0.2719585694347243,Encoding,0.5
140,140,10,0.8,High,0.9319666437875944,0.2401329611753504,0.9070256122302068,0.2474361564234448,0.1319666437875942,0.1070256122302067,0.257662613545297,0.2727995252692429,Encoding,0.5
141,141,10,1.1,Low,0.9852280620254223,0.265233339971022,0.9949164438536702,0.2548098867066942,-0.1147719379745777,-0.1050835561463299,0.2692100947934409,0.2561118456538155,Encoding,0.5
142,142,10,1.1,Med,1.0059309696783512,0.2225234279598086,0.9837014762110932,0.254611535193145,-0.0940690303216489,-0.1162985237889068,0.2212114296778843,0.258830083465797,Encoding,0.5
143,143,10,1.1,High,0.9125225457802724,0.2639570317925276,0.976235091865854,0.2539675728025905,-0.1874774542197278,-0.1237649081341459,0.2892608330754451,0.2601500139860661,Encoding,0.5
144,144,10,1.4,Low,1.0519646061175083,0.2425892057466836,1.0581821373731983,0.2648695715556606,-0.3480353938824916,-0.3418178626268016,0.2306058629120698,0.2503062206409621,Encoding,0.5
145,145,10,1.4,Med,1.019298432306339,0.2188576365453775,1.0420746238884604,0.2622481435716616,-0.3807015676936609,-0.3579253761115395,0.2147139930846104,0.2516596581088339,Encoding,0.5
146,146,10,1.4,High,1.0579595480711148,0.3103042204319226,1.0367348006976322,0.261251565827685,-0.3420404519288851,-0.3632651993023676,0.2933044283192804,0.2519945946175295,Encoding,0.5
147,147,10,1.7,Low,1.153286730759949,0.3322547348989944,1.1104231753990663,0.2725261396764126,-0.5467132692400509,-0.5895768246009334,0.2880937810496248,0.2454254789652346,Encoding,0.5
