,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
epsilon[0],2.57,0.546,1.527,3.566,0.016,0.011,1182.0,1442.0,1.0
epsilon[1],2.109,0.445,1.287,2.953,0.013,0.009,1167.0,1445.0,1.0
epsilon[2],2.86,0.607,1.758,3.996,0.017,0.012,1244.0,1654.0,1.0
epsilon[3],1.848,0.391,1.112,2.571,0.011,0.008,1199.0,1402.0,1.0
epsilon[4],4.227,0.936,2.527,5.963,0.025,0.018,1345.0,1609.0,1.0
epsilon[5],2.708,0.574,1.675,3.81,0.016,0.012,1192.0,1512.0,1.0
epsilon[6],3.403,0.738,1.981,4.726,0.02,0.014,1293.0,1677.0,1.0
epsilon[7],2.317,0.491,1.425,3.259,0.014,0.01,1194.0,1570.0,1.0
epsilon[8],2.742,0.579,1.625,3.793,0.016,0.012,1220.0,1591.0,1.0
epsilon[9],2.501,0.53,1.525,3.503,0.015,0.01,1231.0,1570.0,1.0
epsilon[10],1.821,0.387,1.087,2.528,0.011,0.008,1199.0,1493.0,1.0
epsilon[11],2.166,0.455,1.356,3.043,0.013,0.009,1228.0,1594.0,1.0
epsilon[12],3.528,0.748,2.121,4.921,0.021,0.015,1222.0,1407.0,1.0
epsilon[13],3.101,0.671,1.914,4.412,0.019,0.013,1203.0,1545.0,1.0
epsilon[14],2.209,0.47,1.324,3.076,0.013,0.009,1189.0,1475.0,1.0
epsilon[15],2.892,0.615,1.765,4.038,0.017,0.012,1211.0,1560.0,1.0
epsilon_k[0],1.069,0.864,0.0,2.628,0.01,0.007,5717.0,3548.0,1.0
epsilon_k[1],3.195,1.366,0.62,5.659,0.018,0.012,5483.0,3254.0,1.0
epsilon_k[2],1.094,0.854,0.001,2.652,0.01,0.007,5387.0,4295.0,1.0
epsilon_k[3],1.115,0.847,0.001,2.623,0.01,0.007,5295.0,4233.0,1.0
epsilon_k[4],1.675,0.969,0.012,3.32,0.013,0.009,4423.0,3044.0,1.0
epsilon_k[5],2.509,1.354,0.008,4.801,0.017,0.012,5254.0,3125.0,1.0
epsilon_k[6],3.462,1.328,1.077,5.992,0.017,0.012,5444.0,3722.0,1.0
epsilon_k[7],0.826,0.724,0.0,2.153,0.008,0.006,5193.0,3334.0,1.0
epsilon_k[8],2.178,1.237,0.027,4.317,0.016,0.011,5065.0,3836.0,1.0
epsilon_k[9],5.935,1.581,3.075,9.012,0.019,0.013,6876.0,5401.0,1.0
epsilon_k[10],1.125,0.843,0.0,2.644,0.011,0.008,4392.0,3489.0,1.0
epsilon_k[11],2.204,1.212,0.002,4.249,0.016,0.011,4904.0,3322.0,1.0
epsilon_k[12],2.9,1.373,0.276,5.271,0.017,0.012,5443.0,3475.0,1.0
epsilon_k[13],1.768,1.13,0.003,3.744,0.016,0.011,3974.0,2627.0,1.0
epsilon_k[14],2.756,1.253,0.463,5.093,0.016,0.011,5863.0,3803.0,1.0
epsilon_k[15],3.564,1.42,0.9,6.19,0.019,0.013,4815.0,2574.0,1.0
k_r[0],0.012,0.009,0.0,0.029,0.0,0.0,6067.0,3610.0,1.0
k_r[1],0.036,0.015,0.008,0.062,0.0,0.0,5976.0,3300.0,1.0
k_r[2],0.012,0.009,0.0,0.029,0.0,0.0,5954.0,4408.0,1.0
k_r[3],0.012,0.009,0.0,0.029,0.0,0.0,5302.0,4258.0,1.0
k_r[4],0.019,0.01,0.0,0.035,0.0,0.0,4616.0,2985.0,1.0
k_r[5],0.028,0.015,0.0,0.053,0.0,0.0,5224.0,3266.0,1.0
k_r[6],0.039,0.013,0.014,0.065,0.0,0.0,6613.0,4190.0,1.0
k_r[7],0.009,0.008,0.0,0.023,0.0,0.0,5637.0,3412.0,1.0
k_r[8],0.025,0.013,0.0,0.048,0.0,0.0,5285.0,3713.0,1.0
k_r[9],0.067,0.017,0.036,0.099,0.0,0.0,7798.0,5366.0,1.0
k_r[10],0.013,0.009,0.0,0.029,0.0,0.0,4565.0,3404.0,1.0
k_r[11],0.025,0.013,0.001,0.046,0.0,0.0,5069.0,3401.0,1.0
k_r[12],0.033,0.015,0.005,0.06,0.0,0.0,5988.0,3532.0,1.0
k_r[13],0.02,0.012,0.0,0.041,0.0,0.0,4284.0,2801.0,1.0
k_r[14],0.031,0.013,0.006,0.054,0.0,0.0,6053.0,3698.0,1.0
k_r[15],0.04,0.015,0.013,0.069,0.0,0.0,5224.0,2372.0,1.0
k_r0,0.012,0.003,0.007,0.017,0.0,0.0,5225.0,4332.0,1.0
mu_p[0],-0.079,0.025,-0.123,-0.031,0.0,0.0,8880.0,5696.0,1.0
mu_p[1],-0.123,0.029,-0.178,-0.071,0.0,0.0,7674.0,5142.0,1.0
mu_p[2],-0.158,0.034,-0.221,-0.093,0.0,0.0,9901.0,5341.0,1.0
mu_p[3],0.004,0.022,-0.037,0.045,0.0,0.0,8839.0,6279.0,1.0
mu_p[4],0.101,0.098,-0.081,0.285,0.001,0.001,5704.0,5237.0,1.0
mu_p[5],0.02,0.029,-0.036,0.074,0.0,0.0,7588.0,6351.0,1.0
mu_p[6],-0.196,0.073,-0.335,-0.064,0.001,0.001,7540.0,5059.0,1.0
mu_p[7],0.09,0.02,0.053,0.128,0.0,0.0,8850.0,6098.0,1.0
mu_p[8],-0.058,0.032,-0.12,-0.0,0.0,0.0,7572.0,6118.0,1.0
mu_p[9],-0.139,0.036,-0.205,-0.071,0.0,0.0,7923.0,5481.0,1.0
mu_p[10],0.054,0.023,0.011,0.098,0.0,0.0,7148.0,5760.0,1.0
mu_p[11],0.055,0.026,0.006,0.101,0.0,0.0,7252.0,6217.0,1.0
mu_p[12],-0.485,0.059,-0.59,-0.373,0.001,0.0,9001.0,6414.0,1.0
mu_p[13],0.134,0.041,0.056,0.208,0.0,0.0,6816.0,6032.0,1.0
mu_p[14],-0.344,0.044,-0.426,-0.262,0.001,0.0,7753.0,6059.0,1.0
mu_p[15],-0.4,0.054,-0.502,-0.302,0.001,0.0,7782.0,5520.0,1.0
sig_n,0.002,0.001,0.001,0.004,0.0,0.0,1352.0,1838.0,1.0
var_p,0.031,0.007,0.02,0.043,0.0,0.0,1076.0,1275.0,1.0
var_s[0],0.148,0.02,0.114,0.186,0.0,0.0,11719.0,5801.0,1.0
var_s[1],0.11,0.013,0.087,0.135,0.0,0.0,10774.0,5372.0,1.0
var_s[2],0.08,0.009,0.065,0.097,0.0,0.0,10962.0,5966.0,1.0
var_s[3],0.093,0.01,0.075,0.113,0.0,0.0,10344.0,5526.0,1.0
var_s[4],0.019,0.002,0.015,0.023,0.0,0.0,10836.0,6665.0,1.0
var_s[5],0.149,0.019,0.116,0.186,0.0,0.0,10484.0,5721.0,1.0
var_s[6],0.034,0.004,0.027,0.04,0.0,0.0,10542.0,5878.0,1.0
var_s[7],0.213,0.034,0.157,0.277,0.0,0.0,9851.0,5427.0,1.0
var_s[8],0.105,0.012,0.083,0.128,0.0,0.0,11698.0,6109.0,1.0
var_s[9],0.097,0.011,0.079,0.118,0.0,0.0,11190.0,6057.0,1.0
