,curDur,Gap,WMSize,mu_r,Exp,NSub
5049,1.54,0.5,5.0,1.0794518033629554,Encoding,6
5050,1.5500000000000003,0.5,5.0,1.0815949798954982,Encoding,6
5051,1.56,0.5,5.0,1.083728587998574,Encoding,6
5052,1.5699999999999998,0.5,5.0,1.0858527313191428,Encoding,6
5053,1.58,0.5,5.0,1.0879675117298446,Encoding,6
5054,1.5899999999999999,0.5,5.0,1.0900730293703877,Encoding,6
5055,1.6,0.5,5.0,1.092169382687719,Encoding,6
5056,1.6099999999999999,0.5,5.0,1.0942566684750152,Encoding,6
5057,1.62,0.5,5.0,1.096334981909543,Encoding,6
5058,1.63,0.5,5.0,1.0984044165894233,Encoding,6
5059,1.6400000000000001,0.5,5.0,1.1004650645693388,Encoding,6
5060,1.65,0.5,5.0,1.1025170163952225,Encoding,6
5061,1.6600000000000001,0.5,5.0,1.1045603611379609,Encoding,6
5062,1.67,0.5,5.0,1.1065951864261463,Encoding,6
5063,1.6800000000000002,0.5,5.0,1.1086215784779112,Encoding,6
5064,1.69,0.5,5.0,1.1106396221318746,Encoding,6
5065,1.7000000000000002,0.5,5.0,1.1126494008772294,Encoding,6
5066,1.71,0.5,5.0,1.1146509968830036,Encoding,6
5067,1.7200000000000002,0.5,5.0,1.1166444910265174,Encoding,6
5068,1.73,0.5,5.0,1.1186299629210656,Encoding,6
5069,1.7400000000000002,0.5,5.0,1.120607490942853,Encoding,6
5070,1.75,0.5,5.0,1.1225771522572003,Encoding,6
5071,1.7600000000000002,0.5,5.0,1.1245390228440535,Encoding,6
5072,1.77,0.5,5.0,1.1264931775228093,Encoding,6
5073,1.7800000000000002,0.5,5.0,1.128439689976488,Encoding,6
5074,1.79,0.5,5.0,1.1303786327752665,Encoding,6
5075,1.8,0.5,5.0,1.1323100773993988,Encoding,6
5076,0.4,0.5,1.0,0.8079410769297276,Encoding,7
5077,0.41000000000000003,0.5,1.0,0.8149043740890254,Encoding,7
5078,0.42000000000000004,0.5,1.0,0.8217577222310978,Encoding,7
5079,0.43000000000000005,0.5,1.0,0.8285054146109796,Encoding,7
5080,0.44,0.5,1.0,0.8351514815884369,Encoding,7
5081,0.45,0.5,1.0,0.8416997122964314,Encoding,7
5082,0.46,0.5,1.0,0.8481536740847249,Encoding,7
5083,0.47000000000000003,0.5,1.0,0.8545167300101867,Encoding,7
5084,0.48000000000000004,0.5,1.0,0.860792054607183,Encoding,7
5085,0.49,0.5,1.0,0.866982648139286,Encoding,7
5086,0.5,0.5,1.0,0.8730913495063898,Encoding,7
5087,0.51,0.5,1.0,0.8791208479582998,Encoding,7
5088,0.52,0.5,1.0,0.8850736937462783,Encoding,7
5089,0.53,0.5,1.0,0.8909523078273015,Encoding,7
5090,0.54,0.5,1.0,0.8967589907214699,Encoding,7
5091,0.55,0.5,1.0,0.9024959306107043,Encoding,7
5092,0.56,0.5,1.0,0.9081652107562641,Encoding,7
5093,0.5700000000000001,0.5,1.0,0.9137688163034613,Encoding,7
5094,0.5800000000000001,0.5,1.0,0.9193086405340091,Encoding,7
5095,0.5900000000000001,0.5,1.0,0.9247864906195479,Encoding,7
5096,0.6000000000000001,0.5,1.0,0.9302040929238842,Encoding,7
5097,0.61,0.5,1.0,0.935563097896239,Encoding,7
5098,0.62,0.5,1.0,0.9408650845932084,Encoding,7
5099,0.63,0.5,1.0,0.9461115648631157,Encoding,7
5100,0.64,0.5,1.0,0.951303987222898,Encoding,7
5101,0.65,0.5,1.0,0.9564437404545466,Encoding,7
5102,0.66,0.5,1.0,0.9615321569453746,Encoding,7
5103,0.67,0.5,1.0,0.9665705157939456,Encoding,7
5104,0.68,0.5,1.0,0.9715600457013407,Encoding,7
5105,0.69,0.5,1.0,0.9765019276655275,Encoding,7
5106,0.7,0.5,1.0,0.9813972974948849,Encoding,7
5107,0.71,0.5,1.0,0.9862472481554232,Encoding,7
5108,0.72,0.5,1.0,0.9910528319648797,Encoding,7
5109,0.73,0.5,1.0,0.9958150626456594,Encoding,7
5110,0.74,0.5,1.0,1.0005349172475033,Encoding,7
5111,0.75,0.5,1.0,1.005213337949792,Encoding,7
5112,0.76,0.5,1.0,1.00985123375252,Encoding,7
5113,0.77,0.5,1.0,1.0144494820641838,Encoding,7
5114,0.78,0.5,1.0,1.0190089301941219,Encoding,7
5115,0.79,0.5,1.0,1.0235303967562035,Encoding,7
5116,0.8,0.5,1.0,1.028014672990182,Encoding,7
5117,0.81,0.5,1.0,1.032462524006508,Encoding,7
5118,0.8200000000000001,0.5,1.0,1.036874689959924,Encoding,7
5119,0.8300000000000001,0.5,1.0,1.0412518871567285,Encoding,7
5120,0.8400000000000001,0.5,1.0,1.0455948091002127,Encoding,7
5121,0.8500000000000001,0.5,1.0,1.0499041274784109,Encoding,7
5122,0.8600000000000001,0.5,1.0,1.0541804930979901,Encoding,7
5123,0.8700000000000001,0.5,1.0,1.0584245367678033,Encoding,7
5124,0.88,0.5,1.0,1.0626368701353663,Encoding,7
5125,0.89,0.5,1.0,1.06681808647927,Encoding,7
5126,0.9,0.5,1.0,1.0709687614603183,Encoding,7
5127,0.91,0.5,1.0,1.075089453833973,Encoding,7
5128,0.92,0.5,1.0,1.079180706126502,Encoding,7
5129,0.93,0.5,1.0,1.0832430452770518,Encoding,7
5130,0.9400000000000001,0.5,1.0,1.0872769832477118,Encoding,7
5131,0.9500000000000001,0.5,1.0,1.0912830176034825,Encoding,7
5132,0.9600000000000001,0.5,1.0,1.0952616320639392,Encoding,7
5133,0.9700000000000001,0.5,1.0,1.0992132970282469,Encoding,7
5134,0.98,0.5,1.0,1.1031384700750775,Encoding,7
5135,0.99,0.5,1.0,1.1070375964388703,Encoding,7
5136,1.0,0.5,1.0,1.1109111094637838,Encoding,7
5137,1.01,0.5,1.0,1.1147594310365934,Encoding,7
5138,1.02,0.5,1.0,1.1185829719997125,Encoding,7
5139,1.03,0.5,1.0,1.1223821325454335,Encoding,7
5140,1.04,0.5,1.0,1.1261573025924148,Encoding,7
5141,1.05,0.5,1.0,1.1299088621453792,Encoding,7
5142,1.06,0.5,1.0,1.1336371816389212,Encoding,7
5143,1.07,0.5,1.0,1.1373426222662715,Encoding,7
5144,1.08,0.5,1.0,1.141025536293806,Encoding,7
5145,1.09,0.5,1.0,1.1446862673620504,Encoding,7
5146,1.1,0.5,1.0,1.148325150773871,Encoding,7
5147,1.1099999999999999,0.5,1.0,1.1519425137705148,Encoding,7
5148,1.12,0.5,1.0,1.1555386757961101,Encoding,7
5149,1.13,0.5,1.0,1.1591139487512132,Encoding,7
5150,1.1400000000000001,0.5,1.0,1.1626686372359452,Encoding,7
5151,1.15,0.5,1.0,1.166203038783233,Encoding,7
5152,1.1600000000000001,0.5,1.0,1.1697174440826419,Encoding,7
5153,1.17,0.5,1.0,1.1732121371952537,Encoding,7
5154,1.1800000000000002,0.5,1.0,1.1766873957600266,Encoding,7
5155,1.19,0.5,1.0,1.1801434911920365,Encoding,7
5156,1.2000000000000002,0.5,1.0,1.183580688872994,Encoding,7
5157,1.21,0.5,1.0,1.1869992483343892,Encoding,7
5158,1.2200000000000002,0.5,1.0,1.1903994234336177,Encoding,7
5159,1.23,0.5,1.0,1.1937814625234044,Encoding,7
5160,1.24,0.5,1.0,1.1971456086148387,Encoding,7
5161,1.25,0.5,1.0,1.2004920995343045,Encoding,7
5162,1.26,0.5,1.0,1.2038211680745878,Encoding,7
5163,1.27,0.5,1.0,1.2071330421404178,Encoding,7
5164,1.28,0.5,1.0,1.210427944888688,Encoding,7
5165,1.29,0.5,1.0,1.2137060948635972,Encoding,7
5166,1.3,0.5,1.0,1.216967706126924,Encoding,7
5167,1.31,0.5,1.0,1.2202129883836546,Encoding,7
5168,1.32,0.5,1.0,1.223442147103158,Encoding,7
5169,1.33,0.5,1.0,1.2266553836360998,Encoding,7
5170,1.34,0.5,1.0,1.229852895327278,Encoding,7
5171,1.35,0.5,1.0,1.2330348756245495,Encoding,7
5172,1.3599999999999999,0.5,1.0,1.2362015141840113,Encoding,7
5173,1.37,0.5,1.0,1.2393529969715933,Encoding,7
5174,1.38,0.5,1.0,1.2424895063612074,Encoding,7
5175,1.3900000000000001,0.5,1.0,1.2456112212295969,Encoding,7
5176,1.4,0.5,1.0,1.2487183170480176,Encoding,7
5177,1.4100000000000001,0.5,1.0,1.2518109659708796,Encoding,7
5178,1.42,0.5,1.0,1.25488933692147,Encoding,7
5179,1.4300000000000002,0.5,1.0,1.2579535956748755,Encoding,7
5180,1.44,0.5,1.0,1.2610039049382105,Encoding,7
5181,1.4500000000000002,0.5,1.0,1.2640404244282608,Encoding,7
5182,1.46,0.5,1.0,1.2670633109466407,Encoding,7
5183,1.4700000000000002,0.5,1.0,1.270072718452561,Encoding,7
5184,1.48,0.5,1.0,1.2730687981332982,Encoding,7
5185,1.4900000000000002,0.5,1.0,1.2760516984724537,Encoding,7
5186,1.5,0.5,1.0,1.2790215653160866,Encoding,7
5187,1.5100000000000002,0.5,1.0,1.2819785419367986,Encoding,7
5188,1.52,0.5,1.0,1.28492276909585,Encoding,7
5189,1.5300000000000002,0.5,1.0,1.287854385103378,Encoding,7
5190,1.54,0.5,1.0,1.2907735258767852,Encoding,7
5191,1.5500000000000003,0.5,1.0,1.2936803249973734,Encoding,7
5192,1.56,0.5,1.0,1.2965749137652756,Encoding,7
5193,1.5699999999999998,0.5,1.0,1.2994574212527548,Encoding,7
5194,1.58,0.5,1.0,1.3023279743559288,Encoding,7
5195,1.5899999999999999,0.5,1.0,1.3051866978449715,Encoding,7
5196,1.6,0.5,1.0,1.3080337144128513,Encoding,7
5197,1.6099999999999999,0.5,1.0,1.3108691447226521,Encoding,7
5198,1.62,0.5,1.0,1.3136931074535336,Encoding,7
5199,1.63,0.5,1.0,1.3165057193453693,Encoding,7
5200,1.6400000000000001,0.5,1.0,1.319307095242118,Encoding,7
5201,1.65,0.5,1.0,1.3220973481339633,Encoding,7
5202,1.6600000000000001,0.5,1.0,1.3248765891982694,Encoding,7
5203,1.67,0.5,1.0,1.327644927839391,Encoding,7
5204,1.6800000000000002,0.5,1.0,1.330402471727375,Encoding,7
5205,1.69,0.5,1.0,1.3331493268355947,Encoding,7
5206,1.7000000000000002,0.5,1.0,1.3358855974773476,Encoding,7
5207,1.71,0.5,1.0,1.3386113863414553,Encoding,7
5208,1.7200000000000002,0.5,1.0,1.3413267945268952,Encoding,7
5209,1.73,0.5,1.0,1.3440319215764984,Encoding,7
5210,1.7400000000000002,0.5,1.0,1.3467268655097429,Encoding,7
5211,1.75,0.5,1.0,1.3494117228546707,Encoding,7
5212,1.7600000000000002,0.5,1.0,1.3520865886789581,Encoding,7
5213,1.77,0.5,1.0,1.3547515566201676,Encoding,7
5214,1.7800000000000002,0.5,1.0,1.3574067189152046,Encoding,7
5215,1.79,0.5,1.0,1.3600521664290055,Encoding,7
5216,1.8,0.5,1.0,1.3626879886824825,Encoding,7
5217,0.4,0.5,3.0,0.8145256858466839,Encoding,7
5218,0.41000000000000003,0.5,3.0,0.8211125414587538,Encoding,7
5219,0.42000000000000004,0.5,3.0,0.8275920149470124,Encoding,7
5220,0.43000000000000005,0.5,3.0,0.833968352457003,Encoding,7
5221,0.44,0.5,3.0,0.840245538095118,Encoding,7
5222,0.45,0.5,3.0,0.8464273156475027,Encoding,7
5223,0.46,0.5,3.0,0.8525172080592179,Encoding,7
5224,0.47000000000000003,0.5,3.0,0.8585185349480112,Encoding,7
5225,0.48000000000000004,0.5,3.0,0.8644344283883522,Encoding,7
5226,0.49,0.5,3.0,0.8702678471688372,Encoding,7
5227,0.5,0.5,3.0,0.876021589698586,Encoding,7
5228,0.51,0.5,3.0,0.8816983057149567,Encoding,7
5229,0.52,0.5,3.0,0.8873005069251011,Encoding,7
5230,0.53,0.5,3.0,0.8928305766969733,Encoding,7
5231,0.54,0.5,3.0,0.8982907789009354,Encoding,7
5232,0.55,0.5,3.0,0.903683265990679,Encoding,7
5233,0.56,0.5,3.0,0.9090100864014764,Encoding,7
5234,0.5700000000000001,0.5,3.0,0.9142731913345318,Encoding,7
5235,0.5800000000000001,0.5,3.0,0.9194744409881946,Encoding,7
5236,0.5900000000000001,0.5,3.0,0.9246156102898487,Encoding,7
5237,0.6000000000000001,0.5,3.0,0.929698394176228,Encoding,7
5238,0.61,0.5,3.0,0.9347244124646371,Encoding,7
5239,0.62,0.5,3.0,0.9396952143529239,Encoding,7
5240,0.63,0.5,3.0,0.9446122825820014,Encoding,7
5241,0.64,0.5,3.0,0.9494770372911554,Encoding,7
5242,0.65,0.5,3.0,0.9542908395932359,Encoding,7
5243,0.66,0.5,3.0,0.9590549948940597,Encoding,7
5244,0.67,0.5,3.0,0.963770755977908,Encoding,7
5245,0.68,0.5,3.0,0.9684393258788311,Encoding,7
5246,0.69,0.5,3.0,0.9730618605555456,Encoding,7
5247,0.7,0.5,3.0,0.977639471385999,Encoding,7
5248,0.71,0.5,3.0,0.9821732274961524,Encoding,7
5249,0.72,0.5,3.0,0.986664157936166,Encoding,7
5250,0.73,0.5,3.0,0.9911132537159614,Encoding,7
5251,0.74,0.5,3.0,0.9955214697110388,Encoding,7
5252,0.75,0.5,3.0,0.9998897264484561,Encoding,7
5253,0.76,0.5,3.0,1.0042189117819937,Encoding,7
5254,0.77,0.5,3.0,1.0085098824647456,Encoding,7
5255,0.78,0.5,3.0,1.0127634656266598,Encoding,7
5256,0.79,0.5,3.0,1.0169804601639154,Encoding,7
5257,0.8,0.5,3.0,1.0211616380464423,Encoding,7
5258,0.81,0.5,3.0,1.0253077455493638,Encoding,7
5259,0.8200000000000001,0.5,3.0,1.0294195044136705,Encoding,7
5260,0.8300000000000001,0.5,3.0,1.0334976129410036,Encoding,7
5261,0.8400000000000001,0.5,3.0,1.0375427470270335,Encoding,7
5262,0.8500000000000001,0.5,3.0,1.0415555611375622,Encoding,7
5263,0.8600000000000001,0.5,3.0,1.045536689231165,Encoding,7
5264,0.8700000000000001,0.5,3.0,1.0494867456318777,Encoding,7
5265,0.88,0.5,3.0,1.0534063258551791,Encoding,7
5266,0.89,0.5,3.0,1.0572960073902686,Encoding,7
5267,0.9,0.5,3.0,1.061156350441414,Encoding,7
5268,0.91,0.5,3.0,1.0649878986309398,Encoding,7
5269,0.92,0.5,3.0,1.0687911796662402,Encoding,7
5270,0.93,0.5,3.0,1.0725667059730286,Encoding,7
5271,0.9400000000000001,0.5,3.0,1.076314975296874,Encoding,7
5272,0.9500000000000001,0.5,3.0,1.080036471274932,Encoding,7
5273,0.9600000000000001,0.5,3.0,1.0837316639796468,Encoding,7
5274,0.9700000000000001,0.5,3.0,1.0874010104360718,Encoding,7
5275,0.98,0.5,3.0,1.0910449551143504,Encoding,7
5276,0.99,0.5,3.0,1.094663930398786,Encoding,7
5277,1.0,0.5,3.0,1.0982583570348414,Encoding,7
5278,1.01,0.5,3.0,1.1018286445553176,Encoding,7
5279,1.02,0.5,3.0,1.1053751916868706,Encoding,7
5280,1.03,0.5,3.0,1.1088983867379658,Encoding,7
5281,1.04,0.5,3.0,1.112398607969281,Encoding,7
5282,1.05,0.5,3.0,1.1158762239475177,Encoding,7
5283,1.06,0.5,3.0,1.119331593883514,Encoding,7
5284,1.07,0.5,3.0,1.1227650679554921,Encoding,7
5285,1.08,0.5,3.0,1.126176987618233,Encoding,7
5286,1.09,0.5,3.0,1.1295676858989114,Encoding,7
5287,1.1,0.5,3.0,1.132937487680282,Encoding,7
5288,1.1099999999999999,0.5,3.0,1.136286709971872,Encoding,7
5289,1.12,0.5,3.0,1.1396156621697884,Encoding,7
5290,1.13,0.5,3.0,1.1429246463057123,Encoding,7
5291,1.1400000000000001,0.5,3.0,1.1462139572856291,Encoding,7
5292,1.15,0.5,3.0,1.149483883118796,Encoding,7
5293,1.1600000000000001,0.5,3.0,1.152734705137432,Encoding,7
5294,1.17,0.5,3.0,1.1559666982075816,Encoding,7
5295,1.1800000000000002,0.5,3.0,1.1591801309315786,Encoding,7
5296,1.19,0.5,3.0,1.1623752658425122,Encoding,7
5297,1.2000000000000002,0.5,3.0,1.1655523595910786,Encoding,7
5298,1.21,0.5,3.0,1.1687116631251724,Encoding,7
5299,1.2200000000000002,0.5,3.0,1.1718534218625627,Encoding,7
5300,1.23,0.5,3.0,1.1749778758569693,Encoding,7
5301,1.24,0.5,3.0,1.1780852599578473,Encoding,7
5302,1.25,0.5,3.0,1.1811758039641642,Encoding,7
5303,1.26,0.5,3.0,1.184249732772442,Encoding,7
5304,1.27,0.5,3.0,1.1873072665193232,Encoding,7
5305,1.28,0.5,3.0,1.1903486207189038,Encoding,7
5306,1.29,0.5,3.0,1.1933740063950635,Encoding,7
5307,1.3,0.5,3.0,1.1963836302090152,Encoding,7
5308,1.31,0.5,3.0,1.199377694582279,Encoding,7
5309,1.32,0.5,3.0,1.2023563978152814,Encoding,7
5310,1.33,0.5,3.0,1.205319934201764,Encoding,7
5311,1.34,0.5,3.0,1.2082684941391837,Encoding,7
5312,1.35,0.5,3.0,1.2112022642352696,Encoding,7
5313,1.3599999999999999,0.5,3.0,1.2141214274109016,Encoding,7
5314,1.37,0.5,3.0,1.2170261629994614,Encoding,7
5315,1.38,0.5,3.0,1.2199166468428015,Encoding,7
5316,1.3900000000000001,0.5,3.0,1.2227930513839733,Encoding,7
5317,1.4,0.5,3.0,1.2256555457568437,Encoding,7
5318,1.4100000000000001,0.5,3.0,1.2285042958727268,Encoding,7
5319,1.42,0.5,3.0,1.231339464504151,Encoding,7
5320,1.4300000000000002,0.5,3.0,1.2341612113658764,Encoding,7
5321,1.44,0.5,3.0,1.2369696931932683,Encoding,7
5322,1.4500000000000002,0.5,3.0,1.2397650638181348,Encoding,7
5323,1.46,0.5,3.0,1.2425474742421234,Encoding,7
5324,1.4700000000000002,0.5,3.0,1.2453170727077765,Encoding,7
5325,1.48,0.5,3.0,1.248074004767329,Encoding,7
5326,1.4900000000000002,0.5,3.0,1.2508184133493412,Encoding,7
5327,1.5,0.5,3.0,1.2535504388232441,Encoding,7
5328,1.5100000000000002,0.5,3.0,1.2562702190618802,Encoding,7
5329,1.52,0.5,3.0,1.2589778895021098,Encoding,7
5330,1.5300000000000002,0.5,3.0,1.2616735832035613,Encoding,7
5331,1.54,0.5,3.0,1.2643574309055874,Encoding,7
5332,1.5500000000000003,0.5,3.0,1.267029561082499,Encoding,7
5333,1.56,0.5,3.0,1.269690099997136,Encoding,7
5334,1.5699999999999998,0.5,3.0,1.272339171752835,Encoding,7
5335,1.58,0.5,3.0,1.2749768983438579,Encoding,7
5336,1.5899999999999999,0.5,3.0,1.2776033997043255,Encoding,7
5337,1.6,0.5,3.0,1.2802187937557215,Encoding,7
5338,1.6099999999999999,0.5,3.0,1.2828231964530077,Encoding,7
5339,1.62,0.5,3.0,1.2854167218294061,Encoding,7
5340,1.63,0.5,3.0,1.2879994820398892,Encoding,7
5341,1.6400000000000001,0.5,3.0,1.2905715874034278,Encoding,7
5342,1.65,0.5,3.0,1.2931331464440352,Encoding,7
5343,1.6600000000000001,0.5,3.0,1.2956842659306542,Encoding,7
5344,1.67,0.5,3.0,1.2982250509159199,Encoding,7
5345,1.6800000000000002,0.5,3.0,1.3007556047738411,Encoding,7
5346,1.69,0.5,3.0,1.3032760292364372,Encoding,7
5347,1.7000000000000002,0.5,3.0,1.305786424429361,Encoding,7
5348,1.71,0.5,3.0,1.3082868889065464,Encoding,7
5349,1.7200000000000002,0.5,3.0,1.3107775196839084,Encoding,7
5350,1.73,0.5,3.0,1.3132584122721322,Encoding,7
5351,1.7400000000000002,0.5,3.0,1.3157296607085767,Encoding,7
5352,1.75,0.5,3.0,1.3181913575883206,Encoding,7
5353,1.7600000000000002,0.5,3.0,1.3206435940943857,Encoding,7
5354,1.77,0.5,3.0,1.3230864600271532,Encoding,7
5355,1.7800000000000002,0.5,3.0,1.3255200438330115,Encoding,7
5356,1.79,0.5,3.0,1.3279444326322458,Encoding,7
5357,1.8,0.5,3.0,1.3303597122462074,Encoding,7
5358,0.4,0.5,5.0,0.8203924672378056,Encoding,7
5359,0.41000000000000003,0.5,5.0,0.8266411720632368,Encoding,7
5360,0.42000000000000004,0.5,5.0,0.8327851761692063,Encoding,7
5361,0.43000000000000005,0.5,5.0,0.8388286654473402,Encoding,7
5362,0.44,0.5,5.0,0.8447755657011187,Encoding,7
5363,0.45,0.5,5.0,0.8506295643092168,Encoding,7
5364,0.46,0.5,5.0,0.8563941296462811,Encoding,7
5365,0.47000000000000003,0.5,5.0,0.862072528536696,Encoding,7
5366,0.48000000000000004,0.5,5.0,0.8676678419779253,Encoding,7
5367,0.49,0.5,5.0,0.8731829793372514,Encoding,7
5368,0.5,0.5,5.0,0.8786206911980816,Encoding,7
5369,0.51,0.5,5.0,0.8839835810085613,Encoding,7
5370,0.52,0.5,5.0,0.8892741156653212,Encoding,7
5371,0.53,0.5,5.0,0.8944946351481945,Encoding,7
5372,0.54,0.5,5.0,0.8996473613072068,Encoding,7
5373,0.55,0.5,5.0,0.9047344058906582,Encoding,7
5374,0.56,0.5,5.0,0.9097577778923762,Encoding,7
5375,0.5700000000000001,0.5,5.0,0.9147193902869414,Encoding,7
5376,0.5800000000000001,0.5,5.0,0.9196210662136539,Encoding,7
5377,0.5900000000000001,0.5,5.0,0.9244645446630388,Encoding,7
5378,0.6000000000000001,0.5,5.0,0.9292514857136194,Encoding,7
5379,0.61,0.5,5.0,0.9339834753613897,Encoding,7
5380,0.62,0.5,5.0,0.9386620299797944,Encoding,7
5381,0.63,0.5,5.0,0.9432886004439555,Encoding,7
5382,0.64,0.5,5.0,0.9478645759493275,Encoding,7
5383,0.65,0.5,5.0,0.9523912875518192,Encoding,7
5384,0.66,0.5,5.0,0.9568700114536507,Encoding,7
5385,0.67,0.5,5.0,0.9613019720567662,Encoding,7
5386,0.68,0.5,5.0,0.9656883448034544,Encoding,7
5387,0.69,0.5,5.0,0.9700302588219035,Encoding,7
5388,0.7,0.5,5.0,0.9743287993927052,Encoding,7
5389,0.71,0.5,5.0,0.9785850102508011,Encoding,7
5390,0.72,0.5,5.0,0.9827998957360022,Encoding,7
5391,0.73,0.5,5.0,0.9869744228039997,Encoding,7
5392,0.74,0.5,5.0,0.9911095229086947,Encoding,7
5393,0.75,0.5,5.0,0.9952060937657036,Encoding,7
5394,0.76,0.5,5.0,0.9992650010060158,Encoding,7
5395,0.77,0.5,5.0,1.0032870797279971,Encoding,7
5396,0.78,0.5,5.0,1.0072731359552203,Encoding,7
5397,0.79,0.5,5.0,1.0112239480069678,Encoding,7
5398,0.8,0.5,5.0,1.0151402677876717,Encoding,7
5399,0.81,0.5,5.0,1.0190228220010338,Encoding,7
5400,0.8200000000000001,0.5,5.0,1.0228723132941009,Encoding,7
5401,0.8300000000000001,0.5,5.0,1.026689421336135,Encoding,7
5402,0.8400000000000001,0.5,5.0,1.0304748038367335,Encoding,7
5403,0.8500000000000001,0.5,5.0,1.0342290975072996,Encoding,7
5404,0.8600000000000001,0.5,5.0,1.037952918969644,Encoding,7
5405,0.8700000000000001,0.5,5.0,1.0416468656151996,Encoding,7
5406,0.88,0.5,5.0,1.0453115164180737,Encoding,7
5407,0.89,0.5,5.0,1.0489474327049073,Encoding,7
5408,0.9,0.5,5.0,1.052555158884297,Encoding,7
5409,0.91,0.5,5.0,1.0561352231383268,Encoding,7
5410,0.92,0.5,5.0,1.0596881380785717,Encoding,7
5411,0.93,0.5,5.0,1.0632144013687628,Encoding,7
5412,0.9400000000000001,0.5,5.0,1.066714496316147,Encoding,7
5413,0.9500000000000001,0.5,5.0,1.0701888924334315,Encoding,7
5414,0.9600000000000001,0.5,5.0,1.0736380459730686,Encoding,7
5415,0.9700000000000001,0.5,5.0,1.0770624004355163,Encoding,7
5416,0.98,0.5,5.0,1.0804623870529937,Encoding,7
5417,0.99,0.5,5.0,1.0838384252501554,Encoding,7
5418,1.0,0.5,5.0,1.0871909230830001,Encoding,7
5419,1.01,0.5,5.0,1.0905202776572562,Encoding,7
5420,1.02,0.5,5.0,1.0938268755273906,Encoding,7
5421,1.03,0.5,5.0,1.0971110930773225,Encoding,7
5422,1.04,0.5,5.0,1.1003732968838489,Encoding,7
5423,1.05,0.5,5.0,1.103613844063725,Encoding,7
5424,1.06,0.5,5.0,1.106833082605283,Encoding,7
5425,1.07,0.5,5.0,1.1100313516854148,Encoding,7
5426,1.08,0.5,5.0,1.1132089819727014,Encoding,7
5427,1.09,0.5,5.0,1.116366295917407,Encoding,7
5428,1.1,0.5,5.0,1.1195036080290321,Encoding,7
5429,1.1099999999999999,0.5,5.0,1.122621225142058,Encoding,7
5430,1.12,0.5,5.0,1.125719446670494,Encoding,7
5431,1.13,0.5,5.0,1.128798564851791,Encoding,7
5432,1.1400000000000001,0.5,5.0,1.1318588649806547,Encoding,7
5433,1.15,0.5,5.0,1.1349006256332643,Encoding,7
5434,1.1600000000000001,0.5,5.0,1.1379241188823692,Encoding,7
5435,1.17,0.5,5.0,1.1409296105037072,Encoding,7
5436,1.1800000000000002,0.5,5.0,1.1439173601741706,Encoding,7
5437,1.19,0.5,5.0,1.1468876216621116,Encoding,7
5438,1.2000000000000002,0.5,5.0,1.1498406430101664,Encoding,7
5439,1.21,0.5,5.0,1.1527766667109491,Encoding,7
5440,1.2200000000000002,0.5,5.0,1.155695929875951,Encoding,7
5441,1.23,0.5,5.0,1.1585986643979616,Encoding,7
5442,1.24,0.5,5.0,1.1614850971073096,Encoding,7
5443,1.25,0.5,5.0,1.1643554499222086,Encoding,7
5444,1.26,0.5,5.0,1.1672099399934714,Encoding,7
5445,1.27,0.5,5.0,1.1700487798438517,Encoding,7
5446,1.28,0.5,5.0,1.17287217750225,Encoding,7
5447,1.29,0.5,5.0,1.1756803366330109,Encoding,7
5448,1.3,0.5,5.0,1.1784734566605322,Encoding,7
5449,1.31,0.5,5.0,1.1812517328893857,Encoding,7
5450,1.32,0.5,5.0,1.1840153566201457,Encoding,7
5451,1.33,0.5,5.0,1.1867645152611117,Encoding,7
5452,1.34,0.5,5.0,1.1894993924360997,Encoding,7
5453,1.35,0.5,5.0,1.1922201680884656,Encoding,7
5454,1.3599999999999999,0.5,5.0,1.1949270185815246,Encoding,7
5455,1.37,0.5,5.0,1.1976201167955134,Encoding,7
5456,1.38,0.5,5.0,1.2002996322212376,Encoding,7
5457,1.3900000000000001,0.5,5.0,1.2029657310505457,Encoding,7
5458,1.4,0.5,5.0,1.205618576263754,Encoding,7
5459,1.4100000000000001,0.5,5.0,1.2082583277141477,Encoding,7
5460,1.42,0.5,5.0,1.2108851422096791,Encoding,7
5461,1.4300000000000002,0.5,5.0,1.2134991735919696,Encoding,7
5462,1.44,0.5,5.0,1.2161005728127263,Encoding,7
5463,1.4500000000000002,0.5,5.0,1.2186894880076757,Encoding,7
5464,1.46,0.5,5.0,1.2212660645681075,Encoding,7
5465,1.4700000000000002,0.5,5.0,1.223830445210127,Encoding,7
5466,1.48,0.5,5.0,1.2263827700416992,Encoding,7
5467,1.4900000000000002,0.5,5.0,1.2289231766275746,Encoding,7
5468,1.5,0.5,5.0,1.231451800052173,Encoding,7
5469,1.5100000000000002,0.5,5.0,1.2339687729805058,Encoding,7
5470,1.52,0.5,5.0,1.2364742257172072,Encoding,7
5471,1.5300000000000002,0.5,5.0,1.2389682862637503,Encoding,7
5472,1.54,0.5,5.0,1.2414510803739085,Encoding,7
5473,1.5500000000000003,0.5,5.0,1.2439227316075339,Encoding,7
5474,1.56,0.5,5.0,1.246383361382709,Encoding,7
5475,1.5699999999999998,0.5,5.0,1.2488330890263337,Encoding,7
5476,1.58,0.5,5.0,1.2512720318232036,Encoding,7
5477,1.5899999999999999,0.5,5.0,1.253700305063634,Encoding,7
5478,1.6,0.5,5.0,1.256118022089681,Encoding,7
