,Nsub,curDur,WMSize,mRep,sdRep,mPred,sdPred,w_p,mu_post,mu_p,mu_wm
0,1,0.4,1,1,,0.7147856719721498,0.3175191927101755,0.6107753873137514,-0.3570413245620587,-0.0006523172816339926,-0.916290731874155
1,1,0.4,3,1,,0.7085565088469062,0.31693966436897086,0.611257699292772,-0.3658110438151959,-0.0006523172816339926,-0.9399859732003205
2,1,0.4,5,1,,0.7023971906786793,0.31637014059584007,0.6117393049858743,-0.3745585862446073,-0.0006523172816339926,-0.9636812145264859
3,1,0.41000000000000003,1,1,,0.7216885761359295,0.31516957585675404,0.6107753873137514,-0.3474303519903598,-0.0006523172816339926,-0.8915981192837835
4,1,0.41000000000000003,3,1,,0.7153907360471168,0.31457353428442514,0.611257699292772,-0.35621198078634264,-0.0006523172816339926,-0.915293360609949
5,1,0.41000000000000003,5,1,,0.7091635760231567,0.3139877568975289,0.6117393049858743,-0.36497141531855515,-0.0006523172816339926,-0.9389886019361144
6,1,0.42000000000000004,1,1,,0.7284893970467847,0.31294451766096076,0.6107753873137514,-0.33805099181031306,-0.0006523172816339926,-0.867500567704723
7,1,0.42000000000000004,3,1,,0.7221238164011385,0.3123320081091409,0.611257699292772,-0.3468442431440875,-0.0006523172816339926,-0.8911958090308885
8,1,0.42000000000000004,5,1,,0.7158297402667833,0.3117300198031044,0.6117393049858743,-0.35561528319433033,-0.0006523172816339926,-0.9148910503570539
9,1,0.43000000000000005,1,1,,0.7351920221886321,0.3108365543933737,0.6107753873137514,-0.3288923430695155,-0.0006523172816339926,-0.8439700702945289
10,1,0.43000000000000005,3,1,,0.7287596028643811,0.31020762641391664,0.611257699292772,-0.3376969434440632,-0.0006523172816339926,-0.8676653116206944
11,1,0.43000000000000005,5,1,,0.7223995022201016,0.3095894741279516,0.6117393049858743,-0.34647931591582026,-0.0006523172816339926,-0.8913605529468598
12,1,0.44000000000000006,1,1,,0.741800104624628,0.30883881147996384,0.6107753873137514,-0.3199442567426637,-0.0006523172816339926,-0.8209805520698301
13,1,0.44000000000000006,3,1,,0.7353017160119951,0.3081935186442439,0.611257699292772,-0.32875994523724306,-0.0006523172816339926,-0.8446757933959956
14,1,0.44000000000000006,5,1,,0.728876450331561,0.30755925328919215,0.6117393049858743,-0.3375533895918588,-0.0006523172816339926,-0.868371034722161
15,1,0.45000000000000007,1,1,,0.7483170821072805,0.306944944849121,0.6107753873137514,-0.3111972681276923,-0.0006523172816339926,-0.7985076962177715
16,1,0.45000000000000007,3,1,,0.741753562985068,0.3062833444803986,0.611257699292772,-0.3200237955498519,-0.0006523172816339926,-0.822202937543937
17,1,0.45000000000000007,5,1,,0.7352639614715717,0.30563302067837034,0.6117393049858743,-0.3288280629597863,-0.0006523172816339926,-0.8458981788701024
18,1,0.4600000000000001,1,1,,0.7547461942430582,0.30514908930177576,0.6107753873137514,-0.30264253667280977,-0.0006523172816339926,-0.7765287894989962
19,1,0.4600000000000001,3,1,,0.748118354507811,0.3044712422200682,0.611257699292772,-0.31147966478496564,-0.0006523172816339926,-0.8002240308251617
20,1,0.4600000000000001,5,1,,0.7415652178038693,0.3038049180561331,0.6117393049858743,-0.32029451736150394,-0.0006523172816339926,-0.8239192721513271
21,1,0.4700000000000001,1,1,,0.7610904979473162,0.30344581292923645,0.6107753873137514,-0.29427179227532924,-0.0006523172816339926,-0.7550225842780326
22,1,0.4700000000000001,3,1,,0.754399120209581,0.30275178320816865,0.611257699292772,-0.30311929308788643,-0.0006523172816339926,-0.7787178256041981
23,1,0.4700000000000001,5,1,,0.7477832219760733,0.3020695199935937,0.6117393049858743,-0.3119445031752962,-0.0006523172816339926,-0.8024130669303635
24,1,0.4800000000000001,1,1,,0.7673528813923981,0.30183007675651824,0.6107753873137514,-0.2860772872345778,-0.0006523172816339926,-0.7339691750802002
25,1,0.4800000000000001,3,1,,0.7605987224528864,0.3011199314916597,0.611257699292772,-0.29493494235859036,-0.0006523172816339926,-0.7576644164063657
26,1,0.4800000000000001,5,1,,0.7539208108289015,0.3004217935382169,0.6117393049858743,-0.303770291887729,-0.0006523172816339926,-0.7813596577325311
27,1,0.4900000000000001,1,1,,0.7735360766239936,0.3002971989153967,0.6107753873137514,-0.2780517531592265,-0.0006523172816339926,-0.7133498878774646
28,1,0.4900000000000001,3,1,,0.7667198688409845,0.29957100800361725,0.611257699292772,-0.2869193532124558,-0.0006523172816339926,-0.7370451292036301
29,1,0.4900000000000001,5,1,,0.7599806677961886,0.29885706240851045,0.6117393049858743,-0.295764633107699,-0.0006523172816339926,-0.7607403705297955
30,1,0.5000000000000001,1,1,,0.779642670997351,0.2988428227562721,0.6107753873137514,-0.27018836222835135,-0.0006523172816339926,-0.6931471805599451
31,1,0.5000000000000001,3,1,,0.7727651235553903,0.2981006586856714,0.611257699292772,-0.27906570628932853,-0.0006523172816339926,-0.7168424218861106
32,1,0.5000000000000001,5,1,,0.7659653341447653,0.2973709751266559,0.6117393049858743,-0.28792071592343194,-0.0006523172816339926,-0.740537663212276
33,1,0.5100000000000001,1,1,,0.7856751175650134,0.2974628883952264,0.6107753873137514,-0.26248069228882565,-0.0006523172816339926,-0.6733445532637654
34,1,0.5100000000000001,3,1,,0.7787369176538544,0.2967048260452132,0.611257699292772,-0.2713675873941639,-0.0006523172816339926,-0.6970397945899309
35,1,0.5100000000000001,5,1,,0.7718772191836557,0.2959594765855002,0.6117393049858743,-0.28023213408631154,-0.0006523172816339926,-0.7207350359160963
36,1,0.5200000000000001,1,1,,0.7916357445307758,0.2961536072656119,0.6107753873137514,-0.2549226953419869,-0.0006523172816339926,-0.6539264674066637
37,1,0.5200000000000001,3,1,,0.7846375584425386,0.29537972371672766,0.611257699292772,-0.2638189560227437,-0.0006523172816339926,-0.6776217087328292
38,1,0.5200000000000001,5,1,,0.7777186095553612,0.2946187826192854,0.6117393049858743,-0.2726928545755892,-0.0006523172816339926,-0.7013169500589946
39,1,0.5300000000000001,1,1,,0.7975267638700577,0.2949114393047173,0.6107753873137514,-0.24750866903214624,-0.0006523172816339926,-0.6348782724359693
