WMSize,DurLevel,TPresent,NT,NSub,curDur,repDur,repWaitTime,WMRP,WMRTTest,Crr,repBias
5,4,1,143,4,1.4,1.3499123,0.6827838,2,0.8823174,1,0.185204778
1,5,1,144,4,1.7,1.4059784,0.7543342,1,0.5088262,1,1.065981916
3,3,1,145,4,1.1,1.2778171,0.6053344,1,0.7709624,1,0.271310853
5,4,2,146,4,1.4,1.4459379,0.6989074,2,0.9421296,1,0.185204778
3,2,1,147,4,0.8,1.0378716,0.8222346,1,1.0208471,1,0.168774204
5,2,2,148,4,0.8,0.9579681,0.6848766,2,0.6201344,1,0.174324021
1,3,1,149,4,1.1,1.0379468,0.8680388,1,0.5366156,1,0.165317337
5,5,2,150,4,1.7,1.5099771,0.8330364,2,0.5642593,1,0.205713496
1,4,2,151,4,1.4,1.6538177,0.7885472,1,0.6117735,1,0.2444808
1,3,1,152,4,1.1,1.3499416,0.7396971,1,0.6571621,1,0.165317337
3,4,1,153,4,1.4,1.597699,0.6732834,2,0.5910793,1,0.170658598
5,4,2,154,4,1.4,1.5258313,0.8231155,2,0.7141549,1,0.185204778
3,3,1,155,4,1.1,1.4219152,0.6662672,1,0.7114174,1,0.271310853
1,3,2,156,4,1.1,1.1419927,0.791771,1,0.5233955,1,0.165317337
5,4,1,157,4,1.4,1.1019895,0.9474115,2,0.6742607,1,0.185204778
5,2,2,158,4,0.8,1.0380818,0.802329,2,0.6576347,1,0.174324021
3,3,2,159,4,1.1,0.9580779,0.7615574,2,0.6859925,1,0.271310853
1,2,2,160,4,0.8,0.9418773,1.3424,2,0.3719021,1,0.172187946
5,1,2,161,4,0.5,0.4538562,0.8681169,2,0.5517974,1,0.133605073
5,3,1,162,4,1.1,0.8780482,0.7842532,2,0.6705697,1,0.206936632
1,2,1,163,4,0.8,1.0540671,0.7504354,1,0.4709423,1,0.172187946
3,2,1,164,4,0.8,0.5099406,0.9192651,1,0.8546348,1,0.168774204
3,1,1,165,4,0.5,0.5419616,0.9107691,1,0.7815725,1,0.128589066
5,2,1,166,4,0.8,0.5019886,1.2375258,2,0.7207692,1,0.174324021
5,1,1,167,4,0.5,0.5738193,1.3528964,2,1.0289672,1,0.133605073
5,5,1,168,4,1.7,1.4859783,0.7329588,1,0.6371077,1,0.205713496
1,4,1,169,4,1.4,1.5260212,0.6452147,1,0.4390237,1,0.2444808
3,2,2,170,4,0.8,1.0059872,0.8710544,2,0.5970047,1,0.168774204
1,5,2,171,4,1.7,1.4699867,0.7170562,2,0.4303147,1,1.065981916
5,5,2,172,4,1.7,1.6458996,0.7585111,2,0.807189,1,0.205713496
3,1,2,173,4,0.5,0.5339137,0.8552593,2,0.4802364,1,0.128589066
3,5,2,174,4,1.7,1.4219358,0.7522952,2,0.5622423,1,0.222009519
3,5,1,175,4,1.7,1.6459419,0.62632,1,0.4963119,1,0.222009519
1,1,1,176,4,0.5,0.4619107,0.8324455,1,0.4774215,1,0.114542722
5,3,2,177,4,1.1,1.0058709,0.7099436,2,0.4341536,1,0.206936632
3,4,2,178,4,1.4,1.421791,0.722565,2,0.525836,1,0.170658598
1,1,2,179,4,0.5,0.4460768,0.7737566,1,0.9500374,1,0.114542722
1,5,1,180,4,1.7,0.9819236,0.6646156,1,0.591575,1,1.065981916
3,3,1,181,4,1.1,1.0859675,0.7035273,2,0.6179519,1,0.271310853
3,5,2,182,4,1.7,1.5019561,0.7054574,2,0.5779261,1,0.222009519
3,5,1,183,4,1.7,1.5340309,0.7543396,2,0.8397733,1,0.222009519
3,4,1,184,4,1.4,1.4298746,0.6877555,2,0.7560471,1,0.170658598
1,3,2,185,4,1.1,1.1580307,0.7640567,2,0.6880547,1,0.165317337
5,5,2,186,4,1.7,1.4455025,0.8086808,2,0.6147129,1,0.205713496
1,5,1,187,4,1.7,1.5819173,0.7113194,1,0.6202592,1,1.065981916
1,4,1,188,4,1.4,1.1419506,1.7722963,1,0.4807821,1,0.2444808
3,4,2,189,4,1.4,1.5500364,0.6248575,2,0.6747291,1,0.170658598
5,2,1,190,4,0.8,1.0700066,0.8507121,2,0.4707722,1,0.174324021
5,3,1,191,4,1.1,1.0860477,0.718736,2,0.6234624,1,0.206936632
1,1,2,192,4,0.5,0.5020092,1.2233388,2,0.4833226,1,0.114542722
5,3,2,193,4,1.1,0.7659619,0.6193759,2,0.7728935,1,0.206936632
1,4,2,194,4,1.4,1.3740036,0.7568875,2,0.8166058,1,0.2444808
5,1,2,195,4,0.5,0.5019252,1.0565664,2,0.9229873,1,0.133605073
1,2,2,196,4,0.8,0.5178616,0.7791658,2,0.8559588,1,0.172187946
5,4,1,197,4,1.4,1.4779365,0.8479247,1,1.1238624,1,0.185204778
3,1,1,198,4,0.5,0.518069,1.0040344,1,0.75183,1,0.128589066
1,1,1,199,4,0.5,0.4779988,0.8881722,1,0.5304976,1,0.114542722
1,5,2,200,4,1.7,1.2138735,0.9023541,2,0.4266765,1,1.065981916
3,1,2,201,4,0.5,0.4619566,0.6829186,2,0.7901725,1,0.128589066
5,5,1,202,4,1.7,1.4700426,0.8461437,1,0.738421,1,0.205713496
5,2,2,203,4,0.8,1.0299619,0.6504846,2,0.5920682,1,0.174324021
1,2,1,204,4,0.8,0.9259989,0.7280762,1,0.4785391,1,0.172187946
3,3,2,205,4,1.1,0.989925,0.6067166,2,0.4397408,1,0.271310853
3,2,2,206,4,0.8,0.9820977,0.8475672,2,0.5752264,1,0.168774204
5,1,1,207,4,0.5,0.4220317,0.6871562,1,0.8676292,1,0.133605073
3,2,1,208,4,0.8,0.757909,0.8680995,1,0.7161249,1,0.168774204
1,3,1,209,4,1.1,1.0138017,0.7640943,1,0.4140658,1,0.165317337
5,4,2,210,4,1.4,1.4139061,0.6859921,2,0.6108735,1,0.185204778
5,1,1,211,4,0.5,0.4461808,0.915172,1,0.6859119,1,0.133605073
3,2,2,212,4,0.8,0.5978264,0.8542558,2,1.1968901,1,0.168774204
1,2,1,213,4,0.8,1.0458819,0.7650646,1,0.4375368,1,0.172187946
1,2,2,214,4,0.8,0.9978383,0.7416748,2,0.4489659,1,0.172187946
3,1,1,215,4,0.5,0.6299037,0.8250362,2,0.5593857,1,0.128589066
5,1,2,216,4,0.5,0.6300464,0.7517463,2,0.7133485,1,0.133605073
1,5,1,217,4,1.7,1.8058996,0.7694113,1,0.7552915,1,1.065981916
1,5,2,218,4,1.7,1.4378925,1.0035442,2,0.4588724,1,1.065981916
3,3,2,219,4,1.1,1.3099289,0.6591495,2,0.7493127,1,0.271310853
1,4,2,220,4,1.4,1.3339004,1.3893311,2,0.4572891,1,0.2444808
3,5,1,221,4,1.7,1.5180375,0.6573461,1,0.6752873,1,0.222009519
5,5,2,222,4,1.7,2.037866,0.6673775,2,0.7199745,1,0.205713496
3,4,2,223,4,1.4,1.6217367,0.7761768,2,0.6730883,1,0.170658598
5,3,2,224,4,1.1,1.1981107,0.6491477,2,0.6799953,1,0.206936632
3,3,1,225,4,1.1,1.6138999,0.664059,2,0.5421203,1,0.271310853
3,4,1,226,4,1.4,1.5820827,0.6940111,2,0.6441984,1,0.170658598
5,2,1,227,4,0.8,1.0217494,0.6366206,2,0.5151756,1,0.174324021
5,4,2,228,4,1.4,1.4779598,0.5949679,2,1.4169755,1,0.185204778
5,5,1,229,4,1.7,1.3739558,0.7690316,2,0.8201518,1,0.205713496
1,3,1,230,4,1.1,1.0219595,0.6765076,1,0.4092284,1,0.165317337
1,1,1,231,4,0.5,0.5417971,0.8096115,1,0.5004768,1,0.114542722
1,1,2,232,4,0.5,0.4859154,0.964824,2,0.6755691,1,0.114542722
3,1,2,233,4,0.5,0.5578684,0.7397086,2,0.4885689,1,0.128589066
5,3,1,234,4,1.1,1.0779604,0.6965513,1,0.6984569,1,0.206936632
3,2,1,235,4,0.8,1.0058388,0.6905395,1,0.6074142,1,0.168774204
1,3,2,236,4,1.1,1.429992,0.5833632,2,0.4555559,1,0.165317337
3,5,2,237,4,1.7,1.7259205,0.8238861,2,0.666699,1,0.222009519
5,4,1,238,4,1.4,1.5338495,0.7388308,2,0.6566807,1,0.185204778
5,2,2,239,4,0.8,1.1018334,0.7848625,2,1.1102557,1,0.174324021
1,4,1,240,4,1.4,1.1980432,1.3199932,1,0.540344,1,0.2444808
3,4,1,241,4,1.4,1.1021201,0.8443096,1,0.767172,1,0.170658598
5,4,1,242,4,1.4,0.7819936,0.7116494,2,0.7966995,1,0.185204778
1,5,1,243,4,1.7,1.5020419,0.7887697,1,0.4420434,1,1.065981916
3,5,1,244,4,1.7,1.4459166,0.5221283,1,0.7243957,1,0.222009519
3,1,1,245,4,0.5,0.5819086,0.6764996,2,0.4270319,1,0.128589066
3,1,2,246,4,0.5,0.4859861,0.5554163,2,0.8025741,1,0.128589066
5,3,1,247,4,1.1,0.5179816,0.5548648,2,1.320733,1,0.206936632
5,1,2,248,4,0.5,0.4940007,0.8406498,2,0.8681141,1,0.133605073
1,4,1,249,4,1.4,1.1897515,0.9006927,1,0.6578132,1,0.2444808
3,3,1,250,4,1.1,1.1100317,0.8339166,1,0.7731112,1,0.271310853
1,3,1,251,4,1.1,1.1979937,1.005168,1,0.470099,1,0.165317337
1,2,2,252,4,0.8,0.8860194,0.8624473,1,0.4814759,1,0.172187946
1,3,2,253,4,1.1,1.1260224,0.809386,1,0.5891431,1,0.165317337
1,1,1,254,4,0.5,0.4539826,0.597154,1,0.6357538,1,0.114542722
3,3,2,255,4,1.1,0.8777358,3.1723915,2,0.6195928,1,0.271310853
5,1,1,256,4,0.5,0.5099238,0.9558624,2,0.666073,1,0.133605073
5,4,2,257,4,1.4,1.1500566,0.642155,2,0.603386,1,0.185204778
3,4,2,258,4,1.4,1.4138915,1.0993778,2,0.5837468,1,0.170658598
3,2,1,259,4,0.8,1.0060503,0.8076689,1,0.5438861,1,0.168774204
5,5,1,260,4,1.7,1.5419412,0.703079,2,0.6305596,1,0.205713496
1,1,2,261,4,0.5,0.5820627,0.7663835,2,0.4493346,1,0.114542722
5,2,2,262,4,0.8,1.0220107,0.6653494,2,0.5107167,1,0.174324021
1,5,2,263,4,1.7,1.6058937,0.6470251,2,0.5578146,1,1.065981916
3,5,2,264,4,1.7,1.6699775,0.6619853,2,0.6255131,1,0.222009519
5,2,1,265,4,0.8,1.005828,0.6741163,2,1.5914498,1,0.174324021
3,2,2,266,4,0.8,0.8379427,0.6636008,1,0.7323522,1,0.168774204
5,3,2,267,4,1.1,1.013849,0.8284798,2,0.6118234,1,0.206936632
5,5,2,268,4,1.7,1.4778573,0.6277891,2,0.5362324,1,0.205713496
1,2,1,269,4,0.8,1.1099959,0.7368408,1,0.6316041,1,0.172187946
1,4,2,270,4,1.4,1.5738573,0.7117972,2,0.3972618,1,0.2444808
5,3,1,271,4,1.1,1.0858299,0.5973719,1,0.4428637,1,0.206936632
3,4,2,272,4,1.4,1.4218158,0.7153686,2,0.550607,1,0.170658598
3,4,1,273,4,1.4,1.5019769,0.5909679,2,0.6683119,1,0.170658598
1,1,2,274,4,0.5,0.6140616,0.8207181,2,0.4281419,1,0.114542722
1,3,2,275,4,1.1,1.1898947,0.8365148,2,0.4603525,1,0.165317337
1,1,1,276,4,0.5,0.669916,1.0287622,1,0.497754,1,0.114542722
1,4,1,277,4,1.4,1.2778697,0.5618107,1,0.6409285,1,0.2444808
5,4,1,278,4,1.4,1.238072,0.6889863,2,1.08496,1,0.185204778
5,5,1,279,4,1.7,1.4539798,0.6373154,2,0.6745173,1,0.205713496
3,5,1,280,4,1.7,1.5019119,0.5791949,2,0.7847825,1,0.222009519
3,3,1,281,4,1.1,0.8459033,0.5931884,1,0.7203068,1,0.271310853
1,2,2,282,4,0.8,0.9899263,0.7203938,2,0.3809999,1,0.172187946
5,5,2,283,4,1.7,1.4459631,0.6929785,1,0.5522603,1,0.205713496
3,5,2,284,4,1.7,1.7978464,0.4806119,2,0.6545301,1,0.222009519
3,1,1,285,4,0.5,0.5738975,0.8706202,1,0.8136988,1,0.128589066
1,3,1,286,4,1.1,0.853884,0.5579673,1,0.4384194,1,0.165317337
5,1,2,287,4,0.5,0.5579167,0.6944527,1,0.5973925,1,0.133605073
1,4,2,288,4,1.4,1.0459385,0.7973104,2,0.6283626,1,0.2444808
1,5,1,289,4,1.7,1.3977979,0.6766614,1,0.3943918,1,1.065981916
5,4,2,290,4,1.4,1.3098389,0.7548848,1,0.849225,1,0.185204778
5,3,2,291,4,1.1,1.1177973,0.553423,2,0.6709452,1,0.206936632
5,1,1,292,4,0.5,0.4220962,0.6711705,1,0.5243495,1,0.133605073
5,2,1,293,4,0.8,0.8540996,0.6842494,2,0.7755544,1,0.174324021
1,2,1,294,4,0.8,0.8379456,0.711486,1,0.4345618,1,0.172187946
5,2,2,295,4,0.8,0.9420986,0.6267063,2,0.6128947,1,0.174324021
3,2,2,296,4,0.8,1.029879,0.6211448,2,0.6758489,1,0.168774204
1,5,2,297,4,1.7,1.3820205,0.6121517,-1,2.0000052,1,1.065981916
3,1,2,298,4,0.5,0.6459438,0.8859292,2,0.665348,1,0.128589066
3,2,1,299,4,0.8,0.7979508,0.6415169,1,0.6408031,1,0.168774204
3,3,2,300,4,1.1,0.9657533,0.611979,2,0.677867,1,0.271310853
3,1,2,301,4,0.5,0.6378642,0.6941678,1,0.6496859,1,0.128589066
3,3,1,302,4,1.1,1.2860204,0.5296552,2,0.5617984,1,0.271310853
1,2,1,303,4,0.8,0.9499449,0.7059444,1,0.4005531,1,0.172187946
3,2,1,304,4,0.8,0.8538805,0.6569729,2,0.8932999,1,0.168774204
5,3,1,305,4,1.1,0.9019642,0.6618109,1,0.6159745,1,0.206936632
1,3,2,306,4,1.1,1.1738953,0.5040687,2,0.5658212,1,0.165317337
3,5,2,307,4,1.7,1.2540249,0.5979473,2,0.6287979,1,0.222009519
5,2,2,308,4,0.8,0.9660516,0.6368119,2,1.5737476,1,0.174324021
5,2,1,309,4,0.8,0.9179057,1.3020086,2,0.7022311,1,0.174324021
3,3,2,310,4,1.1,1.2538865,0.5585562,2,0.7106267,1,0.271310853
5,4,1,311,4,1.4,1.4059012,0.711189,1,0.5393392,1,0.185204778
5,5,1,312,4,1.7,1.7019412,0.6435153,1,0.7503143,1,0.205713496
1,4,2,313,4,1.4,1.6539557,0.6145086,2,0.524836,1,0.2444808
5,1,1,314,4,0.5,0.3500271,0.8767625,1,1.4525659,1,0.133605073
1,5,1,315,4,1.7,1.7658694,0.7329747,1,0.5381517,1,1.065981916
1,4,1,316,4,1.4,1.6859456,0.5700366,1,0.352785,1,0.2444808
5,3,2,317,4,1.1,0.9977955,0.6010907,1,0.6019813,1,0.206936632
1,3,1,318,4,1.1,1.2938041,0.5703425,1,0.4084894,1,0.165317337
5,1,2,319,4,0.5,0.4619827,0.8086127,2,1.6223762,1,0.133605073
1,5,2,320,4,1.7,1.5419368,0.6425844,2,0.4283217,1,1.065981916
3,1,1,321,4,0.5,0.6300191,0.7005052,1,0.5841669,1,0.128589066
5,5,2,322,4,1.7,1.3018425,0.6884236,2,0.5217439,1,0.205713496
1,2,2,323,4,0.8,0.845745,0.7298818,2,0.5236025,1,0.172187946
3,4,2,324,4,1.4,1.3020262,0.6676953,2,0.6619313,1,0.170658598
1,1,2,325,4,0.5,0.5179467,0.5979077,2,0.4500949,1,0.114542722
3,4,1,326,4,1.4,1.3021281,0.6821846,2,0.7638122,1,0.170658598
3,5,1,327,4,1.7,1.8459017,0.7077778,1,0.7501569,1,0.222009519
5,4,2,328,4,1.4,1.6618943,0.6144968,2,0.5403811,1,0.185204778
1,1,1,329,4,0.5,0.566017,0.8204239,1,0.4698555,1,0.114542722
3,2,2,330,4,0.8,0.8218259,0.8141602,2,0.5096855,1,0.168774204
1,5,1,331,4,1.7,1.6460314,0.6859087,1,0.4335363,1,1.065981916
5,3,2,332,4,1.1,1.0938887,0.7456687,2,0.5049004,1,0.206936632
5,5,1,333,4,1.7,1.5418426,0.6891062,1,0.8085218,1,0.205713496
3,4,1,334,4,1.4,1.4299549,0.6405415,1,0.7904217,1,0.170658598
1,4,1,335,4,1.4,1.4939511,0.7025189,1,0.3996778,1,0.2444808
1,3,1,336,4,1.1,1.3178778,0.6236172,1,0.5149411,1,0.165317337
1,4,2,337,4,1.4,1.3900154,0.7388549,2,0.4783947,1,0.2444808
5,1,1,338,4,0.5,0.5020183,0.6864166,2,0.5836452,1,0.133605073
1,2,2,339,4,0.8,0.9180551,0.6717223,2,0.5449735,1,0.172187946
3,5,1,340,4,1.7,1.7577056,0.7768801,2,0.8765308,1,0.222009519
5,2,1,341,4,0.8,0.9899178,0.7567821,2,0.9996247,1,0.174324021
3,3,2,342,4,1.1,1.1098905,0.4797219,2,0.7929024,1,0.271310853
3,3,1,343,4,1.1,1.5420069,0.5534445,2,0.5902181,1,0.271310853
5,2,2,344,4,0.8,0.9019622,0.5983084,2,0.5551477,1,0.174324021
3,5,2,345,4,1.7,1.4778817,0.5872797,1,1.5536076,1,0.222009519
1,5,2,346,4,1.7,1.3419972,0.5695289,2,0.5261034,1,1.065981916
1,1,2,347,4,0.5,0.4860845,0.7103954,2,0.687353,1,0.114542722
5,4,2,348,4,1.4,1.5100195,0.5112809,2,0.3113118,1,0.185204778
5,3,1,349,4,1.1,1.2540245,0.7516737,2,0.7443731,1,0.206936632
1,3,2,350,4,1.1,1.2059831,0.5206895,2,0.4285967,1,0.165317337
3,4,2,351,4,1.4,1.4540726,0.7406496,2,0.6859302,1,0.170658598
3,2,2,352,4,0.8,0.9820757,0.726282,2,0.9467248,1,0.168774204
5,1,2,353,4,0.5,0.6379034,0.7070043,2,0.5659535,1,0.133605073
1,1,1,354,4,0.5,0.486077,0.6221404,1,0.4426342,1,0.114542722
5,4,1,355,4,1.4,1.3979309,0.8348702,2,0.6424692,1,0.185204778
3,1,2,356,4,0.5,0.6700796,0.9068988,2,0.7728618,1,0.128589066
1,2,1,357,4,0.8,0.5180372,1.2447787,1,0.6310419,1,0.172187946
3,1,1,358,4,0.5,0.5419567,0.7830433,2,0.4909064,1,0.128589066
3,2,1,359,4,0.8,0.9658898,0.746967,1,0.9911332,1,0.168774204
5,5,2,360,4,1.7,1.0459071,0.681159,2,0.7888727,1,0.205713496
1,1,1,1,5,0.5,0.6056772,3.1599292,1,0.6673208,1,0.285825157
1,5,2,2,5,1.7,1.5412806,1.2862465,2,0.6428497,1,0.352892201
3,3,1,3,5,1.1,1.429234,1.1656109,2,0.8603728,1,0.232912997
3,1,1,4,5,0.5,0.6858231,1.6779528,1,1.4789112,1,0.273466059
5,1,2,5,5,0.5,0.406197,1.86419,2,1.0189641,1,0.355790947
5,1,1,6,5,0.5,0.4380218,0.5658748,1,0.9183536,1,0.355790947
3,2,1,7,5,0.8,0.5418542,1.174814,2,0.7950348,1,0.330467042
5,2,1,8,5,0.8,0.4859504,0.5630293,1,0.873748,1,0.28203369
1,5,1,9,5,1.7,1.3818653,0.9536907,1,1.3070895,1,0.352892201
1,4,2,10,5,1.4,0.885921,0.9813397,2,0.7457256,1,0.319571235
5,3,1,11,5,1.1,1.2059337,1.8518389,2,1.4665865,1,0.367753091
3,3,2,12,5,1.1,1.189862,1.2986677,2,1.7118444,1,0.232912997
1,3,1,13,5,1.1,1.2699756,1.1598227,1,1.0396575,1,0.263403967
5,4,2,14,5,1.4,1.3178467,1.0476332,2,0.8176933,1,0.346703757
1,2,2,15,5,0.8,1.5019358,1.5863222,1,0.9675033,1,0.304454959
3,5,2,16,5,1.7,1.6059548,1.0400885,2,1.6229592,1,0.306071363
3,4,1,17,5,1.4,1.2939393,1.2870234,1,0.8728958,1,0.294158162
3,2,2,18,5,0.8,0.5020099,0.7608797,2,0.7910385,1,0.330467042
5,4,1,19,5,1.4,1.1580782,1.4389558,2,1.0241356,1,0.346703757
3,5,1,20,5,1.7,1.1658568,1.5792816,1,0.7022534,1,0.306071363
1,4,1,21,5,1.4,1.9818707,1.6707904,2,1.2137549,1,0.319571235
1,3,2,22,5,1.1,1.2700077,0.9417994,2,1.1741358,1,0.263403967
5,5,2,23,5,1.7,1.7019109,1.7581381,2,0.8370981,1,0.281518545
1,1,2,24,5,0.5,0.5260371,1.3809492,2,0.9616195,1,0.285825157
5,3,2,25,5,1.1,1.1340313,0.7459471,2,0.8155898,1,0.367753091
3,1,2,26,5,0.5,0.5418608,1.3276061,2,1.1177982,1,0.273466059
3,4,2,27,5,1.4,1.3819475,1.3902931,2,1.1042516,1,0.294158162
1,2,1,28,5,0.8,1.3260133,0.896303,1,1.3043693,1,0.304454959
5,5,1,29,5,1.7,1.1899057,1.1603594,2,1.9312584,1,0.281518545
5,2,2,30,5,0.8,0.5019582,1.0592841,2,1.0857533,1,0.28203369
1,1,2,31,5,0.5,0.6138419,1.3502676,2,0.968455,1,0.285825157
1,5,2,32,5,1.7,0.8298683,1.5528677,1,1.5706338,1,0.352892201
3,2,1,33,5,0.8,0.7178479,0.9546255,1,0.784302,1,0.330467042
1,2,2,34,5,0.8,0.7339303,1.0809043,2,0.5931048,1,0.304454959
5,4,2,35,5,1.4,1.1899774,1.2573767,2,1.0643987,1,0.346703757
1,4,2,36,5,1.4,1.1100243,1.3763839,-1,2.0000945,1,0.319571235
1,2,1,37,5,0.8,1.1979661,0.9985731,1,0.8869096,1,0.304454959
3,5,2,38,5,1.7,1.2696967,1.1276047,2,0.9204942,1,0.306071363
5,2,2,39,5,0.8,1.1418497,1.0006062,2,1.0116903,1,0.28203369
3,4,2,40,5,1.4,0.8460483,1.1190452,2,0.6093551,1,0.294158162
5,5,1,41,5,1.7,1.525907,0.8897397,1,0.7861678,1,0.281518545
3,5,1,42,5,1.7,1.4219585,1.3864889,1,1.083276,1,0.306071363
3,3,2,43,5,1.1,1.3419417,1.0752243,1,0.7795692,1,0.232912997
1,4,1,44,5,1.4,1.1180293,0.9955895,1,0.5678753,1,0.319571235
1,3,1,45,5,1.1,1.2220832,1.2640648,1,0.7338167,1,0.263403967
5,1,1,46,5,0.5,0.8940965,1.5260601,2,0.8062194,1,0.355790947
5,5,2,47,5,1.7,1.7179242,1.0222844,1,1.1455837,1,0.281518545
5,2,1,48,5,0.8,0.8299565,1.3856745,2,0.7378839,1,0.28203369
5,1,2,49,5,0.5,0.6459005,0.9619839,2,0.5305306,1,0.355790947
3,1,1,50,5,0.5,0.8699311,0.9385444,2,0.7790763,1,0.273466059
1,3,2,51,5,1.1,0.9819371,0.9393062,2,1.9510539,1,0.263403967
3,3,1,52,5,1.1,1.1818605,0.767612,1,0.7944624,1,0.232912997
5,4,1,53,5,1.4,1.2380134,0.8507593,2,0.6801276,1,0.346703757
3,2,2,54,5,0.8,1.1818521,1.0721079,2,0.7428508,1,0.330467042
5,3,1,55,5,1.1,1.2299739,0.9352191,2,0.7853977,1,0.367753091
3,4,1,56,5,1.4,1.2939778,1.2257357,1,1.0620213,1,0.294158162
5,3,2,57,5,1.1,1.1900243,1.0539996,2,0.749401,1,0.367753091
1,1,1,58,5,0.5,0.7739541,1.7895193,1,0.6638748,1,0.285825157
1,5,1,59,5,1.7,0.9820345,1.2717343,1,0.4705312,1,0.352892201
3,1,2,60,5,0.5,0.5499775,1.6436829,2,0.8450371,1,0.273466059
1,4,2,61,5,1.4,1.4059052,1.1969785,2,0.6060516,1,0.319571235
1,3,1,62,5,1.1,1.1179906,2.0219794,1,0.7375628,1,0.263403967
1,2,1,63,5,0.8,1.1819596,1.241467,1,0.673644,1,0.304454959
3,2,2,64,5,0.8,0.949931,1.1374992,2,1.0227459,1,0.330467042
3,2,1,65,5,0.8,1.1179234,1.2148481,2,1.2023943,1,0.330467042
1,5,1,66,5,1.7,1.1579755,1.4348772,1,0.836119,1,0.352892201
1,3,2,67,5,1.1,1.2380875,1.2365172,2,0.770497,1,0.263403967
5,2,2,68,5,0.8,0.8059966,0.7546039,2,1.1090888,1,0.28203369
5,4,2,69,5,1.4,1.3659319,0.9174284,2,0.8032446,1,0.346703757
3,5,1,70,5,1.7,1.3179559,0.8671865,1,0.8448017,1,0.306071363
1,5,2,71,5,1.7,1.8620188,1.421115,1,0.6349254,1,0.352892201
3,4,1,72,5,1.4,1.421981,1.1152714,1,0.8307598,1,0.294158162
5,5,2,73,5,1.7,1.5660207,0.8546739,2,0.7667976,1,0.281518545
5,4,1,74,5,1.4,1.9019166,1.2947798,2,0.9678889,1,0.346703757
5,2,1,75,5,0.8,0.709947,0.8241347,-1,2.000072,1,0.28203369
3,1,2,76,5,0.5,0.7419501,1.1641096,2,1.1048076,1,0.273466059
1,2,2,77,5,0.8,0.9419055,1.3766731,2,1.0370352,1,0.304454959
3,3,1,78,5,1.1,1.2300429,1.0769757,2,1.1378134,1,0.232912997
1,1,2,79,5,0.5,0.9978817,1.3297563,2,0.9418994,1,0.285825157
3,3,2,80,5,1.1,0.9659865,0.9935606,2,0.6522438,1,0.232912997
5,1,2,81,5,0.5,1.2379194,1.0525591,2,1.4978229,1,0.355790947
5,3,2,82,5,1.1,1.4859938,0.8738718,-1,2.0000074,1,0.367753091
3,5,2,83,5,1.7,1.4539616,1.4045452,2,0.8753634,1,0.306071363
5,1,1,84,5,0.5,0.6940524,1.0592572,2,1.3342012,1,0.355790947
1,4,1,85,5,1.4,1.2297982,1.2146038,2,1.0858359,1,0.319571235
5,5,1,86,5,1.7,1.5818927,0.6462804,2,1.2556865,1,0.281518545
3,4,2,87,5,1.4,1.9017921,0.6784266,2,0.6478536,1,0.294158162
5,3,1,88,5,1.1,1.3419227,0.9999461,2,0.7552682,1,0.367753091
3,1,1,89,5,0.5,1.2857373,2.2914172,2,1.8936065,1,0.273466059
1,1,1,90,5,0.5,0.4061396,0.7497433,1,1.2483996,1,0.285825157
1,4,2,91,5,1.4,1.1660511,1.6002636,1,0.786783,1,0.319571235
1,5,1,92,5,1.7,1.3098363,1.3307906,1,0.6181094,1,0.352892201
5,5,2,93,5,1.7,1.7419338,0.8505031,2,0.7158243,1,0.281518545
1,2,2,94,5,0.8,0.5980111,1.5877944,2,0.933385,1,0.304454959
3,3,1,95,5,1.1,1.3258329,0.6776087,2,0.7743881,1,0.232912997
5,3,1,96,5,1.1,2.3339001,0.5825954,2,0.8588414,1,0.367753091
5,1,1,97,5,0.5,0.4380402,1.0189024,2,0.833482,1,0.355790947
1,4,1,98,5,1.4,1.3739305,0.7054665,1,0.9990753,1,0.319571235
3,2,1,99,5,0.8,0.1818231,2.6073205,2,1.136546,1,0.330467042
3,1,1,100,5,0.5,0.486081,0.7115904,1,0.6003631,1,0.273466059
5,1,2,101,5,0.5,0.5181171,0.6003482,2,0.6602635,1,0.355790947
3,4,1,102,5,1.4,0.8379066,0.9249675,2,0.6873997,1,0.294158162
5,5,1,103,5,1.7,1.7499201,0.6232379,2,0.8732504,1,0.281518545
1,2,1,104,5,0.8,1.1899153,0.9932971,1,0.7707958,1,0.304454959
3,2,2,105,5,0.8,1.0778969,1.0188967,2,0.8557543,1,0.330467042
5,2,2,106,5,0.8,0.4699274,1.0158575,2,0.6214901,1,0.28203369
3,3,2,107,5,1.1,1.2699597,0.7813434,2,0.8844586,1,0.232912997
3,5,1,108,5,1.7,1.4139403,1.180647,2,0.686167,1,0.306071363
5,4,1,109,5,1.4,2.1740595,0.6943794,2,0.4049363,1,0.346703757
1,3,2,110,5,1.1,0.8540994,0.9728054,2,0.5968434,1,0.263403967
3,5,2,111,5,1.7,1.7498693,1.1007701,2,0.7398412,1,0.306071363
1,5,2,112,5,1.7,1.5978771,0.8119229,2,0.7084622,1,0.352892201
3,1,2,113,5,0.5,0.8699389,0.9728967,2,0.6442731,1,0.273466059
3,4,2,114,5,1.4,1.7899102,0.5405873,2,0.7042734,1,0.294158162
5,4,2,115,5,1.4,2.2619156,1.6002684,2,0.7507185,1,0.346703757
