,NSub,curDur,WMSize,repDur_mean,repDur_std,mPred,sdPred,repErr,predErr,repCV,predCV
0,1,0.5,1,0.5344811375003218,0.1119970321150984,0.5733907095040658,0.09677040437901388,0.03448113750032178,0.07339070950406579,0.2095434698385983,0.16876869955341978
1,1,0.5,3,0.5432890229169965,0.09953772772275063,0.5707752534864258,0.09743059313227735,0.043289022916996545,0.07077525348642577,0.18321321345371258,0.17069869889619252
2,1,0.5,5,0.5676577750002849,0.10619715464323894,0.569673722639634,0.09772885488067871,0.06765777500028491,0.069673722639634,0.187079538623752,0.1715523307409079
3,1,0.8,1,0.7831534916669985,0.12560302567279663,0.8135050473527714,0.13541334177050143,-0.016846508333001498,0.01350504735277136,0.160381109206883,0.16645667068833844
4,1,0.8,3,0.8781314166668466,0.1454472089090209,0.8068420571997433,0.1359024881758077,0.07813141666684653,0.00684205719974329,0.16563262189285954,0.16843753614861876
5,1,0.8,5,0.8696011937503769,0.16830569645882573,0.8046046521906823,0.1362715237205696,0.06960119375037688,0.00460465219068229,0.19354354348683042,0.16936457345796552
6,1,1.1,1,1.0319639520835509,0.1587252296499616,1.0305026308563214,0.1709786940864053,-0.06803604791644924,-0.06949736914367866,0.1538088896705093,0.16591776572596068
7,1,1.1,3,1.0176909375004424,0.15919589237917142,1.0203881119684635,0.17104797637501562,-0.08230906249955772,-0.07961188803153663,0.1564285251180221,0.1676303108285351
8,1,1.1,5,1.0354295500003399,0.14685557527558932,1.016429497898569,0.17181221437853497,-0.06457044999966022,-0.08357050210143102,0.141830581593447,0.16903505332514498
9,1,1.4,1,1.2469253333336663,0.15156378286900893,1.232794682164012,0.20462306669765146,-0.15307466666633363,-0.16720531783598802,0.12155000689881067,0.1659830867687246
10,1,1.4,3,1.189620335417364,0.20065389624252558,1.2190581931218516,0.2043356642499752,-0.2103796645826359,-0.18094180687814831,0.1686705331681545,0.16761764565701148
11,1,1.4,5,1.2274422145837132,0.18133630957137536,1.213371186874936,0.20493205814708923,-0.17255778541628675,-0.18662881312506396,0.14773510916998692,0.16889477874853467
12,1,1.7,1,1.4048244875004532,0.2194640990476923,1.4233173271299726,0.23706085934265728,-0.29517551249954677,-0.27668267287002735,0.15622172093410458,0.1665551699708983
13,1,1.7,3,1.3709288708337866,0.1950364026620427,1.4071830764715485,0.23616277933467736,-0.3290711291662134,-0.29281692352845146,0.14226588031764428,0.16782661992130082
14,1,1.7,5,1.4112678479168987,0.2243095609034285,1.3987287372729558,0.23653337564275007,-0.2887321520831012,-0.3012712627270442,0.15894187714580227,0.1691059669681982
15,2,0.5,1,0.5700912458335097,0.11718492341016692,0.5910707033451542,0.11385418045863463,0.07009124583350967,0.09107070334515421,0.2055546796527898,0.1926236232218564
16,2,0.5,3,0.5086376979168866,0.09747652183796156,0.5754151773367998,0.11648127347423558,0.008637697916886622,0.07541517733679981,0.19164234628533097,0.20242996372349284
17,2,0.5,5,0.5468369791672103,0.14737954681734847,0.5696022276850184,0.11833173249452085,0.0468369791672103,0.06960222768501845,0.2695127660199497,0.20774450439817546
18,2,0.8,1,0.8619509187506083,0.19151049681228835,0.8918695474751522,0.15124389128077104,0.06195091875060821,0.09186954747515219,0.222182600709889,0.16958073264070578
19,2,0.8,3,0.9073112270836342,0.18273282633285085,0.8604175835267479,0.15469163881440606,0.10731122708363416,0.060417583526747864,0.20140038046284076,0.1797867009880757
20,2,0.8,5,0.9042996833334959,0.17422966112713215,0.8484506981234672,0.15738623897147427,0.10429968333349582,0.04845069812346714,0.19266805500237927,0.1854983905600739
21,2,1.1,1,1.1631192104172594,0.22121331508554876,1.178108378674425,0.19371407098574517,0.06311921041725932,0.078108378674425,0.19018971839196974,0.16442805644392994
22,2,1.1,3,1.2021213270836597,0.15432473856505283,1.1299105234468876,0.19775270704425832,0.10212132708365962,0.029910523446887494,0.128377007451855,0.1750162538897301
23,2,1.1,5,1.1742677458343376,0.17430525718350245,1.1114338987686954,0.2002142960736774,0.07426774583433748,0.011433898768695272,0.14843740518450121,0.18014053403939298
24,2,1.4,1,1.456622783333387,0.17270019660422,1.4544087515438135,0.2361084788624253,0.056622783333386995,0.05440875154381364,0.11856205915508666,0.16233983645368116
25,2,1.4,3,1.4237940791672372,0.18044328115411737,1.3890084902614095,0.23984084311894932,0.023794079167237303,-0.010991509738590421,0.12673411400871734,0.1726705378696509
26,2,1.4,5,1.4316277062502347,0.19414414546155187,1.3633607512885126,0.2426691747987359,0.03162770625023481,-0.03663924871148727,0.1356107768897966,0.17799337011087432
27,2,1.7,1,1.6248051458336856,0.19604516459649954,1.7236758062159148,0.2785211668331223,-0.07519485416631433,0.023675806215914807,0.12065764630251032,0.16158558693503736
28,2,1.7,3,1.561126835417402,0.29136941388896015,1.6417456248560944,0.28199772245791815,-0.13887316458259802,-0.058254375143905524,0.18664044924386688,0.1717670010435608
29,2,1.7,5,1.591442616667867,0.21396467736569988,1.606901446582388,0.28497465155412366,-0.10855738333213294,-0.09309855341761186,0.13444699489931666,0.177344200019371
30,3,0.5,1,0.6005899833342122,0.07298040224839507,0.5827881798291712,0.09599511462356795,0.10058998333421221,0.0827881798291712,0.12151451784666784,0.16471698971606863
31,3,0.5,3,0.5824733687506575,0.10775440409196786,0.5686170132194887,0.09893925432220094,0.08247336875065747,0.06861701321948865,0.18499455919004407,0.1739998136214928
32,3,0.5,5,0.5651344333339452,0.0994364514705223,0.5643010603034038,0.10065068425850907,0.0651344333339452,0.06430106030340377,0.1759518542940455,0.17836345053896038
