,Nsub,curDur,WMSize,mRep,sdRep,mPred,sdPred,w_p,mu_post,mu_p,mu_wm
0,1,0.5,1,0.7719862582916668,0.28148354183869906,0.7563253718858519,0.25145633633593617,0.6246151968607291,-0.29255477083451525,-0.051804459891638316,-0.6931471805599453
1,1,0.5,3,0.7173114808749997,0.29876382801512824,0.7588663385241078,0.25145633633593617,0.6246151968607291,-0.29255477083451525,-0.051804459891638316,-0.6931471805599453
2,1,0.5,5,0.7773086770416667,0.26293899093537954,0.761415841847363,0.25145633633593617,0.6246151968607291,-0.29255477083451525,-0.051804459891638316,-0.6931471805599453
3,1,0.8,1,0.9333155902916667,0.21870492638215275,0.9022610490199409,0.2275945512927707,0.6246151968607291,-0.11612255099536188,-0.051804459891638316,-0.2231435513142097
4,1,0.8,3,0.9146436533333335,0.22597435772280616,0.9052923042306985,0.2275945512927707,0.6246151968607291,-0.11612255099536188,-0.051804459891638316,-0.2231435513142097
5,1,0.8,5,0.9426437055833335,0.1787982363777639,0.9083337433102633,0.2275945512927707,0.6246151968607291,-0.11612255099536188,-0.051804459891638316,-0.2231435513142097
6,1,1.1,1,1.0179656587916666,0.22157013079446464,1.0168313797570354,0.22261642384426736,0.6246151968607291,0.0034201401695356016,-0.051804459891638316,0.09531017980432493
7,1,1.1,3,1.0213039746249999,0.19311373256810072,1.020247547862373,0.22261642384426736,0.6246151968607291,0.0034201401695356016,-0.051804459891638316,0.09531017980432493
8,1,1.1,5,1.0079712902499998,0.18692545694934337,1.0236751929979808,0.22261642384426736,0.6246151968607291,0.0034201401695356016,-0.051804459891638316,0.09531017980432493
9,1,1.4,1,1.1466268635833334,0.1822222488490705,1.1131789854954979,0.22453935759756968,0.6246151968607291,0.09394871139240474,-0.051804459891638316,0.3364722366212129
10,1,1.4,3,1.0266370846250001,0.17545822594869573,1.116918845044964,0.22453935759756968,0.6246151968607291,0.09394871139240474,-0.051804459891638316,0.3364722366212129
11,1,1.4,5,1.0566389938749998,0.24486499976651205,1.1206712691052898,0.22453935759756968,0.6246151968607291,0.09394871139240474,-0.051804459891638316,0.3364722366212129
12,1,1.7,1,1.2066367336666668,0.21276804663330043,1.1973407908449294,0.22941883868646953,0.6246151968607291,0.16683192865162907,-0.051804459891638316,0.5306282510621704
13,1,1.7,3,1.1879696693333333,0.267018044995342,1.2013634021670567,0.22941883868646953,0.6246151968607291,0.16683192865162907,-0.051804459891638316,0.5306282510621704
