,Nsub,curDur,WMSize,mRep,sdRep,mPred,sdPred,w_p,mu_post,mu_p,mu_wm
0,1,0.5,1,0.6966490285416667,0.20836838901180962,0.7922421415231683,0.17623217137228508,0.7483171299808334,-0.24653935824469583,-0.09633093191054147,-0.6931471805599453
1,1,0.5,3,0.825336792125,0.20370056984990564,0.7922421415231683,0.17623217137228508,0.7483171299808334,-0.24653935824469583,-0.09633093191054147,-0.6931471805599453
2,1,0.5,5,0.7792974794583333,0.20687239273001967,0.7922421415231683,0.17623217137228508,0.7483171299808334,-0.24653935824469583,-0.09633093191054147,-0.6931471805599453
3,1,0.8,1,0.9086305615000003,0.13234663175077768,0.8917260277838669,0.1748217149525083,0.7483171299808334,-0.128247495916705,-0.09633093191054147,-0.2231435513142097
4,1,0.8,3,0.8999393347916665,0.24316250237301704,0.8917260277838669,0.1748217149525083,0.7483171299808334,-0.128247495916705,-0.09633093191054147,-0.2231435513142097
5,1,0.8,5,0.9173108639166664,0.16651677284451052,0.8917260277838669,0.1748217149525083,0.7483171299808334,-0.128247495916705,-0.09633093191054147,-0.2231435513142097
6,1,1.1,1,0.9392838166666667,0.17408697636672438,0.9661395550251052,0.1790431089323409,0.7483171299808334,-0.04809814690048017,-0.09633093191054147,0.09531017980432493
7,1,1.1,3,0.96662063475,0.20179064969011473,0.9661395550251052,0.1790431089323409,0.7483171299808334,-0.04809814690048017,-0.09633093191054147,0.09531017980432493
8,1,1.1,5,0.9046133547083333,0.22013144379898253,0.9661395550251052,0.1790431089323409,0.7483171299808334,-0.04809814690048017,-0.09633093191054147,0.09531017980432493
9,1,1.4,1,0.988155366625,0.20081870888829778,1.0265969193331126,0.1845481266095194,0.7483171299808334,0.012598211698919526,-0.09633093191054147,0.3364722366212129
10,1,1.4,3,1.0059624600416666,0.2971833513414322,1.0265969193331126,0.1845481266095194,0.7483171299808334,0.012598211698919526,-0.09633093191054147,0.3364722366212129
11,1,1.4,5,0.9711575875833334,0.1871412867669465,1.0265969193331126,0.1845481266095194,0.7483171299808334,0.012598211698919526,-0.09633093191054147,0.3364722366212129
12,1,1.7,1,1.1486189182083333,0.22001885965494505,1.0780082367646198,0.19023749136893275,0.7483171299808334,0.06146395464490249,-0.09633093191054147,0.5306282510621704
13,1,1.7,3,1.1153852706249998,0.16804318028268542,1.0780082367646198,0.19023749136893275,0.7483171299808334,0.06146395464490249,-0.09633093191054147,0.5306282510621704
14,1,1.7,5,1.0386375883749999,0.11150378889224864,1.0780082367646198,0.19023749136893275,0.7483171299808334,0.06146395464490249,-0.09633093191054147,0.5306282510621704
15,2,0.5,1,0.7372948802083333,0.19461151945141375,0.7608242926805623,0.18232134970053326,0.5056119643269567,-0.28646947985342636,0.11118050430381432,-0.6931471805599453
16,2,0.5,3,0.7479513254583333,0.19012479232568,0.7608242926805623,0.18232134970053326,0.5056119643269567,-0.28646947985342636,0.11118050430381432,-0.6931471805599453
17,2,0.5,5,0.7346212765833333,0.20250039622476693,0.7608242926805623,0.18232134970053326,0.5056119643269567,-0.28646947985342636,0.11118050430381432,-0.6931471805599453
18,2,0.8,1,1.022613497291667,0.18785860714453495,0.9598400079484462,0.1888058702193879,0.5056119643269567,-0.05410530883142577,0.11118050430381432,-0.2231435513142097
19,2,0.8,3,1.0342993072499997,0.1847039883451715,0.9598400079484462,0.1888058702193879,0.5056119643269567,-0.05410530883142577,0.11118050430381432,-0.2231435513142097
20,2,0.8,5,0.9346427287083333,0.11993882754502679,0.9598400079484462,0.1888058702193879,0.5056119643269567,-0.05410530883142577,0.11118050430381432,-0.2231435513142097
21,2,1.1,1,1.095959647875,0.1530959827383067,1.1235025111835562,0.20412543981115053,0.5056119643269567,0.10333440574901803,0.11118050430381432,0.09531017980432493
22,2,1.1,3,1.1959402122083334,0.15243739909500276,1.1235025111835562,0.20412543981115053,0.5056119643269567,0.10333440574901803,0.11118050430381432,0.09531017980432493
23,2,1.1,5,1.0879426725416668,0.23286547970590313,1.1235025111835562,0.20412543981115053,0.5056119643269567,0.10333440574901803,0.11118050430381432,0.09531017980432493
