,NSub,curDur,WMSize,repDur_mean,repDur_std,mPred,sdPred,repErr,predErr,repCV,predCV
0,1,0.5,1,0.6146258916666667,0.17269973531986693,0.7138214392802735,0.16238736396534026,0.1146258916666667,0.21382143928027353,0.2809835017713964,0.22749017475444694
1,1,0.5,3,0.7402823958333333,0.200830631754732,0.7137828364742451,0.16370042630646145,0.24028239583333333,0.21378283647424512,0.2712892173109934,0.22934206027573503
2,1,0.5,5,0.7195994791666666,0.20276727480660528,0.713891751069293,0.16385381582479316,0.21959947916666656,0.21389175106929303,0.2817779621539197,0.2295219346341612
3,1,0.8,1,0.9822415166666666,0.2077803399578374,0.9495124159829756,0.18490868764636734,0.18224151666666655,0.1495124159829756,0.21153691473249925,0.19474067377512067
4,1,0.8,3,0.9176453916666666,0.2019268709015629,0.9460917827921499,0.18536001934725707,0.11764539166666654,0.14609178279214985,0.22004891294099424,0.19592181511207507
5,1,0.8,5,1.0069569250000001,0.20683890560332474,0.9440181823553648,0.1858485768103273,0.20695692500000007,0.1440181823553648,0.20540988444299613,0.1968697004824921
6,1,1.1,1,1.1766208166666667,0.19220640443048098,1.1543831865132919,0.21215293812888633,0.07662081666666665,0.05438318651329177,0.16335458433839056,0.18378034313690478
7,1,1.1,3,1.124552075,0.2095352388458142,1.1448045612283584,0.21259302260223495,0.024552074999999896,0.0448045612283583,0.18632773306279676,0.18570245944349292
8,1,1.1,5,1.1716124958333334,0.17345392648977792,1.141594818786109,0.2129457351616031,0.07161249583333329,0.04159481878610882,0.14804718036606912,0.1865335508337665
9,1,1.4,1,1.3599558791666666,0.18441073833744057,1.3374810922918343,0.2398976484593022,-0.04004412083333331,-0.0625189077081656,0.13560053025429106,0.1793652634357819
10,1,1.4,3,1.3562773750000001,0.22336288882534555,1.3242486102668223,0.2398058345661808,-0.04372262499999979,-0.07575138973317763,0.16468820680972102,0.18108822822767578
11,1,1.4,5,1.3089571333333334,0.16495572197260194,1.3176839609199071,0.2405181539917827,-0.0910428666666665,-0.08231603908009277,0.1260207212076784,0.18253098703870627
12,1,1.7,1,1.5269555291666668,0.2722277553311972,1.5063247515777778,0.2672741905264545,-0.17304447083333319,-0.19367524842222217,0.17828139073556715,0.1774346403366884
13,1,1.7,3,1.4745822625,0.21819924368843305,1.4872764427158802,0.2666742577869461,-0.22541773749999994,-0.21272355728411974,0.14797359851494418,0.1793037596292311
14,1,1.7,5,1.4133059125,0.20333763539539942,1.4800046239563738,0.267461756102549,-0.2866940874999999,-0.21999537604362618,0.14387375981164263,0.18071683815930634
15,2,0.5,1,0.58128675,0.15124607257626632,0.6316271489068844,0.16701799865221506,0.08128674999999996,0.13162714890688443,0.2601918460661048,0.26442498385520974
16,2,0.5,3,0.6646083041666667,0.20126005331640276,0.6279765548912402,0.16683704614813363,0.16460830416666672,0.12797655489124016,0.30282506561328176,0.26567400462431007
17,2,0.5,5,0.5952838875,0.1524328944587358,0.6268623090223986,0.16787624835071083,0.09528388750000005,0.1268623090223986,0.25606756315697493,0.2678040232033035
18,2,0.8,1,0.8502758291666667,0.21416905192745264,0.8500141945566024,0.18451839186452895,0.05027582916666662,0.05001419455660239,0.25188185360667514,0.21707683594716945
19,2,0.8,3,0.88461135,0.15296762576672165,0.8421001824837411,0.18455178869932576,0.08461134999999997,0.04210018248374103,0.17292071344859147,0.21915657131791325
20,2,0.8,5,0.8982744333333333,0.21942168526836864,0.8376977959610405,0.18475697139652186,0.0982744333333333,0.0376977959610405,0.2442702108910465,0.2205532499755013
21,2,1.1,1,1.0796077,0.18262307599465744,1.0401398374984074,0.2102993615264368,-0.02039230000000014,-0.05986016250159265,0.169156885408151,0.20218373909436843
22,2,1.1,3,1.0016005125,0.21325595135320033,1.0275425632058577,0.21021460195899147,-0.09839948750000005,-0.0724574367941424,0.2129151779494525,0.20457994586923706
23,2,1.1,5,0.9979329958333333,0.26124610459202685,1.021146792797315,0.20998630860308046,-0.10206700416666681,-0.07885320720268507,0.2617872198662705,0.20563773013265502
24,2,1.4,1,1.1587133041666666,0.2192912514729123,1.2125878661677132,0.238104093694279,-0.2412866958333333,-0.18741213383228672,0.18925410684796104,0.1963602806341679
25,2,1.4,3,1.1989359499999999,0.19633954224942765,1.1949334403636294,0.2373397061531626,-0.20106405000000005,-0.20506655963637055,0.16376149388916703,0.19862169568284735
26,2,1.4,5,1.116277425,0.18028049952406958,1.1875392746372162,0.2376550076551326,-0.28372257499999987,-0.2124607253627837,0.16150151878603974,0.200123913988221
27,2,1.7,1,1.426814604347826,0.2936495689744518,1.37210189730573,0.26582082812957886,-0.2731853956521739,-0.32789810269427,0.2058077959670691,0.1937325709202405
28,2,1.7,3,1.3735556541666665,0.23731388864308509,1.349234896823533,0.2642129679464307,-0.3264443458333335,-0.3507651031764669,0.1727734059578845,0.19582429165481866
29,2,1.7,5,1.3478599166666667,0.22804180339746766,1.3391417536131913,0.2638653861984658,-0.35214008333333324,-0.36085824638680863,0.16918805921718322,0.19704066838818232
30,3,0.5,1,0.6566216791666667,0.2029781643722149,0.664145843693604,0.15868456249305304,0.1566216791666667,0.16414584369360397,0.3091249814197713,0.23893029520525064
31,3,0.5,3,0.6612694666666666,0.1295760853468949,0.664176480282877,0.15887579485883757,0.16126946666666664,0.164176480282877,0.19595050411152848,0.2392071980494873
32,3,0.5,5,0.6223031499999999,0.16065717186226075,0.6648108572197657,0.15990056746601505,0.12230314999999992,0.16481085721976574,0.258165448563551,0.24052039122032104
