WMSize,DurLevel,TPresent,NT,NSub,curDur,repDur,repWaitTime,WMRP,WMRTTest,Crr,repBias
3,2,2,79,11,0.8,0.7899247,0.4837431,2,1.0925497,1,0.235331901
3,5,1,80,11,1.7,1.7258199,0.2819584,1,1.0912831,1,0.272550595
5,2,1,81,11,0.8,0.7101027,0.3516035,2,1.3926915,1,0.258775192
5,1,2,82,11,0.5,0.6619319,0.7661469,2,1.071441,1,0.218322798
5,5,1,83,11,1.7,1.2219333,0.5344261,-1,2.0000522,1,0.219079222
1,5,2,84,11,1.7,1.3418987,0.4733774,2,0.9144994,1,0.188178606
3,1,2,85,11,0.5,0.9899259,0.5459411,2,1.0271203,1,0.188134014
5,2,2,86,11,0.8,0.5738786,0.5655406,2,1.0227761,1,0.258775192
3,1,1,87,11,0.5,0.8219046,0.5290687,2,1.3542511,1,0.188134014
3,5,2,88,11,1.7,1.1657816,0.7563978,1,1.4775738,1,0.272550595
5,3,2,89,11,1.1,0.909953,0.6645357,2,1.2898045,1,0.169778009
1,2,1,90,11,0.8,0.5819787,0.8027665,2,1.1640674,1,0.218828377
1,1,1,91,11,0.5,0.7339291,0.4928147,1,0.6698248,1,0.154228542
3,5,2,92,11,1.7,1.1101015,0.3007629,1,0.862131,1,0.272550595
3,4,2,93,11,1.4,1.1419783,0.6936561,1,0.9909771,1,0.198613089
1,2,1,94,11,0.8,0.7979969,1.2696833,1,0.7749797,1,0.218828377
5,4,2,95,11,1.4,0.9098796,0.4839384,2,1.6052681,1,0.208818709
1,3,1,96,11,1.1,1.1818826,0.5978213,1,0.5506767,1,0.271177655
1,4,1,97,11,1.4,1.3181018,0.8800779,1,1.1941515,1,0.249882702
1,2,2,98,11,0.8,0.8939256,0.3614121,2,0.746666,1,0.218828377
3,1,2,99,11,0.5,0.6140529,1.0002337,2,1.0495128,1,0.188134014
1,5,1,100,11,1.7,1.5978317,0.313297,1,0.8261852,1,0.188178606
5,2,2,101,11,0.8,0.613864,0.4388166,2,0.7279861,1,0.258775192
1,1,2,102,11,0.5,0.7898602,0.4701639,2,0.5670603,1,0.154228542
3,4,1,103,11,1.4,1.3897635,0.4688806,2,1.4540508,1,0.198613089
3,2,1,104,11,0.8,1.3019241,0.3238184,1,0.8370996,1,0.235331901
1,3,2,105,11,1.1,1.1899896,0.3719954,2,0.8692553,1,0.271177655
5,5,2,106,11,1.7,1.6779335,0.7908305,2,1.1597158,1,0.219079222
5,2,1,107,11,0.8,0.8779155,0.4375821,2,0.806776,1,0.258775192
5,5,1,108,11,1.7,1.6140884,0.3781123,2,1.1153129,1,0.219079222
3,3,1,109,11,1.1,1.1099263,0.6597449,1,1.0449566,1,0.230761564
5,1,2,110,11,0.5,0.8060107,0.5346696,1,1.1757402,1,0.218322798
3,1,1,111,11,0.5,0.5339817,0.4822105,1,0.6512375,1,0.188134014
5,3,1,112,11,1.1,1.0538574,0.7707465,2,1.0359602,1,0.169778009
3,3,2,113,11,1.1,1.2779798,0.2509938,1,0.8362499,1,0.230761564
1,4,2,114,11,1.4,1.1419255,0.4949807,2,1.2001085,1,0.249882702
5,4,1,115,11,1.4,0.9178579,0.5025457,1,1.2478258,1,0.208818709
3,2,2,116,11,0.8,0.9180061,0.6626742,2,0.8320206,1,0.235331901
1,5,2,117,11,1.7,1.629867,0.3208457,2,0.849768,1,0.188178606
5,3,2,118,11,1.1,1.0060678,0.6518454,2,0.8770918,1,0.169778009
5,1,1,119,11,0.5,0.4460717,0.298834,1,0.6360207,1,0.218322798
3,5,1,120,11,1.7,1.5659262,0.8542233,1,1.2635502,1,0.272550595
3,1,1,121,11,0.5,0.7100383,0.3669279,1,0.6879604,1,0.188134014
3,3,2,122,11,1.1,1.1097568,0.261258,2,0.8783271,1,0.230761564
5,2,2,123,11,0.8,0.9098913,0.2953239,2,0.6965934,1,0.258775192
5,4,1,124,11,1.4,1.2220349,0.3361714,2,0.9373314,1,0.208818709
5,3,1,125,11,1.1,0.9178426,0.3955167,1,1.060246,1,0.169778009
3,2,2,126,11,0.8,0.9019474,0.4799715,2,0.9453295,1,0.235331901
3,2,1,127,11,0.8,0.989898,0.2658956,1,0.7072235,1,0.235331901
3,5,1,128,11,1.7,1.4699787,0.4807624,1,1.3619288,1,0.272550595
1,5,1,129,11,1.7,1.7339201,0.4120849,1,0.7414446,1,0.188178606
3,1,2,130,11,0.5,0.7500693,0.3273078,2,0.7285845,1,0.188134014
3,4,2,131,11,1.4,1.2701573,0.301422,2,0.6146702,1,0.198613089
5,5,1,132,11,1.7,1.7179145,0.3118329,2,1.1050017,1,0.219079222
3,4,1,133,11,1.4,1.2700545,0.4477336,1,0.9130538,1,0.198613089
1,2,2,134,11,0.8,0.5178583,0.8123916,2,0.533646,1,0.218828377
5,1,1,135,11,0.5,0.6540515,0.359877,1,0.7689627,1,0.218322798
1,3,1,136,11,1.1,0.8939834,0.3363943,1,0.7455694,1,0.271177655
5,1,2,137,11,0.5,0.4378895,0.3366776,2,0.8094526,1,0.218322798
5,3,2,138,11,1.1,1.1019284,0.659057,2,1.2758678,1,0.169778009
3,3,1,139,11,1.1,0.8778833,0.734066,1,1.2472762,1,0.230761564
1,1,1,140,11,0.5,0.805929,0.3829139,1,0.6483625,1,0.154228542
1,4,2,141,11,1.4,1.4697746,0.5823118,2,0.7510521,1,0.249882702
1,5,2,142,11,1.7,1.8299322,0.2855615,2,0.8706076,1,0.188178606
3,5,2,143,11,1.7,1.3659594,0.5221895,2,1.355489,1,0.272550595
1,1,2,144,11,0.5,0.677801,1.0798684,2,1.1371248,1,0.154228542
5,5,2,145,11,1.7,1.1578691,0.3630756,1,1.2921227,1,0.219079222
1,4,1,146,11,1.4,1.1258577,0.5912683,1,0.6404969,1,0.249882702
1,3,2,147,11,1.1,1.4219259,0.3079644,2,0.6452246,1,0.271177655
5,2,1,148,11,0.8,0.9419986,0.6558466,1,0.7531049,1,0.258775192
5,4,2,149,11,1.4,1.6379927,0.3210122,2,0.9062312,1,0.208818709
1,2,1,150,11,0.8,1.2779231,1.2357261,1,0.7810122,1,0.218828377
5,4,2,151,11,1.4,1.0460786,0.8166346,1,1.6096417,1,0.208818709
3,4,2,152,11,1.4,1.2699276,0.7033003,2,0.888636,1,0.198613089
3,5,1,153,11,1.7,1.382012,0.4576845,2,1.1388195,1,0.272550595
1,3,2,154,11,1.1,1.533927,0.5852531,2,0.9545644,1,0.271177655
5,1,1,155,11,0.5,0.4781579,0.2935846,1,0.9667874,1,0.218322798
1,5,1,156,11,1.7,1.6300404,0.2956774,1,0.7529818,1,0.188178606
1,1,2,157,11,0.5,0.518006,0.339952,2,0.7492812,1,0.154228542
5,2,1,158,11,0.8,0.7257707,0.3628863,2,1.300075,1,0.258775192
3,3,2,159,11,1.1,1.005965,0.824319,2,1.2737354,1,0.230761564
1,1,1,160,11,0.5,0.8139898,0.5045684,1,1.0176426,1,0.154228542
5,3,1,161,11,1.1,0.9899523,0.3674844,1,0.9923927,1,0.169778009
3,1,1,162,11,0.5,0.6860115,0.6823325,1,1.4196197,1,0.188134014
5,3,2,163,11,1.1,1.3018185,0.6133039,2,0.9180597,1,0.169778009
3,5,2,164,11,1.7,1.070114,0.7457753,2,0.93915,1,0.272550595
5,1,2,165,11,0.5,0.6219349,0.2745255,2,1.4433606,1,0.218322798
1,5,2,166,11,1.7,1.0939663,0.511595,1,0.8648646,1,0.188178606
5,5,2,167,11,1.7,1.59791,0.4088214,1,1.4337372,1,0.219079222
1,4,1,168,11,1.4,1.5979202,0.5537996,1,0.6831339,1,0.249882702
1,3,1,169,11,1.1,0.8779322,0.4851754,1,0.7023115,1,0.271177655
3,2,1,170,11,0.8,0.8540646,0.7919384,2,1.1930164,1,0.235331901
5,5,1,171,11,1.7,1.6941145,0.5673338,1,1.0246137,1,0.219079222
3,3,1,172,11,1.1,1.0858548,0.7743639,1,0.9835416,1,0.230761564
5,2,2,173,11,0.8,1.1178947,0.4212779,1,1.2064589,1,0.258775192
1,2,1,174,11,0.8,0.5499078,0.2648609,1,0.5700171,1,0.218828377
5,4,1,175,11,1.4,1.1979932,0.5529164,1,0.7860559,1,0.208818709
1,2,2,176,11,0.8,0.8459695,0.5643022,2,1.6214069,1,0.218828377
3,1,2,177,11,0.5,0.4858766,0.2692217,1,0.8862837,1,0.188134014
3,4,1,178,11,1.4,1.3660069,0.3439998,1,1.6970104,1,0.198613089
1,4,2,179,11,1.4,1.3099183,0.2929189,2,0.829955,1,0.249882702
3,2,2,180,11,0.8,0.965963,0.3342257,2,0.847332,1,0.235331901
1,4,2,181,11,1.4,1.5257595,0.6406932,2,1.017489,1,0.249882702
3,3,2,182,11,1.1,1.1420529,0.5308309,2,0.8521363,1,0.230761564
3,1,2,183,11,0.5,0.5819059,0.3371261,1,0.7785553,1,0.188134014
5,1,1,184,11,0.5,0.5899827,0.5415893,1,1.2309237,1,0.218322798
1,1,2,185,11,0.5,0.5900028,0.2815751,2,1.2026942,1,0.154228542
1,5,1,186,11,1.7,1.4697026,0.3917754,1,0.8809894,1,0.188178606
3,2,1,187,11,0.8,1.1577634,0.4547405,1,0.6158932,1,0.235331901
5,2,1,188,11,0.8,0.6379635,0.3431856,2,1.0403886,1,0.258775192
5,3,2,189,11,1.1,0.8379397,0.297356,2,0.8182628,1,0.169778009
3,3,1,190,11,1.1,1.0060715,0.2851019,2,1.2702989,1,0.230761564
1,1,1,191,11,0.5,0.6699113,0.4826482,1,0.7160589,1,0.154228542
3,5,2,192,11,1.7,1.0699694,0.6138156,2,1.2304995,1,0.272550595
3,5,1,193,11,1.7,1.7659364,0.4918373,1,0.8690542,1,0.272550595
3,4,1,194,11,1.4,1.2380369,0.4187349,2,0.940047,1,0.198613089
1,3,2,195,11,1.1,0.7579066,1.4260456,-1,2.0000731,1,0.271177655
5,3,1,196,11,1.1,1.1018357,1.7640789,1,0.9572538,1,0.169778009
5,5,1,197,11,1.7,1.021881,1.2831931,-1,2.0000336,1,0.219079222
5,5,2,198,11,1.7,1.2778939,0.3684154,2,0.9933726,1,0.219079222
1,2,2,199,11,0.8,1.1579069,0.7197387,2,0.7767818,1,0.218828377
5,1,2,200,11,0.5,0.4620074,0.3019925,2,1.0073111,1,0.218322798
3,4,2,201,11,1.4,1.2459026,0.4396989,2,0.5765207,1,0.198613089
5,4,1,202,11,1.4,1.1897994,0.309702,2,0.8068851,1,0.208818709
1,2,1,203,11,0.8,0.9177922,0.5548008,1,0.6837346,1,0.218828377
5,4,2,204,11,1.4,1.1979139,0.2967326,2,0.8657998,1,0.208818709
5,2,2,205,11,0.8,1.3659515,0.7342342,2,0.9034277,1,0.258775192
3,1,1,206,11,0.5,0.4329174,0.0006047,1,0.5089058,1,0.188134014
3,2,2,207,11,0.8,0.8139256,0.4433046,2,0.7962392,1,0.235331901
1,4,1,208,11,1.4,1.4620066,0.7941964,1,1.1395059,1,0.249882702
1,3,1,209,11,1.1,1.062051,0.7531758,2,1.1223213,1,0.271177655
1,5,2,210,11,1.7,1.7978259,0.2821201,2,0.6349381,1,0.188178606
1,2,1,211,11,0.8,0.8140209,0.8403996,1,0.8094668,1,0.218828377
1,3,1,212,11,1.1,0.7019368,0.3193723,1,0.800504,1,0.271177655
3,3,2,213,11,1.1,0.9578874,0.4558718,2,0.5767757,1,0.230761564
3,3,1,214,11,1.1,0.829963,0.360314,1,0.7215828,1,0.230761564
3,2,1,215,11,0.8,0.5979784,1.6578895,2,1.2111551,1,0.235331901
5,2,2,216,11,0.8,0.8459415,0.3609106,2,0.7142114,1,0.258775192
3,1,1,217,11,0.5,0.5099028,0.3778601,1,1.3149525,1,0.188134014
5,5,1,218,11,1.7,1.5258011,0.9273791,2,1.7285871,1,0.219079222
3,5,1,219,11,1.7,1.1898257,0.7906408,2,1.0398767,1,0.272550595
1,4,1,220,11,1.4,0.7499868,0.5046072,1,1.121831,1,0.249882702
5,2,1,221,11,0.8,0.5739398,1.333499,1,1.4067403,1,0.258775192
5,3,2,222,11,1.1,0.9499132,0.2184271,1,0.8837303,1,0.169778009
3,4,2,223,11,1.4,0.9980794,3.2931409,-1,2.0000039,1,0.198613089
3,2,2,224,11,0.8,0.6139544,0.779196,1,1.9243297,1,0.235331901
1,2,2,225,11,0.8,0.6698314,0.2924387,2,0.6535818,1,0.218828377
1,1,1,226,11,0.5,0.6221264,0.3108228,1,0.5363035,1,0.154228542
5,4,1,227,11,1.4,1.1819036,0.3947752,2,0.9000466,1,0.208818709
5,4,2,228,11,1.4,1.1259342,0.4052958,2,1.5181413,1,0.208818709
5,3,1,229,11,1.1,1.197815,0.5372256,1,0.9706097,1,0.169778009
5,1,1,230,11,0.5,0.4779168,0.8691379,2,1.0150031,1,0.218322798
1,3,2,231,11,1.1,0.9980171,0.2322119,2,0.9696422,1,0.271177655
3,4,1,232,11,1.4,1.2379692,0.5842154,2,1.065517,1,0.198613089
1,4,2,233,11,1.4,1.1898944,0.4485393,2,0.7618127,1,0.249882702
3,5,2,234,11,1.7,1.0939904,0.5840913,2,1.2572914,1,0.272550595
3,1,2,235,11,0.5,0.5819908,0.390007,2,0.8391614,1,0.188134014
1,1,2,236,11,0.5,0.5898888,0.3441831,2,0.7053644,1,0.154228542
1,5,2,237,11,1.7,1.5178623,0.2919464,2,0.9969489,1,0.188178606
5,5,2,238,11,1.7,1.7100109,0.2848962,2,0.8942474,1,0.219079222
5,1,2,239,11,0.5,0.741878,0.4305563,1,0.9438209,1,0.218322798
1,5,1,240,11,1.7,1.6619277,0.4487384,1,0.7538678,1,0.188178606
1,3,2,241,11,1.1,1.2299582,0.2739741,2,0.763271,1,0.271177655
3,3,1,242,11,1.1,0.6459225,0.358847,1,1.3442235,1,0.230761564
5,2,2,243,11,0.8,0.7339676,0.6876123,2,0.9050541,1,0.258775192
5,2,1,244,11,0.8,0.9499792,0.4159247,2,0.9213356,1,0.258775192
3,3,2,245,11,1.1,1.086,0.3944393,2,0.8357963,1,0.230761564
3,5,2,246,11,1.7,1.5499407,0.9286322,2,1.8016944,1,0.272550595
1,5,2,247,11,1.7,1.6860169,0.3666585,2,0.7360356,1,0.188178606
5,4,2,248,11,1.4,1.1658578,0.9181361,2,1.2633686,1,0.208818709
3,5,1,249,11,1.7,1.710001,0.748137,1,1.1413876,1,0.272550595
1,5,1,250,11,1.7,1.3259372,0.6349407,1,0.8283272,1,0.188178606
1,4,1,251,11,1.4,1.4620159,0.5819951,1,1.0233431,1,0.249882702
3,1,1,252,11,0.5,0.6059477,1.1177592,2,0.8469829,1,0.188134014
3,4,1,253,11,1.4,1.2857997,1.6342655,2,1.4592249,1,0.198613089
5,3,2,254,11,1.1,1.2060219,0.334631,2,0.8317762,1,0.169778009
5,1,1,255,11,0.5,0.9019556,0.5144434,1,1.0435667,1,0.218322798
1,2,2,256,11,0.8,0.6459678,0.2830412,2,0.6204928,1,0.218828377
1,1,1,257,11,0.5,0.5978761,0.271037,1,0.7282974,1,0.154228542
5,3,1,258,11,1.1,1.1418702,0.6137107,1,0.9347673,1,0.169778009
3,4,2,259,11,1.4,1.1979671,0.6090285,2,1.0340565,1,0.198613089
3,1,2,260,11,0.5,0.6457616,0.3779718,2,0.7632641,1,0.188134014
5,4,1,261,11,1.4,0.7179261,0.388013,1,0.9971069,1,0.208818709
1,4,2,262,11,1.4,0.9260133,0.32075,2,0.8419455,1,0.249882702
1,3,1,263,11,1.1,1.4539198,0.6478864,1,0.6573777,1,0.271177655
5,5,2,264,11,1.7,1.14196,0.5092148,1,1.5339808,1,0.219079222
3,2,1,265,11,0.8,0.7258825,0.3325424,1,0.4777118,1,0.235331901
3,2,2,266,11,0.8,0.797821,0.3234633,2,0.9166036,1,0.235331901
1,2,1,267,11,0.8,0.77394,0.3674594,1,0.4567069,1,0.218828377
5,1,2,268,11,0.5,0.5661678,0.4029514,2,0.5723382,1,0.218322798
1,1,2,269,11,0.5,0.6540305,0.2455302,2,0.6226506,1,0.154228542
5,5,1,270,11,1.7,1.5739041,0.5627232,2,1.3877389,1,0.219079222
5,1,1,271,11,0.5,1.0779726,0.358643,1,0.9998453,1,0.218322798
1,2,2,272,11,0.8,1.1980689,0.3347812,2,0.5518127,1,0.218828377
3,1,2,273,11,0.5,0.6540415,0.3227334,2,0.7399837,1,0.188134014
3,4,2,274,11,1.4,1.4458931,0.341031,2,0.8222285,1,0.198613089
1,5,1,275,11,1.7,1.7500712,0.342779,1,0.648171,1,0.188178606
1,5,2,276,11,1.7,1.5018097,0.3407577,2,0.5417866,1,0.188178606
3,4,1,277,11,1.4,1.1980444,0.3084034,1,1.285387,1,0.198613089
1,1,1,278,11,0.5,0.5738654,0.2653724,1,0.4745558,1,0.154228542
1,4,1,279,11,1.4,1.126057,0.2567526,1,0.5539298,1,0.249882702
3,5,2,280,11,1.7,1.7899845,0.362624,2,0.6279079,1,0.272550595
1,1,2,281,11,0.5,0.5899797,0.4088195,2,0.5300772,1,0.154228542
5,3,2,282,11,1.1,0.9340361,0.6739825,2,1.7950598,1,0.169778009
3,2,1,283,11,0.8,0.5740548,1.2512827,1,1.2601533,1,0.235331901
1,3,1,284,11,1.1,0.6538725,1.5155839,1,0.724799,1,0.271177655
1,2,1,285,11,0.8,0.6220518,0.6305051,1,0.5595555,1,0.218828377
5,3,1,286,11,1.1,1.1899146,0.309884,1,0.9909396,1,0.169778009
1,3,2,287,11,1.1,0.581739,0.011244,1,0.4203577,1,0.271177655
3,1,1,288,11,0.5,0.8619744,0.8607735,1,0.7094194,1,0.188134014
5,4,1,289,11,1.4,0.9817359,0.633494,1,1.2343193,1,0.208818709
5,4,2,290,11,1.4,1.5739123,0.7219188,2,1.6749928,1,0.208818709
5,5,1,291,11,1.7,1.3019019,0.2873375,2,1.0806435,1,0.219079222
3,3,2,292,11,1.1,0.4937755,0.3613174,2,1.0259145,1,0.230761564
1,4,2,293,11,1.4,0.9179191,0.3916969,2,0.9129429,1,0.249882702
3,5,1,294,11,1.7,1.5899448,0.4525062,1,0.6857243,1,0.272550595
5,5,2,295,11,1.7,1.342064,0.4443989,2,0.8853566,1,0.219079222
5,2,2,296,11,0.8,1.3820017,0.6464438,2,0.9277602,1,0.258775192
3,3,1,297,11,1.1,0.7179901,0.2706501,1,0.7595855,1,0.230761564
5,2,1,298,11,0.8,0.6379569,0.3925014,1,1.2094416,1,0.258775192
5,1,2,299,11,0.5,0.7900407,0.7606874,2,0.9935862,1,0.218322798
3,2,2,300,11,0.8,0.5899392,0.6839011,-1,2.0000651,1,0.235331901
3,4,2,301,11,1.4,1.0218944,0.407497,1,1.544625,1,0.198613089
3,3,1,302,11,1.1,0.7739454,0.3433283,1,0.6886032,1,0.230761564
5,5,2,303,11,1.7,1.4938807,0.395912,2,1.4456036,1,0.219079222
5,5,1,304,11,1.7,1.493881,0.4255968,1,0.7309405,1,0.219079222
3,1,1,305,11,0.5,0.4460061,0.3101395,1,1.0475511,1,0.188134014
5,2,2,306,11,0.8,0.6220042,0.4328466,1,0.5781582,1,0.258775192
1,1,1,307,11,0.5,0.9419243,0.3918622,1,0.408826,1,0.154228542
3,2,2,308,11,0.8,0.6379355,0.2360329,2,0.6930109,1,0.235331901
5,4,2,309,11,1.4,1.1178979,1.0658003,2,1.7710256,1,0.208818709
5,2,1,310,11,0.8,1.0254184,0.0003712,2,0.9650181,1,0.258775192
3,3,2,311,11,1.1,1.1180434,0.547928,2,0.6129843,1,0.230761564
5,4,1,312,11,1.4,1.1420112,0.458558,2,1.2037677,1,0.208818709
3,1,2,313,11,0.5,0.5258579,0.3957684,1,0.8531194,1,0.188134014
1,4,1,314,11,1.4,0.7658203,0.263974,1,0.8252737,1,0.249882702
5,1,2,315,11,0.5,0.613952,0.3760159,1,1.2010895,1,0.218322798
3,2,1,316,11,0.8,0.5738535,0.3057227,2,1.0825561,1,0.235331901
1,3,1,317,11,1.1,0.9578685,0.5991144,1,0.5510216,1,0.271177655
5,3,1,318,11,1.1,1.1180038,0.2500536,2,1.3069854,1,0.169778009
3,4,1,319,11,1.4,0.7819674,0.4925472,1,0.901509,1,0.198613089
3,5,1,320,11,1.7,1.3496545,0.403362,1,1.0599141,1,0.272550595
1,5,1,321,11,1.7,1.5659068,0.2921901,1,0.789298,1,0.188178606
1,1,2,322,11,0.5,0.6698929,0.3314247,2,0.4844081,1,0.154228542
5,1,1,323,11,0.5,0.3579979,0.3726215,1,0.6538038,1,0.218322798
5,3,2,324,11,1.1,1.2538629,0.3126716,2,0.7935196,1,0.169778009
1,5,2,325,11,1.7,1.2858253,0.3076562,2,0.6763747,1,0.188178606
1,2,2,326,11,0.8,0.7739767,0.2371926,2,0.5903897,1,0.218828377
1,3,2,327,11,1.1,0.9419624,0.3180255,2,0.9425832,1,0.271177655
1,2,1,328,11,0.8,1.0778909,0.4048788,1,0.4940555,1,0.218828377
3,5,2,329,11,1.7,1.1020238,0.2186952,1,1.0917951,1,0.272550595
1,4,2,330,11,1.4,1.1579163,0.2790324,2,1.0962263,1,0.249882702
5,4,1,331,11,1.4,1.0859767,0.3745536,2,1.2558203,1,0.208818709
1,4,2,332,11,1.4,0.9979615,0.4134513,2,0.7666197,1,0.249882702
3,3,2,333,11,1.1,0.7418913,0.4223362,1,0.9356249,1,0.230761564
3,4,1,334,11,1.4,1.2459142,0.2971849,1,0.6181352,1,0.198613089
1,5,1,335,11,1.7,1.4139893,0.3407503,1,0.5980318,1,0.188178606
5,2,2,336,11,0.8,0.8059135,0.3357292,1,0.8729717,1,0.258775192
3,5,1,337,11,1.7,1.2139058,0.4035779,2,0.8924421,1,0.272550595
1,4,1,338,11,1.4,1.2939546,0.3640365,1,0.3813229,1,0.249882702
3,1,2,339,11,0.5,0.5899929,0.4829434,1,0.8123742,1,0.188134014
1,1,1,340,11,0.5,0.6299902,0.2891792,1,0.8665315,1,0.154228542
3,5,2,341,11,1.7,1.6299529,0.3720584,2,1.1812283,1,0.272550595
3,2,1,342,11,0.8,0.5098352,0.2771226,1,0.7663808,1,0.235331901
1,2,1,343,11,0.8,1.1258719,0.3668836,2,1.3279626,1,0.218828377
5,2,1,344,11,0.8,1.0460169,0.2524219,1,1.2138147,1,0.258775192
5,3,2,345,11,1.1,0.6778831,0.2660148,2,0.6188622,1,0.169778009
3,2,2,346,11,0.8,1.1019049,0.6215666,2,0.9667519,1,0.235331901
1,1,2,347,11,0.5,0.6458973,0.585686,2,0.6030432,1,0.154228542
3,1,1,348,11,0.5,1.1739164,0.5696485,2,1.2106926,1,0.188134014
5,5,2,349,11,1.7,1.3418028,0.6372883,1,0.8225916,1,0.219079222
5,1,1,350,11,0.5,0.9579338,0.4555622,1,0.7683645,1,0.218322798
5,5,1,351,11,1.7,1.2057551,0.5601058,1,0.7448813,1,0.219079222
1,3,2,352,11,1.1,1.3979896,0.8109778,1,0.4678231,1,0.271177655
5,1,2,353,11,0.5,0.9099949,1.7800152,2,0.8293556,1,0.218322798
1,3,1,354,11,1.1,0.7018807,0.4497757,1,0.8030304,1,0.271177655
5,3,1,355,11,1.1,1.3099865,0.3172592,1,0.9260781,1,0.169778009
5,4,2,356,11,1.4,1.1499101,0.8694077,2,0.5908838,1,0.208818709
3,3,1,357,11,1.1,0.7499246,0.3101507,1,1.0943382,1,0.230761564
1,5,2,358,11,1.7,1.4859085,0.2289232,2,0.6141556,1,0.188178606
1,2,2,359,11,0.8,0.7419729,0.7055598,2,0.5548015,1,0.218828377
3,4,2,360,11,1.4,0.637974,0.7927545,2,1.9141328,1,0.198613089
5,4,2,1,12,1.4,1.3257676,0.6368214,1,0.546152,1,0.156975899
1,1,2,2,12,0.5,0.4377838,0.4611686,2,0.704179,1,0.159059295
5,3,2,3,12,1.1,0.7498411,0.5136107,2,0.5728129,1,0.183762176
3,4,2,4,12,1.4,1.4459241,0.9832983,2,0.8157488,1,0.219947364
5,2,2,5,12,0.8,0.5898028,0.7187762,2,0.7416344,1,0.238303878
3,1,1,6,12,0.5,0.4460266,0.5868545,1,0.611382,1,0.142053049
1,2,2,7,12,0.8,0.6220073,0.4581927,2,0.5615282,1,0.249645977
5,5,2,8,12,1.7,1.8058702,0.5839479,2,0.7769061,1,0.3072572
1,4,1,9,12,1.4,1.5659841,0.9695181,1,0.7221433,1,0.261329825
1,3,1,10,12,1.1,0.9660551,0.6448402,1,0.4996501,1,0.185081153
1,5,1,11,12,1.7,1.0459494,0.5337798,1,0.4310054,1,0.261771277
1,4,2,12,12,1.4,1.9580372,0.5514171,2,0.4405383,1,0.261329825
5,1,2,13,12,0.5,0.485878,0.5961497,1,0.8453143,1,0.117377599
1,2,1,14,12,0.8,0.6779008,0.6419401,1,0.387078,1,0.249645977
3,2,1,15,12,0.8,0.6699148,0.9906346,1,0.790826,1,0.200786231
3,3,2,16,12,1.1,0.9257806,0.7094852,1,0.8065899,1,0.178803446
3,3,1,17,12,1.1,1.013894,0.5970213,1,0.6542326,1,0.178803446
1,1,1,18,12,0.5,0.5019618,0.4619577,1,0.3988314,1,0.159059295
1,5,2,19,12,1.7,1.6699617,0.9920466,2,0.6570934,1,0.261771277
3,2,2,20,12,0.8,0.6058889,0.7028318,2,0.5119516,1,0.200786231
5,1,1,21,12,0.5,0.4061292,0.5787646,1,0.6118145,1,0.117377599
5,2,1,22,12,0.8,0.4221096,0.5802354,1,0.6296915,1,0.238303878
5,5,1,23,12,1.7,1.9739985,0.6613961,1,0.7984933,1,0.3072572
3,4,1,24,12,1.4,1.1899004,0.7735882,2,0.910896,1,0.219947364
3,5,1,25,12,1.7,1.421991,0.9441448,1,0.6733389,1,0.248285346
5,4,1,26,12,1.4,1.2219659,0.9625711,1,0.875901,1,0.156975899
3,1,2,27,12,0.5,0.4540203,0.5242011,2,0.6535347,1,0.142053049
5,3,1,28,12,1.1,1.0624286,0.9899956,1,1.079194,1,0.183762176
3,5,2,29,12,1.7,1.9819477,0.6372289,2,0.9026208,1,0.248285346
1,3,2,30,12,1.1,1.2859538,0.6457164,2,0.4869759,1,0.185081153
1,1,2,31,12,0.5,0.66992,0.5216731,2,0.4266625,1,0.159059295
1,5,2,32,12,1.7,1.7179401,0.6672218,2,0.532391,1,0.261771277
5,2,2,33,12,0.8,0.5019211,0.4531595,2,0.5505461,1,0.238303878
5,4,1,34,12,1.4,1.2460784,0.8480051,2,0.6812767,1,0.156975899
3,3,1,35,12,1.1,1.389981,0.7416737,1,0.5749408,1,0.178803446
3,3,2,36,12,1.1,1.037862,0.5293573,2,0.5064895,1,0.178803446
1,3,2,37,12,1.1,0.7819938,0.5561354,1,0.4768871,1,0.185081153
3,1,1,38,12,0.5,0.5180025,0.5040865,1,0.5848346,1,0.142053049
3,2,2,39,12,0.8,0.5099758,0.543937,2,0.5369613,1,0.200786231
1,2,1,40,12,0.8,0.4455703,0.6471261,1,0.5198658,1,0.249645977
3,4,2,41,12,1.4,1.1498436,0.606439,2,0.5913398,1,0.219947364
3,5,2,42,12,1.7,1.4625166,0.6331713,1,1.0097827,1,0.248285346
1,5,1,43,12,1.7,1.1980837,0.5824122,1,0.4956799,1,0.261771277
5,3,2,44,12,1.1,1.2778398,0.528223,2,0.4973985,1,0.183762176
1,4,1,45,12,1.4,1.1659953,0.6570527,1,0.4023836,1,0.261329825
1,1,1,46,12,0.5,0.4219007,0.705335,1,0.3864337,1,0.159059295
3,5,1,47,12,1.7,1.3899789,0.5335717,1,0.6306143,1,0.248285346
5,5,2,48,12,1.7,1.1899133,0.6097581,1,0.5948841,1,0.3072572
3,1,2,49,12,0.5,0.4698852,0.4747704,1,0.8837671,1,0.142053049
5,1,2,50,12,0.5,0.4219852,0.3984961,2,0.7673937,1,0.117377599
1,3,1,51,12,1.1,0.8779536,0.5906638,1,0.4319016,1,0.185081153
3,2,1,52,12,0.8,0.8458634,1.0129405,1,0.8380988,1,0.200786231
