,Nsub,curDur,WMSize,mRep,sdRep,mPred,sdPred,w_p,mu_post,mu_p,mu_wm
0,1,0.5,1,0.7393169278333334,0.33883873095630135,0.7796426709973509,0.2988428227562723,0.6107753873137513,-0.2701883622283514,-0.000652317281633993,-0.6931471805599453
1,1,0.5,3,0.7239782956250002,0.2954227280545323,0.7727651235553902,0.2981006586856713,0.6112576992927717,-0.27906570628932853,-0.000652317281633993,-0.7168424218861111
2,1,0.5,5,0.673986052875,0.3201435911755412,0.7659653341447653,0.29737097512665583,0.6117393049858745,-0.2879207159234321,-0.000652317281633993,-0.7405376632122761
3,1,0.8,1,0.9759665528750002,0.24112518164209823,0.9361471551544621,0.2781925918492319,0.6107753873137513,-0.08725138167404878,-0.000652317281633993,-0.2231435513142097
4,1,0.8,3,1.0033147635,0.27151236826611286,0.9276786997140224,0.2770115462453464,0.6112576992927717,-0.09635541411559438,-0.000652317281633993,-0.2468387926403751
5,1,0.8,5,1.0133091298749999,0.2903589473004313,0.9193076650737569,0.2758488084652058,0.6117393049858745,-0.10543678017332118,-0.000652317281633993,-0.2705340339665406
6,1,1.1,1,1.0939628788750002,0.23965880128056524,1.059680483831016,0.27818097502309774,0.6107753873137513,0.03669864847905366,-0.000652317281633993,0.09531017980432493
7,1,1.1,3,0.9546401336250003,0.27452998355784153,1.0499332610036338,0.27664007060530243,0.6112576992927717,0.027441021988225775,-0.000652317281633993,0.07161493847815946
8,1,1.1,5,1.0446480323333334,0.22328986523230865,1.0402994836763744,0.27512151890417685,0.6117393049858745,0.018206286800602548,-0.000652317281633993,0.04791969715199396
9,1,1.4,1,1.085979461,0.23760530644832098,1.1639665834208162,0.28519429097066235,0.6107753873137513,0.13056485663822584,-0.000652317281633993,0.3364722366212129
10,1,1.4,3,1.2666221402916666,0.32146467197413137,1.1531259752719762,0.28335640398495165,0.6112576992927717,0.12119091479851014,-0.000652317281633993,0.3127769952950476
11,1,1.4,5,1.1046308444999997,0.2604207353976244,1.1424126486774842,0.2815439232089265,0.6117393049858745,0.1118400345913635,-0.000652317281633993,0.28908175396888175
12,1,1.7,1,1.2206505765833335,0.3617837229836482,1.255336846326352,0.29492002755984265,0.6107753873137513,0.2061351561597133,-0.000652317281633993,0.5306282510621704
13,1,1.7,3,1.2966292269166668,0.28303068861305525,1.2435288066320564,0.29283067263308465,0.6112576992927717,0.19666757054843365,-0.000652317281633993,0.5069330097360046
14,1,1.7,5,1.1759859991666668,0.30318292718494544,1.2318603835777642,0.2907692327965401,0.6117393049858745,0.18722318369938232,-0.000652317281633993,0.4832377684098395
15,2,0.5,1,0.5966580193333335,0.1757675011239632,0.6159858090764279,0.17669920437972883,0.44280293500619217,-0.5031373574075512,-0.2640402164208364,-0.6931471805599453
16,2,0.5,3,0.6175402925,0.2552241524883501,0.6180517653318295,0.17766191906019924,0.450138692250365,-0.5000973058355457,-0.2640402164208364,-0.6933431808007046
17,2,0.5,5,0.588629503125,0.15111701598383928,0.6201012877906567,0.178619621684322,0.4573884490886447,-0.49709131572845616,-0.2640402164208364,-0.6935391810414638
18,2,0.8,1,0.8399679239166669,0.15233379202621056,0.800397571667844,0.18657855885170258,0.44280293500619217,-0.24125271465538936,-0.2640402164208364,-0.2231435513142097
19,2,0.8,3,0.8006361878333333,0.12273158459982637,0.8003179024901095,0.1876610771695991,0.450138692250365,-0.24166049561141098,-0.2640402164208364,-0.22333955155496898
20,2,0.8,5,0.8586272838333332,0.1634082933117972,0.8002404382295407,0.18872524966978474,0.4573884490886447,-0.24206191752946213,-0.2640402164208364,-0.22353555179572823
21,2,1.1,1,0.8719769305416666,0.25540478659452565,0.9558013065587013,0.20564252649705225,0.44280293500619217,-0.06381123033981463,-0.2640402164208364,0.09531017980432493
22,2,1.1,3,0.9779813487499999,0.22732240380740112,0.9534761502663399,0.20664563129414704,0.450138692250365,-0.06655511056082285,-0.2640402164208364,0.09511417956356567
23,2,1.1,5,0.9746537954583335,0.21264048657671103,0.9511853115484913,0.20762188411440027,0.4573884490886447,-0.06926524459372628,-0.2640402164208364,0.0949181793228064
24,2,1.4,1,1.0746321644166665,0.2114757378497288,1.0932660195921746,0.22655688703531293,0.44280293500619217,0.07056355990642517,-0.2640402164208364,0.3364722366212129
25,2,1.4,3,1.025975323,0.2473824647808337,1.0886787628830776,0.2273920501319254,0.450138692250365,0.06605057338010295,-0.2640402164208364,0.3362762363804536
26,2,1.4,5,1.0319744434166667,0.21270084492187236,1.084165906868822,0.22819522629736436,0.4573884490886447,0.061592073076657705,-0.2640402164208364,0.33608023613969434
27,2,1.7,1,1.3499782764166666,0.3365669453133059,1.2181736461891506,0.24741259207717517,0.44280293500619217,0.17874672130382196,-0.2640402164208364,0.5306282510621704
28,2,1.7,3,1.2126335372916666,0.234137094046091,1.2113357748487001,0.2480369284387258,0.450138692250365,0.17280945338806486,-0.2640402164208364,0.5304322508214111
29,2,1.7,5,1.2239719695416664,0.2750028980915726,1.2046176793338104,0.2486262815152597,0.4573884490886447,0.1669433691912331,-0.2640402164208364,0.5302362505806518
30,3,0.5,1,0.8406534581666669,0.2089479055652332,0.8094877090631889,0.1904352536314109,0.7161938033033975,-0.22633367884031763,-0.04134944150316924,-0.6931471805599453
31,3,0.5,3,0.8319695899583334,0.1999863103251981,0.8055266488724689,0.19227852826045846,0.7483504570416516,-0.23191157492103978,-0.04134944150316924,-0.798601495997905
32,3,0.5,5,0.8566429723333332,0.21072137497701002,0.803713872686309,0.19402309190262115,0.7758334276274573,-0.23473937141494053,-0.04134944150316924,-0.904055811435864
