,Nsub,curDur,WMSize,mRep,sdRep,mPred,sdPred,w_p,mu_post,mu_p,mu_wm
0,1,0.5,1,0.5966436036666666,0.18610576922089933,0.6245731204991857,0.1972064634059448,0.40086781060321103,-0.488319411950845,-0.18218630220734514,-0.6931471805599453
1,1,0.5,3,0.5259800613333333,0.23080032954463295,0.6156958584288911,0.1952261071991467,0.40103762600940557,-0.5170937990723844,-0.18218630220734514,-0.741332437938233
2,1,0.5,5,0.599990463125,0.20213340770331784,0.6069546903078913,0.1933380873939764,0.4012074051585976,-0.5458518430158321,-0.18218630220734514,-0.7895176953165205
3,1,0.8,1,0.8653156309166667,0.2464017030925822,0.827709885033888,0.20036593189168408,0.40086781060321103,-0.2067251085364106,-0.18218630220734514,-0.2231435513142097
4,1,0.8,3,0.8093097997916668,0.1856156919658501,0.8158802525309929,0.19692107070533052,0.40103762600940557,-0.23557930951516393,-0.18218630220734514,-0.27132880869249737
5,1,0.8,5,0.8586425558333334,0.1881650278891324,0.8042328452115087,0.1936135035454963,0.4012074051585976,-0.2644171502749017,-0.18218630220734514,-0.3195140660707851
6,1,1.1,1,1.0546560575833335,0.16166186825812284,1.0017047662229064,0.21755376044903132,0.40086781060321103,-0.015929227389786544,-0.18218630220734514,0.09531017980432493
7,1,1.1,3,1.0253215465416665,0.20697166411900816,0.9873350033926692,0.2128884485411566,0.40103762600940557,-0.044837506718243963,-0.18218630220734514,0.04712492242603727
8,1,1.1,5,0.9639723566666669,0.14483075605955362,0.9731873103396952,0.20838990644935781,0.4012074051585976,-0.07372941428150813,-0.18218630220734514,-0.0010603349522504135
9,1,1.4,1,1.1879713183333338,0.24181090465714503,1.1574175413411156,0.23869061420050505,0.40086781060321103,0.12855872371034846,-0.18218630220734514,0.3364722366212129
10,1,1.4,3,1.0717187634999998,0.2908215741091908,1.1407673120427095,0.2329989153954163,0.40103762600940557,0.0996094913492538,-0.18218630220734514,0.28828697924292523
11,1,1.4,5,1.1599698022500002,0.18571275970789364,1.1243750233755587,0.22749740381245423,0.4012074051585976,0.07067663949716592,-0.18218630220734514,0.24010172186463755
12,1,1.7,1,1.2346338593333333,0.2748190719602331,1.3001977702717802,0.2607678590882622,0.40086781060321103,0.24488384172691377,-0.18218630220734514,0.5306282510621704
13,1,1.7,3,1.2272413876250001,0.3276626546429198,1.2814513003890584,0.2541813321065573,0.40103762600940557,0.21590163868336185,-0.18218630220734514,0.4824429936838826
14,1,1.7,5,1.2379749519999999,0.3300205799638494,1.262995815479911,0.2478058977920663,0.4012074051585976,0.18693582318833177,-0.18218630220734514,0.4342577363055949
15,2,0.5,1,0.7119763982083334,0.16757091391967283,0.7351804206105753,0.15572789544143453,0.5358993917985804,-0.3130168851660376,0.01618427458150917,-0.6931471805599453
16,2,0.5,3,0.7279715516249999,0.1708956334430888,0.7268841235568133,0.15493863501996327,0.5359450785624169,-0.3344900378956917,0.01618427458150917,-0.7394898843970369
17,2,0.5,5,0.6926369615833333,0.16013117561491336,0.718684488260068,0.15417884471778975,0.5359907605271718,-0.3559589599779587,0.01618427458150917,-0.7858325882341289
18,2,0.8,1,0.9319699362916668,0.1435938853161197,0.9143787834390761,0.14333519460514751,0.5358993917985804,-0.0948879149762174,0.01618427458150917,-0.2231435513142097
19,2,0.8,3,0.9473176700000002,0.12443658992619007,0.9040408723928205,0.14200460985887883,0.5359450785624169,-0.11638254065068308,0.01618427458150917,-0.26948625515130153
20,2,0.8,5,0.9366426100833335,0.11428248369896825,0.8938236245592356,0.14071835294042498,0.5359907605271718,-0.1378729334221758,0.01618427458150917,-0.31582895898839336
21,2,1.1,1,1.051303163,0.1708550966355997,1.0600162103734974,0.14323662136349177,0.5358993917985804,0.052906655319905814,0.01618427458150917,0.09531017980432493
22,2,1.1,3,1.0186442612916664,0.11119309322606602,1.048016483585844,0.14144308866079877,0.5359450785624169,0.031397480525033765,0.01618427458150917,0.04896747596723309
23,2,1.1,5,0.9873128689166665,0.116022420830829,1.0361569850678773,0.13970367037596856,0.5359907605271718,0.009892540161419992,0.01618427458150917,0.0026247721301412563
24,2,1.4,1,1.1886254960416667,0.19527349427027912,1.1855510149796669,0.14755354881119154,0.5358993917985804,0.16483011256372884,0.01618427458150917,0.3364722366212129
25,2,1.4,3,1.1852960897916667,0.13613782775417238,1.172117279190979,0.1453721153216652,0.5359450785624169,0.14330991985492061,0.01618427458150917,0.29012953278412107
26,2,1.4,5,1.17330484675,0.14048787299637805,1.1588406722834892,0.14325166039909168,0.5359907605271718,0.1217939627347272,0.01618427458150917,0.24378682894702927
27,2,1.7,1,1.2959652765833334,0.1482790840899491,1.297339439621207,0.15366598492981418,0.5358993917985804,0.2549380369517407,0.01618427458150917,0.5306282510621704
28,2,1.7,3,1.255962405916667,0.1520988650073484,1.2826276275180915,0.1511546928103575,0.5359450785624169,0.23340897388295342,0.01618427458150917,0.4842855472250787
29,2,1.7,5,1.2899755385416667,0.15917125883622674,1.2680880193781296,0.14870973840438054,0.5359907605271718,0.21188414733455121,0.01618427458150917,0.43794284338798667
30,3,0.5,1,0.6792963935833334,0.1675285123512456,0.6799068497731287,0.14346652712967234,0.5828920490030621,-0.40257160119256175,-0.19464050189729407,-0.6931471805599453
31,3,0.5,3,0.74264781825,0.1534253511987976,0.715860478535157,0.14815047805481688,0.6320467262975935,-0.4036432801822782,-0.19464050189729407,-0.7626549570534173
32,3,0.5,5,0.7673146970833334,0.1779325588380903,0.7554399684578681,0.1523648936270204,0.6743760406759027,-0.40223301512416937,-0.19464050189729407,-0.8321627335468897
33,3,0.8,1,0.8499607638750001,0.1294061298695826,0.8271599232637619,0.16232119694348246,0.5828920490030621,-0.20652935043674814,-0.19464050189729407,-0.2231435513142097
34,3,0.8,3,0.8446196673333333,0.1438105504276227,0.8510106639912549,0.16499885887607768,0.6320467262975935,-0.2307039061492979,-0.19464050189729407,-0.2926513278076817
35,3,0.8,5,0.85995658425,0.18288244636384363,0.8803721905408711,0.16733201771833628,0.6743760406759027,-0.2491885724724782,-0.19464050189729407,-0.36215910430115383
36,3,1.1,1,0.9069425764583335,0.2408334877189454,0.9446624209724735,0.18063753373201938,0.5828920490030621,-0.07369976716256633,-0.19464050189729407,0.09531017980432493
37,3,1.1,3,0.9136404395416667,0.21364330114738517,0.9568060941808261,0.1811064448190426,0.6320467262975935,-0.11352781326148713,-0.19464050189729407,0.02580240331085282
38,3,1.1,5,0.8718281916249998,0.2686412319195494,0.9765646233194051,0.18149203558871155,0.6743760406759027,-0.1454924076841295,-0.19464050189729407,-0.043705373182619266
39,3,1.4,1,1.0352961148750002,0.17804159156533064,1.044630223393476,0.19734499561103613,0.5828920490030621,0.026890844214532986,-0.19464050189729407,0.3364722366212129
40,3,1.4,3,0.9953172779583336,0.253606405665532,1.0455905462511728,0.19564104613039268,0.6320467262975935,-0.02479144496290746,-0.19464050189729407,0.26696446012774094
41,3,1.4,5,1.0486350547083332,0.257272180623126,1.0563438960837495,0.19416545631345664,0.6743760406759027,-0.06696426390467154,-0.19464050189729407,0.1974566836342687
42,3,1.7,1,1.1366221401249998,0.2218394849540384,1.1327485074624637,0.21257210398924287,0.5828920490030621,0.10787486157173275,-0.19464050189729407,0.5306282510621704
43,3,1.7,3,1.057414376625,0.40964499565540713,1.1230207837722295,0.20877467779815928,0.6320467262975935,0.046648896159654535,-0.19464050189729407,0.46112047456869826
44,3,1.7,5,1.1659653846250002,0.2666978147843398,1.1252842175687416,0.2055398767892855,0.6743760406759027,-0.0037424137558204618,-0.19464050189729407,0.3916126980752263
45,4,0.5,1,0.7439762034583333,0.17375966147130817,0.7857880320788141,0.1925641895360357,0.7259937897902323,-0.26064812345516347,-0.09741335585361081,-0.6931471805599453
46,4,0.5,3,0.8713225584999998,0.22335363602585093,0.7896763309904956,0.19246970793146687,0.7310787442142036,-0.26508230581227205,-0.09741335585361081,-0.7209005155752451
47,4,0.5,5,0.7173037560000001,0.23090140210496868,0.7937414227219778,0.1923866674933038,0.7360402328216016,-0.2693146452215167,-0.09741335585361081,-0.7486538505905451
48,4,0.8,1,0.9286361274583332,0.19224977670759086,0.8937901266975495,0.19916657421341355,0.7259937897902323,-0.13186421022070283,-0.09741335585361081,-0.2231435513142097
49,4,0.8,3,0.8629196945,0.18748737183074324,0.8960687322216346,0.19866642797957745,0.7310787442142036,-0.138688339611627,-0.09741335585361081,-0.2508968863295096
50,4,0.8,5,0.8886368,0.1849338805776128,0.8985836420718781,0.1981914950584637,0.7360402328216016,-0.14525259667281032,-0.09741335585361081,-0.2786502213448098
51,4,1.1,1,0.9879850212083331,0.16725422312000884,0.9752845650415116,0.20888547442389702,0.7259937897902323,-0.04460591022975279,-0.09741335585361081,0.09531017980432493
52,4,1.1,3,0.8693100807916667,0.3017121884115269,0.9761888849824022,0.2080244380053008,0.7310787442142036,-0.05304936232955834,-0.09741335585361081,0.06755684478902492
53,4,1.1,5,1.0406451591666663,0.2600411624345851,0.9773831698688934,0.20720150185997085,0.7360402328216016,-0.06119362394966974,-0.09741335585361081,0.03980350977372496
54,4,1.4,1,1.0652941914583334,0.16965849776718783,1.0419082756489277,0.21861028877828692,0.7259937897902323,0.021473991005035335,-0.09741335585361081,0.3364722366212129
55,4,1.4,3,0.9906956943749999,0.3209904923652357,1.0415962805535546,0.2174294541090385,0.7310787442142036,0.011804240837524745,-0.09741335585361081,0.3087189016059131
56,4,1.4,5,1.02731406725,0.18994072092213404,1.0416235136731056,0.21629857775485142,0.7360402328216016,0.0024634564199796094,-0.09741335585361081,0.28096556659061284
57,4,1.7,1,1.1379771317916667,0.4304063416903235,1.098838668238731,0.22776043472873822,0.7259937897902323,0.07467394471143506,-0.09741335585361081,0.5306282510621704
58,4,1.7,3,1.0466611450416667,0.31914197207631545,1.097425630238445,0.22629212939758211,0.7310787442142036,0.06401692005935232,-0.09741335585361081,0.5028749160468705
59,4,1.7,5,1.1039845112916669,0.19250058841554446,1.0963976511957017,0.22488477548018768,0.7360402328216016,0.053712832788100455,-0.09741335585361081,0.47512158103157054
60,5,0.5,1,0.7446314784166668,0.25870141623984083,0.7709520631873031,0.24845390893949423,0.4832174152625815,-0.2681529270083092,0.1863622082328681,-0.6931471805599453
61,5,0.5,3,0.827312374875,0.23609401853458803,0.7974555710453318,0.25239662522766504,0.5444338675953868,-0.23592376716664654,0.1863622082328681,-0.740585484675215
62,5,0.5,5,0.7666242137499998,0.251932442037205,0.8233281884184945,0.25627838304367495,0.5979013435137683,-0.2054370920692197,0.1863622082328681,-0.7880237887904847
63,5,0.8,1,0.9553015512083333,0.16778454770360202,0.9829083562198734,0.21954554634357734,0.4832174152625815,-0.025263236650730617,0.1863622082328681,-0.2231435513142097
64,5,0.8,3,1.1017079277916666,0.3263738839795972,0.9878628362570095,0.22440270727366915,0.5444338675953868,-0.021806031575035023,0.1863622082328681,-0.27058185542947927
65,5,0.8,5,0.9667778902916666,0.16477386322268314,0.9946020624372164,0.22883685173467175,0.5979013435137683,-0.01644926420585641,0.1863622082328681,-0.3180201595447494
66,5,1.1,1,1.10779415175,0.2004857606659572,1.158738542962687,0.21309367286464562,0.4832174152625815,0.1393081056359806,0.1863622082328681,0.09531017980432493
67,5,1.1,3,1.1419498362916667,0.22229215810253047,1.142096163680755,0.21785444166782583,0.5444338675953868,0.1232707030604545,0.1863622082328681,0.04787187568905524
68,5,1.1,5,1.1752888534166666,0.14845192589924297,1.130474276478619,0.22194814998011633,0.5979013435137683,0.11160055322993413,0.1863622082328681,0.00043357157378549893
69,5,1.4,1,1.3100729590416667,0.2563947483170478,1.3125348946111473,0.21559533914022067,0.4832174152625815,0.2639364566984043,0.1863622082328681,0.3364722366212129
70,5,1.4,3,1.2553135694166666,0.21549444032612738,1.2747251408554165,0.21960493632798875,0.5444338675953868,0.23313596856726568,0.1863622082328681,0.2890339325059433
71,5,1.4,5,1.2639692385416665,0.2500148144892491,1.24558861012482,0.22284107263750128,0.5979013435137683,0.20857149227146102,0.1863622082328681,0.24159562839067336
72,5,1.7,1,1.508640977291667,0.261021841503722,1.4510635183111695,0.22223874686487025,0.4832174152625815,0.3642729036835178,0.1863622082328681,0.5306282510621704
73,5,1.7,3,1.3293207057083334,0.208782336820993,1.3926125064767134,0.22510567412408736,0.5444338675953868,0.32158687314922685,0.1863622082328681,0.4831899469469007
74,5,1.7,5,1.3462425595416665,0.17943450202667388,1.3467281658383323,0.2272005175034745,0.5979013435137683,0.2866413648268917,0.1863622082328681,0.4357516428316311
75,6,0.5,1,0.5506094205416666,0.047985653319047764,0.5670019111949892,0.10787899666321915,0.19934492820374708,-0.573825331774735,-0.09457740574604444,-0.6931471805599453
76,6,0.5,3,0.581352908875,0.10066985351650005,0.5876899201376063,0.11293399270457304,0.24018202966650973,-0.5502098819972582,-0.09457740574604444,-0.6942374480733308
77,6,0.5,5,0.6146561593333332,0.17421420959140327,0.6092621599519513,0.11825132815338979,0.2812139982333904,-0.5263883190164728,-0.09457740574604444,-0.6953277155867164
78,6,0.8,1,0.8533189415000001,0.14716964614309067,0.826065000855596,0.11622298035760274,0.19934492820374708,-0.19751454225649126,-0.09457740574604444,-0.2231435513142097
