,Nsub,curDur,WMSize,mRep,sdRep,mPred,sdPred,w_p,mu_post,mu_p,mu_wm
2037,5,1.5900000000000012,1,1,,1.4017577333143236,0.21948799680711364,0.4832174152625815,0.32970312810402325,0.18636220823286798,0.4637340162321409
2038,5,1.5900000000000012,3,1,,1.3508131390009137,0.22280721807444698,0.5444338675953867,0.29111212530754443,0.18636220823286798,0.41629571211687116
2039,5,1.5900000000000012,5,1,,1.310986605883675,0.22534346666134092,0.597901343513768,0.2597432828750622,0.18636220823286798,0.36885740800160144
2040,5,1.600000000000001,1,1,,1.4063068315838387,0.21972529335401372,0.4832174152625815,0.3329431549224924,0.18636220823286798,0.4700036292457362
2041,5,1.600000000000001,3,1,,1.3546768782575347,0.22300480151686325,0.5444338675953867,0.2939683486598217,0.18636220823286798,0.42256532513046646
2042,5,1.600000000000001,5,1,,1.3142957764718561,0.22550186846306117,0.597901343513768,0.2622642858445175,0.18636220823286798,0.37512702101519674
2043,5,1.6100000000000012,1,1,,1.4108422116961323,0.21996532467969984,0.4832174152625815,0.3361629945269612,0.18636220823286798,0.4762341789963724
2044,5,1.6100000000000012,3,1,,1.3585274925576627,0.22320482332652442,0.5444338675953867,0.2968067761124735,0.18636220823286798,0.42879587488110266
2045,5,1.6100000000000012,5,1,,1.3175926040475892,0.2256625071889961,0.597901343513768,0.2647695815284189,0.18636220823286798,0.38135757076583293
2046,5,1.620000000000001,1,1,,1.4153639998423075,0.2202080277500078,0.4832174152625815,0.339362896916299,0.18636220823286798,0.48242614924429333
2047,5,1.620000000000001,3,1,,1.362365107594795,0.22340722582068817,0.5444338675953867,0.2996276280502833,0.18636220823286798,0.4349878451290236
2048,5,1.620000000000001,5,1,,1.3208772108878468,0.2258253293903163,0.597901343513768,0.26725936444611065,0.18636220823286798,0.3875495410137539
2049,5,1.6300000000000012,1,1,,1.419872320281995,0.22045334102826844,0.4832174152625815,0.3425431074739529,0.18636220823286798,0.4885800148186717
2050,5,1.6300000000000012,3,1,,1.3661898470915186,0.2236119527204655,0.5444338675953867,0.30243112078934076,0.18636220823286798,0.44114171070340197
2051,5,1.6300000000000012,5,1,,1.3241497173122967,0.22599028293989154,0.597901343513768,0.2697338255257651,0.18636220823286798,0.39370340658813224
2052,5,1.640000000000001,1,1,,1.4243672953845665,0.22070120443437147,0.4832174152625815,0.3457038670808643,0.18636220823286798,0.49469624183610766
2053,5,1.640000000000001,3,1,,1.3700018328422965,0.2238189491113992,0.5444338675953867,0.30521746667658267,0.18636220823286798,0.44725793772083794
2054,5,1.640000000000001,5,1,,1.3274102417264262,0.22615731699445907,0.597901343513768,0.2721931521922409,0.18636220823286798,0.3998196336055682
2055,5,1.6500000000000012,1,1,,1.4288490456692255,0.22095155930512886,0.4832174152625815,0.348845412224955,0.18636220823286798,0.50077528791249
2056,5,1.6500000000000012,3,1,,1.3738011847550715,0.2240281614053278,0.5444338675953867,0.30798687418630966,0.18636220823286798,0.4533369837972203
2057,5,1.6500000000000012,5,1,,1.3306589006634613,0.22632638195805044,0.597901343513768,0.27463752845227213,0.18636220823286798,0.4058986796819506
2058,5,1.660000000000001,1,1,,1.4333176898440074,0.22120434835588942,0.4832174152625815,0.3519679751073036,0.18636220823286798,0.5068176023684525
2059,5,1.660000000000001,3,1,,1.3775880208917242,0.22423953730348628,0.5444338675953867,0.31073954801378495,0.18636220823286798,0.4593792982531828
2060,5,1.660000000000001,5,1,,1.3338958088251187,0.2264974294466279,0.597901343513768,0.27706713497708196,0.18636220823286798,0.4119409941379131
2061,5,1.6700000000000013,1,1,,1.4377733448437298,0.2214595156433594,0.4832174152625815,0.35507178374513504,0.18636220823286798,0.5128236264286645
2062,5,1.6700000000000013,3,1,,1.3813624575074275,0.22445302576079793,0.5444338675953867,0.3134756891660248,0.18636220823286798,0.4653853223133948
2063,5,1.6700000000000013,5,1,,1.3371210791212327,0.22667041225388523,0.597901343513768,0.2794821491825172,0.18636220823286798,0.4179470181981251
2064,5,1.680000000000001,1,1,,1.4422161258669246,0.22171700652958437,0.4832174152625815,0.35815706207173437,0.18636220823286798,0.5187937934151682
