"0","# Load the packages and include functions"
"0","source('rstan_linear.R') # final "
"0","library(rlist)"
"0","library(ez)"
"0","library(tidyverse)"
"0","library(latex2exp)"
"0","library(lsr)"
"0","library(rticles)"
"0","library(DescTools)"
"0","library(heplots)"
"0","library(lme4)"
"0","library(rstatix)"
"0","library(boot)"
"0","library(ggpubr)"
"0","library(reshape2)"
"0","sizeInModel <- c(1, 2, 3)"
"0","colorSet3 <- scale_color_manual(values=c(""#999999"", ""#E69F00"", ""#56B4E9"")) "
"0","colorSet4 <- scale_color_manual(values=c(""#999999"", ""#E69F00"", ""#56B4E9"", ""#1a9641"")) "
"0","colorSet <- scale_color_manual(values=c(""#d7191c"", ""#fdae61"", ""#a6d96a"", ""#1a9641"")) "
