"0","Bayparlist%>%select(NSub, Exp, wp_1, wp_3, wp_5, InP_1, InP_3, InP_5, InP_old_1, InP_old_3, InP_old_5)%>%"
"0","  unite(newcol1,  wp_1, InP_1, InP_old_1)%>%"
"0","  unite(newcol3,  wp_3, InP_3, InP_old_3)%>%"
"0","  unite(newcol5, wp_5, InP_5, InP_old_5)%>%"
"0","  melt(id.vars = c(""NSub"", ""Exp"")) %>%"
"0","  dplyr::rename("
"0","    WMSize = variable,"
"0","    newcol = value"
"0","  )%>%"
"0","  separate(newcol,  c(""wp"", ""InP_Eq"", ""InP_Eq_old""), sep = ""_"") -> Baypar_WMSize"
"0","Baypar_WMSize$WMSize <- substr(Baypar_WMSize$WMSize, 7, 7)"
"0","Baypar_WMSize$WMSize <- as.factor(Baypar_WMSize$WMSize)"
"0","Baypar_WMSize$InP_Eq = as.numeric(Baypar_WMSize$InP_Eq)"
"0","Baypar_WMSize$InP_Eq_old = as.numeric(Baypar_WMSize$InP_Eq_old)"
"0","levels(Baypar_WMSize$WMSize) = c(""low"", ""medium"",  ""high"")"
"0",""
"0",""
"0","##save csv for SPSS"
"0","left_join(Baypar_WMSize, InP_curve%>%select(""Exp"", ""WMSize"",""NSub"", ""InP_curve""),  by = c(""Exp"",""WMSize"",""NSub"")) -> Baypar_WMSize"
"0",""
