"0","InP_pred<-  ggplot(data = m_pred_Inp_slope_no_gap, aes(x= Exp, y=m_pred_inP, color = WMSize))+"
"0","  geom_line(stat = ""identity"",position = position_dodge(width = 0.2))+"
"0","  geom_point(stat = ""identity"",position = position_dodge(width = 0.2))+ "
"0","  geom_errorbar(width=.2,  aes(ymin = m_pred_inP - se_pred_inP, ymax = m_pred_inP + se_pred_inP), position = position_dodge(width = 0.2)) +theme_new+"
"0","  labs(colour = ""Memory Load"")+colorSet3+"
"0","  xlab(' ')+ylab(""indifference point (s)"")+guides(shape=""none"")+"
"0","  theme(legend.position = ""top"")"
"0",""
"0",""
"0","ggsave(paste0(getwd(), ""/"", modelPath, ""/figures/InP_pred.png""), InP_pred, width = 3, height = 3)"
"2","geom_path: Each group consists of only one observation. Do you
need to adjust the group aesthetic?
"
"0","InP_pred"
"2","geom_path: Each group consists of only one observation. Do you
need to adjust the group aesthetic?
"
