"","curDur","Exp","NSub","m_repDur_1","sd_repDur_1","bias_repDur_1","RP_CV_1","m_repDur_3","sd_repDur_3","bias_repDur_3","RP_CV_3","m_repDur_5","sd_repDur_5","bias_repDur_5","RP_CV_5"
"12",0.5,"Exp. 1",12,0.559306320166667,0.155029352245653,0.0593063201666667,0.277181477583619,0.46929625525,0.0842094732069683,-0.03070374475,0.179437769351279,0.494652738166667,0.0854433108025362,-0.00534726183333334,0.172733928693522
"13",0.5,"Exp. 1",13,0.62261964225,0.133285681923167,0.12261964225,0.214072401316322,0.614597302125,0.132831280390769,0.114597302125,0.216127340506536,0.662614985875,0.114860316884957,0.162614985875,0.173343977020503
"14",0.5,"Exp. 1",14,0.535967662875,0.16222067101655,0.035967662875,0.302668765772877,0.512640517583333,0.120066132442941,0.0126405175833333,0.234211164207135,0.523940411333333,0.107788714264029,0.0239404113333334,0.20572704821475
"15",0.5,"Exp. 1",15,0.603958044083333,0.155663246615532,0.103958044083333,0.257738510382442,0.689292725375,0.203778058906834,0.189292725375,0.295633555099499,0.624668579541667,0.235410451280733,0.124668579541667,0.376856558806686
"16",0.5,"Exp. 1",16,0.593297321125,0.154222308608754,0.093297321125,0.259941016278854,0.635564683041667,0.139538785819477,0.135564683041667,0.219550880567617,0.651302175708333,0.183296386457603,0.151302175708333,0.281430637412283
"17",0.5,"Exp. 2",1,0.739316927833333,0.338838730956301,0.239316927833333,0.45831323239049,0.723978295625,0.295422728054532,0.223978295625,0.408054674898089,0.673986052875,0.320143591175541,0.173986052875,0.475000320570307
"18",0.5,"Exp. 2",2,0.596658019333333,0.175767501123963,0.0966580193333333,0.294586673485683,0.6175402925,0.25522415248835,0.1175402925,0.41329149787963,0.588629503125,0.151117015983839,0.088629503125,0.256726880289839
"19",0.5,"Exp. 2",3,0.840653458166667,0.208947905565233,0.340653458166667,0.248554149793086,0.831969589958333,0.199986310325198,0.331969589958333,0.240376947353585,0.856642972333333,0.21072137497701,0.356642972333333,0.245985062368567
"20",0.5,"Exp. 2",4,0.850094329458333,0.239288361103252,0.350094329458333,0.281484480970156,0.892627376708333,0.242373265646266,0.392627376708333,0.271527932002316,0.826640109166667,0.228781860937051,0.326640109166667,0.276761142364221
"21",0.5,"Exp. 2",5,0.822628727541667,0.264857833941438,0.322628727541667,0.321965213557441,0.959305975958333,0.269747749928569,0.459305975958333,0.281190523867105,1.01258549169565,0.374197940865089,0.512585491695652,0.369547010039089
"22",0.5,"Exp. 2",6,0.794643509666667,0.225023502487053,0.294643509666667,0.283175411048717,0.840629108041667,0.225934582547137,0.340629108041667,0.268768450183072,0.787982810333333,0.234497444823424,0.287982810333333,0.297592081639734
"23",0.5,"Exp. 2",7,0.804593308173913,0.343998934538771,0.304593308173913,0.427543867248292,0.961964679625,0.453316856202096,0.461964679625,0.471240645112678,0.76736206225,0.287700657597049,0.26736206225,0.374921659214525
"24",0.5,"Exp. 2",8,0.671308165833333,0.180029060691149,0.171308165833333,0.268176479676318,0.7273196745,0.195049001417513,0.2273196745,0.268175065594919,0.746648308,0.232792756504727,0.246648308,0.311783679157184
"25",0.5,"Exp. 2",9,0.989226098772727,0.298107779961332,0.489226098772727,0.301354544053353,1.03219747641667,0.366564679947509,0.532197476416667,0.355130377977729,0.980424703291667,0.296813821049531,0.480424703291667,0.302740047300942
"26",0.5,"Exp. 2",10,0.746577176041667,0.243597801981878,0.246577176041667,0.326286162769437,0.841960691416667,0.230140638202175,0.341960691416667,0.273338934404343,0.849974202291667,0.277782046205215,0.349974202291667,0.326812326134452
"27",0.5,"Exp. 2",11,0.545315640833333,0.151456424629638,0.0453156408333334,0.277740840879216,0.519975127,0.106892338717655,0.019975127,0.205572022904963,0.52532789025,0.143570395140284,0.02532789025,0.273296731060594
"28",0.5,"Exp. 2",12,0.941288717875,0.288994698314069,0.441288717875,0.307020250881671,0.922171295166667,0.452385774844339,0.422171295166667,0.49056588208222,1.16583777613043,0.455366641465198,0.665837776130435,0.390591770817908
"29",0.5,"Exp. 2",13,0.675314817375,0.289875534874794,0.175314817375,0.429245038634813,0.73263135875,0.273067434293775,0.23263135875,0.37272146630425,0.825960816375,0.253124761057915,0.325960816375,0.306460979794218
"30",0.5,"Exp. 2",14,0.55731575875,0.169980073929594,0.0573157587499999,0.304997788526277,0.537981540041667,0.150472412779059,0.0379815400416667,0.279698096643623,0.563318515,0.137356755692762,0.063318515,0.243834974415428
"31",0.5,"Exp. 2",15,0.4926131895,0.122658404348633,-0.00738681050000001,0.248995371953258,0.554836596652174,0.126138677959385,0.0548365966521739,0.227343831896621,0.640645876291667,0.180133367447946,0.140645876291667,0.281174630344356
"32",0.5,"Exp. 2",16,0.746611810083333,0.249385919134856,0.246611810083333,0.334023539095933,0.831971533041667,0.255773284297521,0.331971533041667,0.307430331615338,0.866637074416667,0.293486498470476,0.366637074416667,0.338649830631838
"33",0.5,"Exp. 3",1,0.771986258291667,0.281483541838699,0.271986258291667,0.364622477168953,0.717311480875,0.298763828015128,0.217311480875,0.416505013485475,0.777308677041667,0.262938990935379,0.277308677041667,0.338268436595987
"34",0.5,"Exp. 3",2,0.735968615625,0.163849555578334,0.235968615625,0.222631172171913,0.753985445916667,0.225298069057364,0.253985445916667,0.298809572886987,0.757300537833333,0.230871003832533,0.257300537833333,0.30486047784023
"35",0.5,"Exp. 3",3,0.667104913208333,0.201179586875421,0.167104913208333,0.301571136551642,0.681302821041667,0.241107045337709,0.181302821041667,0.353891159542055,0.66396568725,0.17978882033785,0.16396568725,0.270780288485232
"36",0.5,"Exp. 3",4,0.771328959791667,0.226035745790147,0.271328959791667,0.293047140160793,0.729452095391304,0.153538036630061,0.229452095391304,0.210484057280961,0.770638369458333,0.217602996777901,0.270638369458333,0.28236719764012
"37",0.5,"Exp. 3",5,0.503381738173913,0.0624967777473134,0.00338173817391307,0.124153843907864,0.524227930652174,0.15822762420737,0.0242279306521739,0.301829824310438,0.537305258791667,0.121764241597581,0.0373052587916667,0.226620230502516
"38",0.5,"Exp. 3",6,0.7373048945,0.25376018814971,0.2373048945,0.344172661869817,0.892139750875,0.188193731905735,0.392139750875,0.210946470798053,0.794961649666667,0.335619089054346,0.294961649666667,0.422182742016641
"39",0.5,"Exp. 3",7,0.589290897083333,0.130725630918294,0.0892908970833334,0.22183548323131,0.579331729708333,0.13746944364817,0.0793317297083334,0.237289684991671,0.571971542833333,0.113495930277787,0.0719715428333333,0.198429330444607
"40",0.5,"Exp. 3",8,0.953307604875,0.374315295322023,0.453307604875,0.392649018436294,0.88732671625,0.163787172914209,0.38732671625,0.184584967312156,0.844658184416667,0.333237345274303,0.344658184416667,0.394523313006719
"41",0.5,"Exp. 3",9,0.645960699791667,0.199705033731248,0.145960699791667,0.309159727202687,0.710661296583333,0.248385089553498,0.210661296583333,0.349512616977548,0.800639573541667,0.240066226541426,0.300639573541667,0.299843068560154
"42",0.5,"Exp. 3",10,0.633293755041667,0.133761028529451,0.133293755041667,0.211214823238942,0.813270294625,0.254545328077517,0.313270294625,0.312989826088371,0.736597398791667,0.193338543145808,0.236597398791667,0.262475191282192
"43",0.5,"Exp. 3",11,0.784639388833333,0.169827756226359,0.284639388833333,0.216440518591442,0.766650787666667,0.160563011483469,0.266650787666667,0.209434352728117,0.824633784291667,0.171145888378288,0.324633784291667,0.207541688975667
"44",0.5,"Exp. 3",12,0.869283747541667,0.145105949010509,0.369283747541667,0.166925873652727,0.871374232416667,0.182735558289435,0.371374232416667,0.209709619003349,0.884642008391304,0.188521368205102,0.384642008391304,0.213104698190766
"45",0.5,"Exp. 3",13,0.577967579291667,0.142172081056895,0.0779675792916666,0.245986256237998,0.534632821458333,0.135868377680998,0.0346328214583334,0.25413400043489,0.602657548666667,0.165938914823831,0.102657548666667,0.275345285545594
"46",0.5,"Exp. 3",14,0.723169680913043,0.156316846151374,0.223169680913043,0.216155143498294,0.743646915208333,0.163989045778626,0.243646915208333,0.220520037701877,0.732213350791667,0.140094959762361,0.232213350791667,0.191330791238497
"47",0.5,"Exp. 3",15,0.543959880833333,0.113814432847903,0.0439598808333334,0.209233138064414,0.65997636225,0.172254322866829,0.15997636225,0.261000745965473,0.621933245708333,0.164584126085341,0.121933245708333,0.264633105274654
"48",0.5,"Exp. 3",16,0.49195596625,0.141598697605513,-0.00804403375000001,0.287827991364487,0.59661865775,0.163701952875702,0.09661865775,0.274382892236498,0.578642654833333,0.149682544762967,0.0786426548333333,0.258678726002458
"49",0.5,"Exp. 4a",1,0.596643603666667,0.186105769220899,0.0966436036666667,0.311921167137615,0.525980061333333,0.230800329544633,0.0259800613333333,0.438800529737887,0.599990463125,0.202133407703318,0.099990463125,0.336894367704651
"50",0.5,"Exp. 4a",2,0.711976398208333,0.167570913919673,0.211976398208333,0.235360209048165,0.727971551625,0.170895633443089,0.227971551625,0.234755922895078,0.692636961583333,0.160131175614913,0.192636961583333,0.23119063015185
"51",0.5,"Exp. 4a",3,0.679296393583333,0.167528512351246,0.179296393583333,0.246620641495712,0.74264781825,0.153425351198798,0.24264781825,0.206592340849172,0.767314697083333,0.17793255883809,0.267314697083333,0.231889939700668
"52",0.5,"Exp. 4a",4,0.743976203458333,0.173759661471308,0.243976203458333,0.233555402260981,0.8713225585,0.223353636025851,0.3713225585,0.256338635843836,0.74614420173913,0.186732399560613,0.24614420173913,0.250263151714337
"53",0.5,"Exp. 4a",5,0.744631478416667,0.258701416239841,0.244631478416667,0.347422078891864,0.827312374875,0.236094018534588,0.327312374875,0.285374697278353,0.76662421375,0.251932442037205,0.26662421375,0.328625730206014
"54",0.5,"Exp. 4a",6,0.550609420541667,0.0479856533190478,0.0506094205416666,0.0871500768581865,0.581352908875,0.1006698535165,0.081352908875,0.173164788512559,0.614656159333333,0.174214209591403,0.114656159333333,0.283433602585808
"55",0.5,"Exp. 4a",7,0.609294435458333,0.111990967911326,0.109294435458333,0.183804350399298,0.582639055208333,0.126007239450547,0.0826390552083334,0.21626981288697,0.517310603666667,0.0922684999376923,0.0173106036666667,0.178361895703855
"56",0.5,"Exp. 4a",8,0.689972417916667,0.26319413118055,0.189972417916667,0.381456018162653,0.720637449041667,0.369269969768054,0.220637449041667,0.512421287929353,0.654662016166667,0.170370771068111,0.154662016166667,0.26024233399962
"57",0.5,"Exp. 4a",9,0.799968498541667,0.340926473493582,0.299968498541667,0.426174873279494,0.823947544666667,0.364978792513249,0.323947544666667,0.442963626599438,0.780627974833333,0.437776232385358,0.280627974833333,0.560800082111873
"58",0.5,"Exp. 4a",10,0.5519911705,0.113484266278257,0.0519911705,0.205590727430408,0.521303608166667,0.0727617573700269,0.0213036081666667,0.139576546623027,0.541999556375,0.100873165562496,0.041999556375,0.186113003924127
"59",0.5,"Exp. 4a",11,0.769980595666667,0.104555443149772,0.269980595666667,0.135789711764419,0.849309202166667,0.222575615243888,0.349309202166667,0.262066647430731,0.84196488325,0.241418146997271,0.34196488325,0.286731848085389
"60",0.5,"Exp. 4a",12,0.74197013625,0.202833316834164,0.24197013625,0.273371267823941,0.681980644375,0.173174131051044,0.181980644375,0.25392821992734,0.804653167416667,0.267563671967755,0.304653167416667,0.332520498026207
"61",0.5,"Exp. 4a",13,0.657278778791667,0.11257254423519,0.157278778791667,0.171270620424019,0.612630743625,0.108205202398185,0.112630743625,0.176623852988382,0.567305192875,0.121138536520623,0.067305192875,0.213533276342342
"62",0.5,"Exp. 4a",14,0.662631029,0.168309299125408,0.162631029,0.25400153593684,0.643827897652174,0.191633051126065,0.143827897652174,0.297646392498504,0.649937417791667,0.141963938026122,0.149937417791667,0.218427088731837
"63",0.5,"Exp. 4a",15,0.645296031166667,0.173470624054258,0.145296031166667,0.268823323987645,0.5192798625,0.185392113546417,0.0192798625,0.357017721915641,0.51528173175,0.150128186571863,0.01528173175,0.291351657397203
"64",0.5,"Exp. 4a",16,0.537308809625,0.145491931414648,0.0373088096250001,0.270778979998839,0.517302197416667,0.1516021292018,0.0173021974166667,0.293062990953605,0.491311627458333,0.0914315125694586,-0.00868837254166666,0.186096781471374
"65",0.5,"Exp. 4b",1,0.534481137500322,0.111997032115098,0.0344811375003218,0.209543469838598,0.543289022916997,0.0995377277227506,0.0432890229169965,0.183213213453713,0.567657775000285,0.106197154643239,0.0676577750002849,0.187079538623752
"66",0.5,"Exp. 4b",2,0.57009124583351,0.117184923410167,0.0700912458335097,0.20555467965279,0.508637697916887,0.0974765218379615,0.00863769791688662,0.191642346285331,0.54683697916721,0.147379546817348,0.0468369791672103,0.26951276601995
"67",0.5,"Exp. 4b",3,0.600589983334212,0.0729804022483951,0.100589983334212,0.121514517846668,0.582473368750657,0.107754404091968,0.0824733687506575,0.184994559190044,0.565134433333945,0.0994364514705223,0.0651344333339452,0.175951854294045
"68",0.5,"Exp. 4b",4,0.622482149999792,0.187019860689782,0.122482149999792,0.300442126235819,0.532311297916488,0.128896128857622,0.0323112979164885,0.242144266638962,0.58148238124979,0.151382582122456,0.0814823812497897,0.26033906959844
"69",0.5,"Exp. 4b",5,0.568134262499768,0.111222621557005,0.0681342624997683,0.195768199347158,0.598148727083071,0.154488767521675,0.0981487270830712,0.258278184883974,0.590306595833075,0.184745255164248,0.0903065958330748,0.312964917668801
"70",0.5,"Exp. 4b",6,0.574295995832661,0.111035000386275,0.0742959958326613,0.193341066613719,0.664465583331795,0.151562105232454,0.164465583331795,0.228096246117796,0.584427204165517,0.128801305425866,0.0844272041655169,0.22038896291588
"71",0.5,"Exp. 4b",7,0.658960977083244,0.177674994755706,0.158960977083244,0.269629008294464,0.601105747916537,0.167114052053758,0.101105747916537,0.278011069820882,0.576112966666519,0.153141113419204,0.0761129666665189,0.265817855663453
"72",0.5,"Exp. 4b",8,0.730815560417601,0.310889658141198,0.230815560417601,0.425400983475981,0.67529521875107,0.269030568744174,0.17529521875107,0.398389565443296,0.892950922917355,1.45428284358944,0.392950922917355,1.62862572428746
"73",0.5,"Exp. 4b",9,0.646988470833094,0.185690018364995,0.146988470833094,0.287006688273581,0.57444821874977,0.126129914938608,0.07444821874977,0.219567074667091,0.626963754166449,0.18952709921395,0.126963754166449,0.302293550391804
"74",0.5,"Exp. 4b",10,0.580616345833159,0.159865551856179,0.0806163458331591,0.275337670052639,0.616323108333172,0.189093936891103,0.116323108333172,0.306809746923983,0.570642914583184,0.174408028051677,0.0706429145831843,0.305634265482943
"75",0.5,"Exp. 4b",11,0.621146393749873,0.142297376893974,0.121146393749873,0.229088308852478,0.617131010416481,0.177865021065298,0.117131010416481,0.288212742615644,0.54762687916669,0.11170216471176,0.0476268791666902,0.203974948931897
"76",0.5,"Exp. 4b",12,0.784794849999869,0.183345865201073,0.284794849999869,0.233622666103255,0.806642616666342,0.221180436013657,0.306642616666342,0.2741987981341,0.884295641666531,0.298108732434466,0.384295641666531,0.337114329629234
"77",0.5,"Exp. 4b",13,0.828148702083316,0.253246409203635,0.328148702083316,0.305798232330209,0.80130102916659,0.280332074023643,0.30130102916659,0.349846142485563,0.763641808333356,0.303898508102709,0.263641808333356,0.397959494603845
"78",0.5,"Exp. 4b",14,0.66928310624985,0.208920204290558,0.16928310624985,0.312155203589683,0.607482089583215,0.253591809009775,0.107482089583215,0.417447383813012,0.650804564583112,0.217590752470293,0.150804564583112,0.334341159100007
"79",0.5,"Exp. 4b",15,0.655031587499844,0.13227705353389,0.155031587499844,0.201939961458609,0.687971131249772,0.167743078092782,0.187971131249772,0.243822844409269,0.724949610416454,0.164701201824316,0.224949610416454,0.227189861830123
"80",0.5,"Exp. 4b",16,0.589793299999878,0.144397696421142,0.0897932999998782,0.244827631004238,0.551320952083228,0.188677627178519,0.0513209520832282,0.342228290917621,0.546968710416534,0.132373150756505,0.0469687104165336,0.242012291079134
"81",0.8,"Exp. 1",1,0.9086305615,0.132346631750778,0.1086305615,0.145655052073414,0.899939334791667,0.243162502373017,0.0999393347916666,0.270198771153067,0.917310863916667,0.166516772844511,0.117310863916667,0.181527091190798
"82",0.8,"Exp. 1",2,1.02261349729167,0.187858607144535,0.222613497291667,0.1837044080115,1.03429930725,0.184703988345172,0.23429930725,0.178578857251934,0.934642728708333,0.119938827545027,0.134642728708333,0.128325855282458
"83",0.8,"Exp. 1",3,0.90197590375,0.150980564685317,0.10197590375,0.16738868971733,0.894629650958333,0.184183968344004,0.0946296509583333,0.205877334991865,0.905962721708333,0.153621310466769,0.105962721708333,0.169566922331078
"84",0.8,"Exp. 1",4,0.933315590291667,0.218704926382153,0.133315590291667,0.234331161567553,0.914643653333333,0.225974357722806,0.114643653333333,0.247062729730058,0.942643705583333,0.178798236377764,0.142643705583333,0.189677430951622
"85",0.8,"Exp. 1",5,0.805293423208333,0.105216983489887,0.00529342320833326,0.13065670283348,0.854617781666667,0.141598909251257,0.0546177816666666,0.165686827829761,0.793266324125,0.14274182639134,-0.00673367587500007,0.179941870781908
"86",0.8,"Exp. 1",6,0.884614275458333,0.14124110089992,0.0846142754583333,0.159664053382748,0.905293338416667,0.0818667935760477,0.105293338416667,0.0904312338354665,0.775683585,0.178430895329608,-0.024316415,0.230030516024917
"87",0.8,"Exp. 1",7,0.741699020958333,0.197480784823835,-0.0583009790416668,0.26625461170041,0.785040475375,0.145574380650107,-0.0149595246250001,0.185435509653905,0.70146662425,0.182137836923037,-0.09853337575,0.259652890995031
"88",0.8,"Exp. 1",8,0.951977318208333,0.413043511490394,0.151977318208333,0.433879572118128,0.831960311291667,0.164908990137541,0.0319603112916667,0.198217376357185,0.977267253916667,0.32675662466419,0.177267253916667,0.334357488552515
"89",0.8,"Exp. 1",9,0.99794443825,0.267241220610162,0.19794443825,0.267791682950603,0.925962431416667,0.195367135673973,0.125962431416667,0.210988188122355,0.896628840833333,0.178271034378795,0.0966288408333333,0.198823667341672
"90",0.8,"Exp. 1",10,0.863790302833333,0.171532693085578,0.0637903028333333,0.198581406300731,0.83396494225,0.151581327813627,0.0339649422499999,0.181759832019638,1.00529485658333,0.366174792233562,0.205294856583333,0.364246161049773
"91",0.8,"Exp. 1",11,0.96927327375,0.241252529879828,0.16927327375,0.248900425105555,0.859029226583333,0.20255512747621,0.0590292265833333,0.235795385311678,0.899949429916667,0.16445859556575,0.0999494299166666,0.182742040939987
"92",0.8,"Exp. 1",12,0.764604894541667,0.166784263618589,-0.0353951054583334,0.218131305212956,0.687964957875,0.146070632210539,-0.112035042125,0.212322779726638,0.765296794208333,0.150812193902525,-0.0347032057916667,0.19706366868887
"93",0.8,"Exp. 1",13,0.918166602695652,0.133069893799244,0.118166602695652,0.144930008789867,0.926966948375,0.139790274378661,0.126966948375,0.150803946811391,0.8999138585,0.14112385971712,0.0999138585,0.156819298185216
"94",0.8,"Exp. 1",14,0.840616639125,0.139854406170803,0.040616639125,0.166371208540884,0.845965518375,0.140244441279669,0.045965518375,0.165780328197137,0.847944550625,0.192794235499119,0.0479445506249999,0.227366559944297
"95",0.8,"Exp. 1",15,0.849261402875,0.191047454502524,0.0492614028749999,0.224957184979527,0.862642245458333,0.20197202793583,0.0626422454583333,0.234131853615075,0.829848110625,0.249951735752838,0.0298481106249999,0.301201789282363
"96",0.8,"Exp. 1",16,0.854597192875,0.173458906241667,0.054597192875,0.202971537570963,0.888636452541667,0.22560799235926,0.0886364525416666,0.253881091321405,0.797982332166667,0.181168924651174,-0.00201766783333335,0.227033754192611
"97",0.8,"Exp. 2",1,0.975966552875,0.241125181642098,0.175966552875,0.247062956134913,1.0033147635,0.271512368266113,0.2033147635,0.270615342406564,1.013309129875,0.290358947300431,0.213309129875,0.286545278967584
"98",0.8,"Exp. 2",2,0.839967923916667,0.152333792026211,0.0399679239166666,0.181356677664424,0.800636187833333,0.122731584599826,0.000636187833333302,0.153292577159122,0.858627283833333,0.163408293311797,0.0586272838333333,0.190313418160045
"99",0.8,"Exp. 2",3,0.887312189291667,0.209038531368859,0.0873121892916666,0.235586227588886,0.860239814434783,0.195593959124405,0.0602398144347825,0.227371432759038,0.837299315708333,0.201424942760664,0.0372993157083333,0.240565039265873
"100",0.8,"Exp. 2",4,0.922631416916667,0.236586413513869,0.122631416916667,0.256425707141553,1.04062121879167,0.20313050165389,0.240621218791667,0.195201191351603,1.053300873375,0.281429285378402,0.253300873375,0.267187935083204
"101",0.8,"Exp. 2",5,0.997957658217391,0.425005303927876,0.197957658217391,0.425875086411026,1.13730086679167,0.522617057307233,0.337300866791667,0.459524012130176,1.18063159641667,0.427953985237873,0.380631596416667,0.362478851605154
"102",0.8,"Exp. 2",6,1.00730291525,0.231385482823228,0.20730291525,0.229707945167419,1.01197788425,0.175859315694085,0.21197788425,0.17377782502077,0.935965372041667,0.237244582174477,0.135965372041667,0.253475811457601
"103",0.8,"Exp. 2",7,0.947653232916667,0.261221879233821,0.147653232916667,0.275651335488867,1.038341281375,0.408958611176238,0.238341281375,0.393857605887232,1.01130206629167,0.326775255864055,0.211302066291667,0.32312329496399
"104",0.8,"Exp. 2",8,0.926660795791667,0.202990700922258,0.126660795791667,0.219056101050264,0.816645332125,0.194455105427304,0.016645332125,0.238114512846489,0.872755929086957,0.276436731249282,0.0727559290869565,0.316740020934008
"105",0.8,"Exp. 2",9,0.944618261166667,0.198895728579137,0.144618261166667,0.210556726199097,1.04129392854167,0.305091626503221,0.241293928541667,0.292992802647473,0.984628961,0.211302724215156,0.184628961,0.214601370246671
"106",0.8,"Exp. 2",10,0.869980046291667,0.216835619774714,0.0699800462916667,0.249242061009314,0.9519760515,0.245580601715749,0.1519760515,0.257969306400928,0.931966643708333,0.240132961280744,0.131966643708333,0.257662613680298
"107",0.8,"Exp. 2",11,0.843976162625,0.155473106574354,0.0439761626249999,0.18421504476002,0.827314008166667,0.170608156203598,0.0273140081666666,0.206219349025247,0.858620363791667,0.177512614158965,0.0586203637916666,0.206741677282226
"108",0.8,"Exp. 2",12,1.02091492829167,0.330827148373726,0.220914928291667,0.324049672706139,1.16236211833333,0.444933307087489,0.362362118333333,0.382783729846136,1.012900861125,0.341807612521153,0.212900861125,0.33745416322533
"109",0.8,"Exp. 2",13,0.767285132041667,0.229937134713637,-0.0327148679583333,0.2996762547735,0.823961969875,0.231539134370357,0.023961969875,0.281007064446776,0.941288690666667,0.241828382660032,0.141288690666667,0.256912023970837
"110",0.8,"Exp. 2",14,0.814634719958333,0.294746884174482,0.0146347199583333,0.361814782691263,0.755969419041667,0.214989607431104,-0.0440305809583333,0.284389291439386,0.75997117875,0.196025327550127,-0.0400288212500001,0.257937844264765
"111",0.8,"Exp. 2",15,0.769303063833333,0.0895687868683295,-0.0306969361666667,0.116428480632873,0.747307428833333,0.221047764560352,-0.0526925711666667,0.295792275082082,0.801962884208333,0.140055404029667,0.00196288420833324,0.174640755560557
"112",0.8,"Exp. 2",16,0.876687055916667,0.230611730411891,0.0766870559166666,0.263049087876361,0.959940652375,0.231990997665782,0.159940652375,0.241672229519409,1.00928609733333,0.282971147847113,0.209286097333333,0.280367626775758
"113",0.8,"Exp. 3",1,0.933315590291667,0.218704926382153,0.133315590291667,0.234331161567553,0.914643653333333,0.225974357722806,0.114643653333333,0.247062729730058,0.942643705583333,0.178798236377764,0.142643705583333,0.189677430951622
"114",0.8,"Exp. 3",2,0.885310926083333,0.173182737772502,0.0853109260833333,0.195617983095128,0.9386293405,0.173322395970605,0.1386293405,0.184654781703582,0.939307650375,0.198092912465136,0.139307650375,0.210892472116086
"115",0.8,"Exp. 3",3,0.845307448875,0.196251802265141,0.0453074488749999,0.232166181105262,0.837958043916667,0.180319729358815,0.0379580439166666,0.215189448526551,0.870653037173913,0.159298500061731,0.070653037173913,0.182964387948159
"116",0.8,"Exp. 3",4,0.994399562375,0.184005231343927,0.194399562375,0.18504154497459,0.957982315875,0.138285410863442,0.157982315875,0.144350692671331,1.03866128870833,0.217752498400496,0.238661288708333,0.209647264962855
"117",0.8,"Exp. 3",5,0.829970006458333,0.141542526923071,0.0299700064583333,0.170539327712654,0.898852001625,0.134177531039984,0.098852001625,0.14927655587061,0.817973685041667,0.156193905000727,0.0179736850416666,0.190952237042651
"118",0.8,"Exp. 3",6,0.985299206916667,0.289818666203307,0.185299206916667,0.294142798622814,1.03832707833333,0.286211076646794,0.238327078333333,0.275646357124968,1.057305145375,0.176820723560137,0.257305145375,0.167237173046598
"119",0.8,"Exp. 3",7,0.813970393791667,0.186769631844474,0.0139703937916666,0.229455067738345,0.907964038291667,0.182217319372253,0.107964038291667,0.2006878154724,0.891274410833333,0.182575861585269,0.0912744108333333,0.204848090965119
"120",0.8,"Exp. 3",8,1.113310410375,0.331003601084307,0.313310410375,0.297314745285472,1.07934548778261,0.209947819136187,0.279345487782609,0.194514010122468,1.01131151616667,0.206285467929224,0.211311516166667,0.203978165611265
"121",0.8,"Exp. 3",9,0.898614170125,0.208811521106448,0.098614170125,0.23237060804127,0.922138026521739,0.285065944034565,0.122138026521739,0.309135873194407,0.973614129695652,0.202657885150978,0.173614129695652,0.208150106874813
"122",0.8,"Exp. 3",10,0.838620319291667,0.192245202303781,0.0386203192916666,0.229239857276723,0.9785963805,0.206262326909229,0.1785963805,0.210773645825097,0.999302514916667,0.237125277721877,0.199302514916667,0.237290784504481
