,curDur,Gap,WMSize,mu_r,Exp,NSub
82,1.2200000000000002,0.5,1.0,1.0892429925339342,Encoding,1
83,1.23,0.5,1.0,1.092763306815739,Encoding,1
84,1.24,0.5,1.0,1.0962663555746641,Encoding,1
85,1.25,0.5,1.0,1.0997523617116767,Encoding,1
86,1.26,0.5,1.0,1.1032215434940449,Encoding,1
87,1.27,0.5,1.0,1.1066741146875914,Encoding,1
88,1.28,0.5,1.0,1.1101102846841615,Encoding,1
89,1.29,0.5,1.0,1.113530258624517,Encoding,1
90,1.3,0.5,1.0,1.1169342375168536,Encoding,1
91,1.31,0.5,1.0,1.120322418351128,Encoding,1
92,1.32,0.5,1.0,1.1236949942093786,Encoding,1
93,1.33,0.5,1.0,1.127052154372203,Encoding,1
94,1.34,0.5,1.0,1.1303940844215603,Encoding,1
95,1.35,0.5,1.0,1.1337209663400463,Encoding,1
96,1.3599999999999999,0.5,1.0,1.1370329786067912,Encoding,1
97,1.37,0.5,1.0,1.1403302962901167,Encoding,1
98,1.38,0.5,1.0,1.1436130911370865,Encoding,1
99,1.3900000000000001,0.5,1.0,1.1468815316600736,Encoding,1
100,1.4,0.5,1.0,1.1501357832204675,Encoding,1
101,1.4100000000000001,0.5,1.0,1.1533760081096336,Encoding,1
102,1.42,0.5,1.0,1.1566023656272335,Encoding,1
103,1.4300000000000002,0.5,1.0,1.1598150121570119,Encoding,1
104,1.44,0.5,1.0,1.1630141012401474,Encoding,1
105,1.4500000000000002,0.5,1.0,1.1661997836462625,Encoding,1
106,1.46,0.5,1.0,1.1693722074421846,Encoding,1
107,1.4700000000000002,0.5,1.0,1.1725315180585407,Encoding,1
108,1.48,0.5,1.0,1.1756778583542709,Encoding,1
109,1.4900000000000002,0.5,1.0,1.1788113686791408,Encoding,1
110,1.5,0.5,1.0,1.1819321869343218,Encoding,1
111,1.5100000000000002,0.5,1.0,1.1850404486311197,Encoding,1
112,1.52,0.5,1.0,1.1881362869479126,Encoding,1
113,1.5300000000000002,0.5,1.0,1.191219832785369,Encoding,1
114,1.54,0.5,1.0,1.1942912148200067,Encoding,1
115,1.5500000000000003,0.5,1.0,1.1973505595561538,Encoding,1
116,1.56,0.5,1.0,1.2003979913763683,Encoding,1
117,1.5699999999999998,0.5,1.0,1.203433632590373,Encoding,1
118,1.58,0.5,1.0,1.206457603482557,Encoding,1
119,1.5899999999999999,0.5,1.0,1.2094700223580963,Encoding,1
120,1.6,0.5,1.0,1.2124710055877417,Encoding,1
121,1.6099999999999999,0.5,1.0,1.2154606676513169,Encoding,1
122,1.62,0.5,1.0,1.2184391211799808,Encoding,1
123,1.63,0.5,1.0,1.221406476997283,Encoding,1
124,1.6400000000000001,0.5,1.0,1.2243628441590702,Encoding,1
125,1.65,0.5,1.0,1.2273083299922656,Encoding,1
126,1.6600000000000001,0.5,1.0,1.230243040132575,Encoding,1
127,1.67,0.5,1.0,1.2331670785611448,Encoding,1
128,1.6800000000000002,0.5,1.0,1.2360805476402124,Encoding,1
129,1.69,0.5,1.0,1.2389835481477804,Encoding,1
130,1.7000000000000002,0.5,1.0,1.2418761793113497,Encoding,1
131,1.71,0.5,1.0,1.2447585388407378,Encoding,1
132,1.7200000000000002,0.5,1.0,1.2476307229600165,Encoding,1
133,1.73,0.5,1.0,1.2504928264385955,Encoding,1
134,1.7400000000000002,0.5,1.0,1.2533449426214813,Encoding,1
135,1.75,0.5,1.0,1.2561871634587345,Encoding,1
136,1.7600000000000002,0.5,1.0,1.259019579534155,Encoding,1
137,1.77,0.5,1.0,1.2618422800932174,Encoding,1
138,1.7800000000000002,0.5,1.0,1.2646553530702813,Encoding,1
139,1.79,0.5,1.0,1.267458885115098,Encoding,1
140,1.8,0.5,1.0,1.2702529616186378,Encoding,1
141,0.4,0.5,3.0,0.722820959800577,Encoding,1
142,0.41000000000000003,0.5,3.0,0.7295355049998795,Encoding,1
143,0.42000000000000004,0.5,3.0,0.7361483708522291,Encoding,1
144,0.43000000000000005,0.5,3.0,0.7426634642591002,Encoding,1
145,0.44,0.5,3.0,0.7490844552390193,Encoding,1
146,0.45,0.5,3.0,0.7554147963140697,Encoding,1
147,0.46,0.5,3.0,0.7616577399167621,Encoding,1
148,0.47000000000000003,0.5,3.0,0.7678163540578251,Encoding,1
149,0.48000000000000004,0.5,3.0,0.7738935364617694,Encoding,1
150,0.49,0.5,3.0,0.779892027348698,Encoding,1
151,0.5,0.5,3.0,0.7858144210168497,Encoding,1
152,0.51,0.5,3.0,0.7916631763600093,Encoding,1
153,0.52,0.5,3.0,0.7974406264365933,Encoding,1
154,0.53,0.5,3.0,0.8031489871924214,Encoding,1
155,0.54,0.5,3.0,0.8087903654265007,Encoding,1
156,0.55,0.5,3.0,0.8143667660782495,Encoding,1
157,0.56,0.5,3.0,0.819880098905194,Encoding,1
158,0.5700000000000001,0.5,3.0,0.8253321846120398,Encoding,1
159,0.5800000000000001,0.5,3.0,0.8307247604849862,Encoding,1
160,0.5900000000000001,0.5,3.0,0.8360594855790195,Encoding,1
161,0.6000000000000001,0.5,3.0,0.8413379455005977,Encoding,1
162,0.61,0.5,3.0,0.84656165682347,Encoding,1
163,0.62,0.5,3.0,0.8517320711713012,Encoding,1
164,0.63,0.5,3.0,0.8568505789971864,Encoding,1
165,0.64,0.5,3.0,0.8619185130869933,Encoding,1
166,0.65,0.5,3.0,0.8669371518106954,Encoding,1
167,0.66,0.5,3.0,0.8719077221434052,Encoding,1
168,0.67,0.5,3.0,0.8768314024756474,Encoding,1
169,0.68,0.5,3.0,0.8817093252304913,Encoding,1
170,0.69,0.5,3.0,0.8865425793034475,Encoding,1
171,0.7,0.5,3.0,0.8913322123395183,Encoding,1
172,0.71,0.5,3.0,0.896079232860431,Encoding,1
173,0.72,0.5,3.0,0.9007846122538755,Encoding,1
174,0.73,0.5,3.0,0.9054492866354824,Encoding,1
175,0.74,0.5,3.0,0.9100741585933093,Encoding,1
176,0.75,0.5,3.0,0.9146600988237285,Encoding,1
177,0.76,0.5,3.0,0.9192079476668314,Encoding,1
178,0.77,0.5,3.0,0.9237185165487575,Encoding,1
179,0.78,0.5,3.0,0.9281925893377191,Encoding,1
180,0.79,0.5,3.0,0.9326309236199256,Encoding,1
181,0.8,0.5,3.0,0.9370342519010874,Encoding,1
182,0.81,0.5,3.0,0.9414032827387119,Encoding,1
183,0.8200000000000001,0.5,3.0,0.9457387018099835,Encoding,1
184,0.8300000000000001,0.5,3.0,0.9500411729196276,Encoding,1
185,0.8400000000000001,0.5,3.0,0.9543113389518122,Encoding,1
186,0.8500000000000001,0.5,3.0,0.958549822769822,Encoding,1
187,0.8600000000000001,0.5,3.0,0.9627572280669501,Encoding,1
188,0.8700000000000001,0.5,3.0,0.9669341401717837,Encoding,1
189,0.88,0.5,3.0,0.9710811268108274,Encoding,1
190,0.89,0.5,3.0,0.975198738831177,Encoding,1
191,0.9,0.5,3.0,0.9792875108857649,Encoding,1
192,0.91,0.5,3.0,0.9833479620835044,Encoding,1
193,0.92,0.5,3.0,0.9873805966064991,Encoding,1
194,0.93,0.5,3.0,0.9913859042963233,Encoding,1
195,0.9400000000000001,0.5,3.0,0.995364361211237,Encoding,1
196,0.9500000000000001,0.5,3.0,0.9993164301560714,Encoding,1
197,0.9600000000000001,0.5,3.0,1.0032425611863975,Encoding,1
198,0.9700000000000001,0.5,3.0,1.007143192088478,Encoding,1
199,0.98,0.5,3.0,1.0110187488364062,Encoding,1
200,0.99,0.5,3.0,1.014869646027734,Encoding,1
201,1.0,0.5,3.0,1.0186962872988095,Encoding,1
202,1.01,0.5,3.0,1.0224990657209623,Encoding,1
203,1.02,0.5,3.0,1.0262783641785973,Encoding,1
204,1.03,0.5,3.0,1.0300345557301969,Encoding,1
205,1.04,0.5,3.0,1.033768003953157,Encoding,1
206,1.05,0.5,3.0,1.0374790632733313,Encoding,1
207,1.06,0.5,3.0,1.041168079280102,Encoding,1
208,1.07,0.5,3.0,1.04483538902774,Encoding,1
209,1.08,0.5,3.0,1.048481321323775,Encoding,1
210,1.09,0.5,3.0,1.0521061970050496,Encoding,1
211,1.1,0.5,3.0,1.0557103292020935,Encoding,1
212,1.1099999999999999,0.5,3.0,1.0592940235924087,Encoding,1
213,1.12,0.5,3.0,1.0628575786432315,Encoding,1
214,1.13,0.5,3.0,1.0664012858442942,Encoding,1
215,1.1400000000000001,0.5,3.0,1.0699254299310863,Encoding,1
216,1.15,0.5,3.0,1.07343028909908,Encoding,1
217,1.1600000000000001,0.5,3.0,1.0769161352093621,Encoding,1
218,1.17,0.5,3.0,1.0803832339860893,Encoding,1
219,1.1800000000000002,0.5,3.0,1.0838318452061566,Encoding,1
220,1.19,0.5,3.0,1.0872622228814488,Encoding,1
221,1.2000000000000002,0.5,3.0,1.0906746154340294,Encoding,1
222,1.21,0.5,3.0,1.0940692658645905,Encoding,1
223,1.2200000000000002,0.5,3.0,1.097446411914482,Encoding,1
224,1.23,0.5,3.0,1.1008062862216115,Encoding,1
225,1.24,0.5,3.0,1.1041491164704973,Encoding,1
226,1.25,0.5,3.0,1.1074751255367365,Encoding,1
227,1.26,0.5,3.0,1.1107845316261415,Encoding,1
228,1.27,0.5,3.0,1.1140775484087808,Encoding,1
229,1.28,0.5,3.0,1.1173543851481484,Encoding,1
230,1.29,0.5,3.0,1.1206152468256794,Encoding,1
231,1.3,0.5,3.0,1.1238603342608078,Encoding,1
232,1.31,0.5,3.0,1.1270898442267663,Encoding,1
233,1.32,0.5,3.0,1.130303969562304,Encoding,1
234,1.33,0.5,3.0,1.1335028992795002,Encoding,1
235,1.34,0.5,3.0,1.1366868186678358,Encoding,1
236,1.35,0.5,3.0,1.139855909394682,Encoding,1
237,1.3599999999999999,0.5,3.0,1.143010349602353,Encoding,1
238,1.37,0.5,3.0,1.146150314001865,Encoding,1
239,1.38,0.5,3.0,1.1492759739635363,Encoding,1
240,1.3900000000000001,0.5,3.0,1.1523874976045607,Encoding,1
241,1.4,0.5,3.0,1.1554850498736673,Encoding,1
242,1.4100000000000001,0.5,3.0,1.1585687926329946,Encoding,1
243,1.42,0.5,3.0,1.1616388847372823,Encoding,1
244,1.4300000000000002,0.5,3.0,1.1646954821104891,Encoding,1
245,1.44,0.5,3.0,1.167738737819937,Encoding,1
246,1.4500000000000002,0.5,3.0,1.1707688021480818,Encoding,1
247,1.46,0.5,3.0,1.1737858226619942,Encoding,1
248,1.4700000000000002,0.5,3.0,1.1767899442806498,Encoding,1
249,1.48,0.5,3.0,1.1797813093401008,Encoding,1
250,1.4900000000000002,0.5,3.0,1.18276005765662,Encoding,1
251,1.5,0.5,3.0,1.1857263265878843,Encoding,1
252,1.5100000000000002,0.5,3.0,1.1886802510922787,Encoding,1
253,1.52,0.5,3.0,1.191621963786385,Encoding,1
254,1.5300000000000002,0.5,3.0,1.1945515950007264,Encoding,1
255,1.54,0.5,3.0,1.1974692728338288,Encoding,1
256,1.5500000000000003,0.5,3.0,1.2003751232046624,Encoding,1
257,1.56,0.5,3.0,1.2032692699035212,Encoding,1
258,1.5699999999999998,0.5,3.0,1.2061518346413969,Encoding,1
259,1.58,0.5,3.0,1.2090229370979007,Encoding,1
260,1.5899999999999999,0.5,3.0,1.2118826949677852,Encoding,1
261,1.6,0.5,3.0,1.2147312240061159,Encoding,1
262,1.6099999999999999,0.5,3.0,1.2175686380721384,Encoding,1
263,1.62,0.5,3.0,1.2203950491718882,Encoding,1
264,1.63,0.5,3.0,1.2232105674995868,Encoding,1
265,1.6400000000000001,0.5,3.0,1.226015301477864,Encoding,1
266,1.65,0.5,3.0,1.2288093577968489,Encoding,1
267,1.6600000000000001,0.5,3.0,1.2315928414521666,Encoding,1
268,1.67,0.5,3.0,1.2343658557818784,Encoding,1
269,1.6800000000000002,0.5,3.0,1.2371285025024015,Encoding,1
270,1.69,0.5,3.0,1.2398808817434381,Encoding,1
271,1.7000000000000002,0.5,3.0,1.2426230920819559,Encoding,1
272,1.71,0.5,3.0,1.24535523057524,Encoding,1
273,1.7200000000000002,0.5,3.0,1.2480773927930569,Encoding,1
274,1.73,0.5,3.0,1.2507896728489514,Encoding,1
275,1.7400000000000002,0.5,3.0,1.2534921634307112,Encoding,1
276,1.75,0.5,3.0,1.2561849558300213,Encoding,1
277,1.7600000000000002,0.5,3.0,1.2588681399713364,Encoding,1
278,1.77,0.5,3.0,1.2615418044399958,Encoding,1
279,1.7800000000000002,0.5,3.0,1.2642060365096048,Encoding,1
280,1.79,0.5,3.0,1.266860922168707,Encoding,1
281,1.8,0.5,3.0,1.2695065461467658,Encoding,1
282,0.4,0.5,5.0,0.746950237433141,Encoding,1
283,0.41000000000000003,0.5,5.0,0.7535404820047386,Encoding,1
284,0.42000000000000004,0.5,5.0,0.7600279659036693,Encoding,1
285,0.43000000000000005,0.5,5.0,0.7664166821689031,Encoding,1
286,0.44,0.5,5.0,0.7727103800605274,Encoding,1
287,0.45,0.5,5.0,0.7789125851093495,Encoding,1
288,0.46,0.5,5.0,0.7850266171113014,Encoding,1
289,0.47000000000000003,0.5,5.0,0.7910556063171572,Encoding,1
290,0.48000000000000004,0.5,5.0,0.7970025080328945,Encoding,1
291,0.49,0.5,5.0,0.8028701158164041,Encoding,1
292,0.5,0.5,5.0,0.8086610734312342,Encoding,1
293,0.51,0.5,5.0,0.8143778856968227,Encoding,1
294,0.52,0.5,5.0,0.8200229283566196,Encoding,1
295,0.53,0.5,5.0,0.8255984570700712,Encoding,1
296,0.54,0.5,5.0,0.8311066156212364,Encoding,1
297,0.55,0.5,5.0,0.8365494434254515,Encoding,1
298,0.56,0.5,5.0,0.8419288824056748,Encoding,1
299,0.5700000000000001,0.5,5.0,0.8472467833017003,Encoding,1
300,0.5800000000000001,0.5,5.0,0.8525049114680906,Encoding,1
301,0.5900000000000001,0.5,5.0,0.857704952210324,Encoding,1
302,0.6000000000000001,0.5,5.0,0.8628485157031032,Encoding,1
303,0.61,0.5,5.0,0.867937141529928,Encoding,1
304,0.62,0.5,5.0,0.8729723028788022,Encoding,1
305,0.63,0.5,5.0,0.877955410425221,Encoding,1
306,0.64,0.5,5.0,0.8828878159303205,Encoding,1
307,0.65,0.5,5.0,0.8877708155791884,Encoding,1
308,0.66,0.5,5.0,0.8926056530817896,Encoding,1
309,0.67,0.5,5.0,0.8973935225567174,Encoding,1
310,0.68,0.5,5.0,0.9021355712159752,Encoding,1
311,0.69,0.5,5.0,0.9068329018672339,Encoding,1
312,0.7,0.5,5.0,0.9114865752484257,Encoding,1
313,0.71,0.5,5.0,0.916097612208136,Encoding,1
314,0.72,0.5,5.0,0.9206669957439947,Encoding,1
315,0.73,0.5,5.0,0.925195672910155,Encoding,1
316,0.74,0.5,5.0,0.9296845566039368,Encoding,1
317,0.75,0.5,5.0,0.9341345272408106,Encoding,1
318,0.76,0.5,5.0,0.9385464343260947,Encoding,1
319,0.77,0.5,5.0,0.9429210979310014,Encoding,1
320,0.78,0.5,5.0,0.947259310080016,Encoding,1
321,0.79,0.5,5.0,0.9515618360560008,Encoding,1
322,0.8,0.5,5.0,0.955829415628878,Encoding,1
323,0.81,0.5,5.0,0.9600627642132614,Encoding,1
324,0.8200000000000001,0.5,5.0,0.9642625739599713,Encoding,1
325,0.8300000000000001,0.5,5.0,0.9684295147859636,Encoding,1
326,0.8400000000000001,0.5,5.0,0.9725642353468474,Encoding,1
327,0.8500000000000001,0.5,5.0,0.9766673639558338,Encoding,1
328,0.8600000000000001,0.5,5.0,0.9807395094526594,Encoding,1
329,0.8700000000000001,0.5,5.0,0.9847812620257567,Encoding,1
330,0.88,0.5,5.0,0.988793193990693,Encoding,1
331,0.89,0.5,5.0,0.9927758605276739,Encoding,1
332,0.9,0.5,5.0,0.996729800380696,Encoding,1
333,0.91,0.5,5.0,1.0006555365207488,Encoding,1
334,0.92,0.5,5.0,1.004553576775285,Encoding,1
335,0.93,0.5,5.0,1.0084244144260233,Encoding,1
336,0.9400000000000001,0.5,5.0,1.0122685287769995,Encoding,1
337,0.9500000000000001,0.5,5.0,1.0160863856946447,Encoding,1
338,0.9600000000000001,0.5,5.0,1.0198784381215484,Encoding,1
339,0.9700000000000001,0.5,5.0,1.023645126565448,Encoding,1
340,0.98,0.5,5.0,1.0273868795648828,Encoding,1
341,0.99,0.5,5.0,1.0311041141328503,Encoding,1
342,1.0,0.5,5.0,1.0347972361797169,Encoding,1
343,1.01,0.5,5.0,1.0384666409165475,Encoding,1
344,1.02,0.5,5.0,1.0421127132399497,Encoding,1
345,1.03,0.5,5.0,1.0457358280994458,Encoding,1
346,1.04,0.5,5.0,1.0493363508483342,Encoding,1
347,1.05,0.5,5.0,1.0529146375789267,Encoding,1
348,1.06,0.5,5.0,1.0564710354430056,Encoding,1
349,1.07,0.5,5.0,1.0600058829582792,Encoding,1
350,1.08,0.5,5.0,1.063519510301577,Encoding,1
351,1.09,0.5,5.0,1.0670122395894734,Encoding,1
352,1.1,0.5,5.0,1.0704843851469874,Encoding,1
353,1.1099999999999999,0.5,5.0,1.0739362537649726,Encoding,1
354,1.12,0.5,5.0,1.0773681449467671,Encoding,1
355,1.13,0.5,5.0,1.0807803511446445,Encoding,1
356,1.1400000000000001,0.5,5.0,1.0841731579865754,Encoding,1
357,1.15,0.5,5.0,1.0875468444937735,Encoding,1
358,1.1600000000000001,0.5,5.0,1.090901683289484,Encoding,1
359,1.17,0.5,5.0,1.0942379407994323,Encoding,1
360,1.1800000000000002,0.5,5.0,1.0975558774443392,Encoding,1
361,1.19,0.5,5.0,1.100855747824879,Encoding,1
362,1.2000000000000002,0.5,5.0,1.1041378008994385,Encoding,1
363,1.21,0.5,5.0,1.107402280155013,Encoding,1
364,1.2200000000000002,0.5,5.0,1.1106494237715625,Encoding,1
365,1.23,0.5,5.0,1.1138794647801256,Encoding,1
366,1.24,0.5,5.0,1.1170926312149796,Encoding,1
367,1.25,0.5,5.0,1.1202891462601154,Encoding,1
368,1.26,0.5,5.0,1.1234692283902843,Encoding,1
369,1.27,0.5,5.0,1.1266330915068596,Encoding,1
370,1.28,0.5,5.0,1.129780945068741,Encoding,1
371,1.29,0.5,5.0,1.1329129942185232,Encoding,1
372,1.3,0.5,5.0,1.1360294399041297,Encoding,1
373,1.31,0.5,5.0,1.1391304789961167,Encoding,1
374,1.32,0.5,5.0,1.1422163044008233,Encoding,1
375,1.33,0.5,5.0,1.1452871051695548,Encoding,1
376,1.34,0.5,5.0,1.1483430666039578,Encoding,1
377,1.35,0.5,5.0,1.1513843703577564,Encoding,1
378,1.3599999999999999,0.5,5.0,1.1544111945349937,Encoding,1
379,1.37,0.5,5.0,1.1574237137849268,Encoding,1
380,1.38,0.5,5.0,1.1604220993937127,Encoding,1
381,1.3900000000000001,0.5,5.0,1.163406519373016,Encoding,1
382,1.4,0.5,5.0,1.1663771385456623,Encoding,1
383,1.4100000000000001,0.5,5.0,1.169334118628456,Encoding,1
384,1.42,0.5,5.0,1.1722776183122778,Encoding,1
385,1.4300000000000002,0.5,5.0,1.1752077933395682,Encoding,1
386,1.44,0.5,5.0,1.1781247965792974,Encoding,1
387,1.4500000000000002,0.5,5.0,1.1810287780995272,Encoding,1
388,1.46,0.5,5.0,1.1839198852376505,Encoding,1
389,1.4700000000000002,0.5,5.0,1.1867982626684015,Encoding,1
390,1.48,0.5,5.0,1.1896640524697244,Encoding,1
391,1.4900000000000002,0.5,5.0,1.1925173941865759,Encoding,1
392,1.5,0.5,5.0,1.195358424892746,Encoding,1
393,1.5100000000000002,0.5,5.0,1.1981872792507686,Encoding,1
394,1.52,0.5,5.0,1.2010040895699912,Encoding,1
395,1.5300000000000002,0.5,5.0,1.2038089858628762,Encoding,1
396,1.54,0.5,5.0,1.2066020958995962,Encoding,1
397,1.5500000000000003,0.5,5.0,1.2093835452609858,Encoding,1
398,1.56,0.5,5.0,1.2121534573899095,Encoding,1
399,1.5699999999999998,0.5,5.0,1.2149119536411055,Encoding,1
400,1.58,0.5,5.0,1.217659153329556,Encoding,1
401,1.5899999999999999,0.5,5.0,1.2203951737774392,Encoding,1
402,1.6,0.5,5.0,1.2231201303597135,Encoding,1
403,1.6099999999999999,0.5,5.0,1.2258341365483787,Encoding,1
404,1.62,0.5,5.0,1.2285373039554668,Encoding,1
405,1.63,0.5,5.0,1.231229742374799,Encoding,1
406,1.6400000000000001,0.5,5.0,1.2339115598225578,Encoding,1
407,1.65,0.5,5.0,1.2365828625767104,Encoding,1
408,1.6600000000000001,0.5,5.0,1.2392437552153264,Encoding,1
409,1.67,0.5,5.0,1.241894340653824,Encoding,1
410,1.6800000000000002,0.5,5.0,1.2445347201811847,Encoding,1
411,1.69,0.5,5.0,1.2471649934951645,Encoding,1
412,1.7000000000000002,0.5,5.0,1.2497852587365441,Encoding,1
413,1.71,0.5,5.0,1.2523956125224422,Encoding,1
414,1.7200000000000002,0.5,5.0,1.2549961499787268,Encoding,1
415,1.73,0.5,5.0,1.2575869647715514,Encoding,1
416,1.7400000000000002,0.5,5.0,1.2601681491380494,Encoding,1
417,1.75,0.5,5.0,1.262739793916207,Encoding,1
418,1.7600000000000002,0.5,5.0,1.265301988573948,Encoding,1
419,1.77,0.5,5.0,1.2678548212374487,Encoding,1
420,1.7800000000000002,0.5,5.0,1.270398378718717,Encoding,1
421,1.79,0.5,5.0,1.2729327465424454,Encoding,1
422,1.8,0.5,5.0,1.2754580089721768,Encoding,1
423,0.4,0.5,1.0,0.7009668856423307,Encoding,1
424,0.41000000000000003,0.5,1.0,0.7078419243108758,Encoding,1
425,0.42000000000000004,0.5,1.0,0.714616290112782,Encoding,1
426,0.43000000000000005,0.5,1.0,0.7212938027174001,Encoding,1
427,0.44,0.5,1.0,0.7278780519794525,Encoding,1
428,0.45,0.5,1.0,0.7343724166435982,Encoding,1
429,0.46,0.5,1.0,0.7407800811471438,Encoding,1
430,0.47000000000000003,0.5,1.0,0.7471040507512039,Encoding,1
431,0.48000000000000004,0.5,1.0,0.7533471651984396,Encoding,1
432,0.49,0.5,1.0,0.7595121110684019,Encoding,1
433,0.5,0.5,1.0,0.7656014329785897,Encoding,1
434,0.51,0.5,1.0,0.7716175437598712,Encoding,1
435,0.52,0.5,1.0,0.7775627337183578,Encoding,1
436,0.53,0.5,1.0,0.7834391790816511,Encoding,1
437,0.54,0.5,1.0,0.789248949715254,Encoding,1
438,0.55,0.5,1.0,0.7949940161844938,Encoding,1
439,0.56,0.5,1.0,0.8006762562283055,Encoding,1
440,0.5700000000000001,0.5,1.0,0.8062974607034377,Encoding,1
441,0.5800000000000001,0.5,1.0,0.8118593390508926,Encoding,1
442,0.5900000000000001,0.5,1.0,0.8173635243305386,Encoding,1
