,Unnamed: 0,NSub,curDur,WMSize,repDur_mean,repDur_std,mPred,sdPred,repErr,predErr,repCV,predCV,Exp,Gap
13,13,1,1.7,Med,1.2966292268985549,0.2830306886596579,1.2417359733485476,0.3037949468458406,-0.4033707731014451,-0.4582640266514524,0.2182818980076881,0.2446534153525463,Encoding,0.5
14,14,1,1.7,High,1.1759859991337482,0.3031829271878126,1.2436702460286873,0.3050041562656669,-0.5240140008662517,-0.4563297539713127,0.2578116809308464,0.2452451984274869,Encoding,0.5
15,15,2,0.5,Low,0.5966580193695185,0.1757675012551606,0.6187309561852117,0.1865547371052854,0.0966580193695184,0.1187309561852116,0.2945866736877048,0.3015118853200581,Encoding,0.5
16,16,2,0.5,Med,0.6175402924526829,0.2552241524341897,0.620628521082007,0.1877478202045162,0.1175402924526829,0.1206285210820069,0.4132914978235942,0.3025123948174275,Encoding,0.5
17,17,2,0.5,High,0.588629502987942,0.1511170160260376,0.6221817830225872,0.1883868735828099,0.088629502987942,0.1221817830225872,0.256726880421305,0.3027842966851553,Encoding,0.5
18,18,2,0.8,Low,0.8399679238266344,0.1523337920047418,0.8037882202690607,0.1928959015876857,0.0399679238266343,0.0037882202690606,0.181356677658304,0.2399834890876052,Encoding,0.5
19,19,2,0.8,Med,0.8006361879777161,0.1227315844992908,0.8034782944345221,0.195252588943861,0.000636187977716,0.003478294434522,0.1532925770059081,0.2430091643997394,Encoding,0.5
20,20,2,0.8,High,0.8586272838848198,0.1634082932919744,0.8019087190901442,0.1955355344324413,0.0586272838848197,0.0019087190901441,0.1903134181255469,0.2438376460780953,Encoding,0.5
21,21,2,1.1,Low,0.8719769305548651,0.2554047865748841,0.9615338291236488,0.2118835904495692,-0.2280230694451349,-0.1384661708763513,0.2929031464311359,0.2203599956984165,Encoding,0.5
22,22,2,1.1,Med,0.9779813486483514,0.2273224037712605,0.9547313686123784,0.2122227230191044,-0.1220186513516486,-0.1452686313876218,0.2324404285270249,0.2222852731104376,Encoding,0.5
23,23,2,1.1,High,0.9746537955575908,0.2126404866588275,0.9521116267549646,0.2130883316729624,-0.1253462044424091,-0.1478883732450354,0.2181702750535925,0.2238060387931832,Encoding,0.5
24,24,2,1.4,Low,1.0746321643567471,0.2114757377137195,1.1008836687847434,0.2316195081262887,-0.3253678356432528,-0.2991163312152565,0.1967889522833187,0.2103941721489715,Encoding,0.5
25,25,2,1.4,Med,1.0259753230139563,0.2473824647960323,1.08882272694945,0.2317085974460365,-0.3740246769860436,-0.3111772730505497,0.2411193127621327,0.2128065402301194,Encoding,0.5
26,26,2,1.4,High,1.0319744434590727,0.2127008449512747,1.0850198818368184,0.2327082950462959,-0.3680255565409271,-0.3149801181631815,0.2061105740548411,0.2144737612110356,Encoding,0.5
27,27,2,1.7,Low,1.2991976964380143,0.2317869065878633,1.2268171503106802,0.2525507081962074,-0.4008023035619856,-0.4731828496893198,0.1784077259552946,0.2058584754315272,Encoding,0.5
28,28,2,1.7,Med,1.2126335372872743,0.2341370939673217,1.2124001060093097,0.2523204475365209,-0.4873664627127256,-0.4875998939906902,0.1930814931039255,0.208116484224873,Encoding,0.5
29,29,2,1.7,High,1.223971969529429,0.2750028980386321,1.2047746202559384,0.2528029117590253,-0.4760280304705708,-0.4952253797440615,0.2246807156411925,0.2098341943037617,Encoding,0.5
30,30,3,0.5,Low,0.8406534581674802,0.2089479056191094,0.8023046358338041,0.2020541626648574,0.3406534581674801,0.302304635833804,0.2485541498569337,0.2518421976396414,Encoding,0.5
31,31,3,0.5,Med,0.8319695899511621,0.1999863103064268,0.8018272870200694,0.203470173658096,0.3319695899511621,0.3018272870200694,0.2403769473330946,0.2537581059560563,Encoding,0.5
32,32,3,0.5,High,0.8566429723154366,0.2107213750071494,0.800651460752417,0.2025533007056632,0.3566429723154366,0.300651460752417,0.2459850624088896,0.2529856131347248,Encoding,0.5
33,33,3,0.8,Low,0.8873121892221816,0.2090385314648063,0.909325786637876,0.2003627481500962,0.0873121892221815,0.1093257866378759,0.2355862277154669,0.2203420942134652,Encoding,0.5
34,34,3,0.8,Med,0.8602398143823489,0.1955939590740142,0.9041722043412572,0.1998846478283794,0.0602398143823488,0.104172204341257,0.2273714327143186,0.2210692242790267,Encoding,0.5
35,35,3,0.8,High,0.8372993156887861,0.2014249427741506,0.9006592775107386,0.20067192519055,0.037299315688786,0.1006592775107385,0.2405650392875966,0.2228055938591688,Encoding,0.5
36,36,3,1.1,Low,0.9633178202977128,0.181605702619665,0.9890288946925276,0.2047678863611505,-0.1366821797022873,-0.1109711053074724,0.1885210662494958,0.2070393367271735,Encoding,0.5
37,37,3,1.1,Med,0.9808491001069792,0.13412102852815,0.9795300833644152,0.2046610661773451,-0.1191508998930209,-0.1204699166355848,0.1367397171629374,0.2089380098203731,Encoding,0.5
38,38,3,1.1,High,0.9646490659779376,0.1681947006332747,0.9755111444630362,0.2040583788543672,-0.1353509340220625,-0.1244888555369638,0.1743584341345555,0.2091809816962059,Encoding,0.5
39,39,3,1.4,Low,1.088637999870988,0.1868526476628818,1.0565700332687222,0.2122619308025107,-0.311362000129012,-0.3434299667312777,0.1716389173306695,0.2008971711471256,Encoding,0.5
40,40,3,1.4,Med,1.0359733002862863,0.18574430915057,1.042243058464873,0.2093820648502297,-0.3640266997137136,-0.3577569415351269,0.1792944944616241,0.2008956194523665,Encoding,0.5
41,41,3,1.4,High,0.983305309099895,0.1712191883507938,1.0377291568497198,0.2097047335193194,-0.4166946909001049,-0.3622708431502801,0.174126170952464,0.2020804100329312,Encoding,0.5
42,42,3,1.7,Low,1.1779660273491568,0.2237091367355031,1.1112092289576443,0.2181718935649648,-0.5220339726508432,-0.5887907710423554,0.1899113654736957,0.1963373664288391,Encoding,0.5
43,43,3,1.7,Med,1.1346402377458082,0.3518166196818046,1.0954180634646449,0.2164714671646556,-0.5653597622541917,-0.6045819365353551,0.3100688729149597,0.1976153893975315,Encoding,0.5
44,44,3,1.7,High,1.073992599752842,0.151799527128108,1.0889630760613458,0.2165674518243557,-0.6260074002471581,-0.6110369239386542,0.1413413157251192,0.1988749266023373,Encoding,0.5
45,45,4,0.5,Low,0.8500943294325224,0.2392883611588583,0.8525456140817483,0.2387729061079643,0.3500943294325224,0.3525456140817483,0.2814844810441148,0.2800705348360035,Encoding,0.5
46,46,4,0.5,Med,0.8926273767175795,0.2423732656586841,0.860138775855783,0.2413454711605419,0.3926273767175795,0.360138775855783,0.2715279320134152,0.2805889909107035,Encoding,0.5
47,47,4,0.5,High,0.8266401092049209,0.2287818609419158,0.8654947254228806,0.243193749100162,0.3266401092049209,0.3654947254228806,0.2767611423572984,0.2809881354058369,Encoding,0.5
48,48,4,0.8,Low,0.922631416785408,0.2365864135054505,0.9969086126789828,0.2322842970927426,0.122631416785408,0.1969086126789826,0.2564257071689089,0.2330046045730584,Encoding,0.5
49,49,4,0.8,Med,1.0406212188521138,0.2031305016296835,0.99996441811648,0.234429228066015,0.2406212188521137,0.19996441811648,0.1952011913170022,0.2344375697963162,Encoding,0.5
50,50,4,0.8,High,1.053300873348538,0.2814292854061488,1.0030812248795855,0.2348746840517585,0.253300873348538,0.2030812248795857,0.2671879351162596,0.2341532053697385,Encoding,0.5
51,51,4,1.1,Low,1.0772657651849242,0.2021826683425051,1.1081489587171274,0.2376736467632934,-0.0227342348150758,0.0081489587171272,0.1876813270008615,0.2144780671349829,Encoding,0.5
52,52,4,1.1,Med,1.1172951518360603,0.1967905786456237,1.1083134484585513,0.2388709462084787,0.0172951518360604,0.0083134484585511,0.176131238305506,0.2155265250464133,Encoding,0.5
53,53,4,1.1,High,1.1312926363574054,0.2633570591408783,1.1102280061235967,0.2390899961388806,0.0312926363574053,0.0102280061235966,0.2327930463587645,0.2153521572327043,Encoding,0.5
54,54,4,1.4,Low,1.350603925451197,0.3003835032957992,1.2009765861305428,0.2458910309793557,-0.0493960745488029,-0.1990234138694571,0.2224068045674086,0.204742568522171,Encoding,0.5
55,55,4,1.4,Med,1.160607871697417,0.210982183418245,1.19672445362055,0.2462814697858407,-0.2393921283025828,-0.2032755463794497,0.1817859318063029,0.2057963042709998,Encoding,0.5
56,56,4,1.4,High,1.13795956583029,0.2046985773194529,1.1961294747149536,0.2477961415369735,-0.2620404341697098,-0.2038705252850463,0.1798821183686773,0.2071649823661649,Encoding,0.5
57,57,4,1.7,Low,1.318613051838535,0.1877961549867809,1.2827352599063515,0.2554905642691425,-0.3813869481614649,-0.4172647400936482,0.1424194571143807,0.1991763789885958,Encoding,0.5
58,58,4,1.7,Med,1.1952791135831828,0.2226824691034385,1.27294850004137,0.256023413737849,-0.5047208864168171,-0.4270514999586299,0.1863016483538189,0.2011262935849552,Encoding,0.5
59,59,4,1.7,High,1.2899578135788936,0.2810183856811229,1.2704604105882926,0.2551465366973092,-0.4100421864211063,-0.4295395894117073,0.2178508341303487,0.2008299783061814,Encoding,0.5
60,60,5,0.5,Low,0.822628727534417,0.2648578338947649,0.8700386525539017,0.3431383104159469,0.3226287275344169,0.3700386525539016,0.3219652135035411,0.3943943288136712,Encoding,0.5
61,61,5,0.5,Med,0.959305975988021,0.2697477498886722,0.93486190745616,0.3670492158142933,0.459305975988021,0.43486190745616,0.2811905238168146,0.3926239938613671,Encoding,0.5
62,62,5,0.5,High,1.0125854917260653,0.374197940861588,0.966583934827876,0.3800315229143182,0.5125854917260653,0.4665839348278758,0.369547010024532,0.3931697074832846,Encoding,0.5
63,63,5,0.8,Low,0.9979576581765452,0.4250053039126385,1.0053706820056991,0.3768393083452309,0.1979576581765452,0.205370682005699,0.4258750864131875,0.3748262358252205,Encoding,0.5
64,64,5,0.8,Med,1.1373008668313105,0.5226170573023207,1.0785596485629174,0.4038227140954168,0.3373008668313102,0.2785596485629174,0.4595240121098383,0.3744092546327631,Encoding,0.5
65,65,5,0.8,High,1.180631596446043,0.4279539852880932,1.1123535069371482,0.416973941490525,0.3806315964460429,0.3123535069371481,0.3624788516386716,0.3748573982012765,Encoding,0.5
66,66,5,1.1,Low,1.171883020576111,0.4193938406108599,1.1134195303203618,0.4087853635420221,0.0718830205761109,0.0134195303203616,0.3578802945746933,0.3671440570333836,Encoding,0.5
67,67,5,1.1,Med,1.2152761533258556,0.5143253807087923,1.1853356824484738,0.4364428537100868,0.1152761533258555,0.0853356824484736,0.4232168789795094,0.3682019027796026,Encoding,0.5
68,68,5,1.1,High,1.0706916777286417,0.439325567650724,1.2218049854069808,0.4523909452328413,-0.0293083222713586,0.1218049854069807,0.4103194008033261,0.3702644453379365,Encoding,0.5
69,69,5,1.4,Low,1.2059651465869612,0.4098939133995576,1.1998989772560524,0.4384599986164612,-0.1940348534130387,-0.2001010227439474,0.3398886896189421,0.3654140947924952,Encoding,0.5
70,70,5,1.4,Med,1.081795034274755,0.5072935209903505,1.2790709226182355,0.4668602720580902,-0.3182049657252448,-0.1209290773817641,0.4689368178977125,0.3649995194187007,Encoding,0.5
71,71,5,1.4,High,1.406314746902354,0.4832268516658355,1.312105886572163,0.4824185376415026,0.0063147469023541,-0.0878941134278368,0.3436121627325778,0.3676673830812592,Encoding,0.5
72,72,5,1.7,Low,1.290018570334644,0.4315711109350088,1.2819879480256469,0.4642065430540539,-0.4099814296653559,-0.4180120519743531,0.3345464327874403,0.3620989914678724,Encoding,0.5
73,73,5,1.7,Med,1.3332703983388736,0.4615417081454986,1.3545696045356277,0.493461773594139,-0.3667296016611263,-0.3454303954643725,0.3461726208881073,0.3642941432775669,Encoding,0.5
74,74,5,1.7,High,1.3528647622538714,0.4961262945609337,1.3957732664994609,0.5089031241295511,-0.3471352377461285,-0.3042267335005391,0.3667227563340388,0.3646030027540634,Encoding,0.5
75,75,6,0.5,Low,0.7946435096507686,0.2250235025379884,0.8167934383420532,0.2217183538998011,0.2946435096507686,0.3167934383420532,0.2831754111184802,0.2714497246082809,Encoding,0.5
76,76,6,0.5,Med,0.8406291080884026,0.2259345825060202,0.8085313974542983,0.2222417024868775,0.3406291080884026,0.3085313974542982,0.2687684501192177,0.2748708376528317,Encoding,0.5
77,77,6,0.5,High,0.7879828103733265,0.2344974449025086,0.8028050309631943,0.2214954190359157,0.2879828103733265,0.3028050309631943,0.2975920817249929,0.2759018821421293,Encoding,0.5
78,78,6,0.8,Low,1.0073029151988064,0.231385482865541,0.9691587788164184,0.2356490352136769,0.2073029151988064,0.1691587788164185,0.2297079452210992,0.2431480169858879,Encoding,0.5
79,79,6,0.8,Med,1.0119778842705875,0.1758593156278109,0.9521710074273292,0.2331809181499639,0.2119778842705875,0.1521710074273292,0.1737778249517445,0.2448939490186699,Encoding,0.5
80,80,6,0.8,High,0.9359653719322976,0.2372445822438272,0.9450610030436376,0.2331536384026893,0.1359653719322974,0.1450610030436374,0.2534758115613151,0.2467075010521026,Encoding,0.5
81,81,6,1.1,Low,1.1352995560021857,0.1812007745653381,1.0881368989533855,0.252096151640831,0.0352995560021855,-0.0118631010466145,0.1596061353211603,0.2316768706982618,Encoding,0.5
82,82,6,1.1,Med,1.0326576721439171,0.2450125590986695,1.0654006267425384,0.2518787707568554,-0.0673423278560827,-0.0345993732574616,0.2372640669874606,0.2364169538054192,Encoding,0.5
83,83,6,1.1,High,1.0259680482378524,0.269034670041673,1.0557528287198747,0.2489821750559383,-0.0740319517621477,-0.0442471712801253,0.2622251935659716,0.2358337749924242,Encoding,0.5
84,84,6,1.4,Low,1.251969509087226,0.2762910553293643,1.1868540502053118,0.2708226141854419,-0.1480304909127738,-0.2131459497946881,0.220685131166493,0.2281852719284168,Encoding,0.5
85,85,6,1.4,Med,1.1186380755528569,0.2484217821142463,1.1583859399241987,0.2655745194878156,-0.2813619244471432,-0.2416140600758012,0.2220752069354251,0.2292625543307215,Encoding,0.5
86,86,6,1.4,High,1.089969906463845,0.2565573998392331,1.1449263698695895,0.2659117832928771,-0.3100300935361548,-0.2550736301304102,0.2353802598748567,0.2322523004891268,Encoding,0.5
87,87,6,1.7,Low,1.340619233281889,0.3371411671871199,1.2741592034837053,0.2865106559838768,-0.359380766718111,-0.4258407965162947,0.2514816726609128,0.2248625251856456,Encoding,0.5
88,88,6,1.7,Med,1.299305778840714,0.2777401992227588,1.2391251998357582,0.2820150803011026,-0.4006942211592861,-0.4608748001642417,0.2137604586585987,0.2275920789428564,Encoding,0.5
89,89,6,1.7,High,1.096643759190328,0.2532375828175439,1.2241993791702002,0.2802290153197686,-0.603356240809672,-0.4758006208297998,0.2309205525452621,0.2289079867935535,Encoding,0.5
90,90,7,0.5,Low,0.8045933081155398,0.3439989345703609,0.8364848688939585,0.3412006759990771,0.3045933081155397,0.3364848688939584,0.4275438673185716,0.4078982043634925,Encoding,0.5
91,91,7,0.5,Med,0.9619646797227782,0.453316856261828,0.8768025528848137,0.3473149856951095,0.4619646797227782,0.3768025528848137,0.4712406451268732,0.3961153905772633,Encoding,0.5
92,92,7,0.5,High,0.7673620622570545,0.2877006575812095,0.8967079067932087,0.3499203291149061,0.2673620622570545,0.3967079067932086,0.3749216591904359,0.3902277725712101,Encoding,0.5
93,93,7,0.8,Low,0.9476532329704812,0.2612218792084277,0.988988157222602,0.3073892189559664,0.1476532329704812,0.1889881572226021,0.275651335446417,0.3108118299608506,Encoding,0.5
94,94,7,0.8,Med,1.0383412813363289,0.4089586110350007,1.0355564678230067,0.3157218697417386,0.2383412813363288,0.2355564678230066,0.3938576057658782,0.3048813652870744,Encoding,0.5
95,95,7,0.8,High,1.0113020662110928,0.3267752558831749,1.0561668280662615,0.3173535800038076,0.2113020662110927,0.2561668280662614,0.3231232950086408,0.3004767538333419,Encoding,0.5
96,96,7,1.1,Low,1.1677798754049509,0.2584631097546385,1.1123726064553263,0.300221795394068,0.0677798754049507,0.0123726064553264,0.2213286212566484,0.2698931937480475,Encoding,0.5
97,97,7,1.1,Med,1.2418413807058448,0.2594593881899914,1.156738200783997,0.3084141189620143,0.1418413807058447,0.0567382007839969,0.2089311825335683,0.2666239592960464,Encoding,0.5
98,98,7,1.1,High,1.2284864905444846,0.2871623875915071,1.1792292922929437,0.3120480590193723,0.1284864905444844,0.0792292922929436,0.2337529877632046,0.264620342336148,Encoding,0.5
99,99,7,1.4,Low,1.3053081402417384,0.2212436993871628,1.2131110206518558,0.302554526424931,-0.0946918597582615,-0.186888979348144,0.1694953801070981,0.2494038231244125,Encoding,0.5
100,100,7,1.4,Med,1.3342449132623058,0.2776959667199394,1.2599822102317249,0.3099276920658286,-0.0657550867376941,-0.140017789768275,0.2081296799108319,0.2459778317098853,Encoding,0.5
101,101,7,1.4,High,1.2817290512083723,0.3173556147143661,1.2827124890647068,0.314962480557877,-0.1182709487916273,-0.1172875109352931,0.2475996111777083,0.2455440975612023,Encoding,0.5
102,102,7,1.7,Low,1.2366261936905596,0.1746075503354444,1.301205908291131,0.3074917360922384,-0.4633738063094403,-0.398794091708869,0.1411967102316906,0.2363128957015467,Encoding,0.5
103,103,7,1.7,Med,1.3246391452087678,0.4239257447059582,1.3496202878553956,0.3170017132941975,-0.3753608547912321,-0.3503797121446044,0.3200311165794108,0.2348821488138169,Encoding,0.5
104,104,7,1.7,High,1.2883644779150722,0.3202416075554709,1.3712064314844783,0.3232017677835189,-0.4116355220849277,-0.3287935685155216,0.2485644497694548,0.2357061346580895,Encoding,0.5
105,105,8,0.5,Low,0.6713081657450647,0.1800290606780515,0.6933699008141551,0.2091772575767621,0.1713081657450647,0.193369900814155,0.2681764796920692,0.3016820564768475,Encoding,0.5
106,106,8,0.5,Med,0.7273196744619193,0.1950490013722103,0.6922000405960672,0.2128980535755016,0.2273196744619192,0.1922000405960672,0.2681750655466734,0.3075672364771474,Encoding,0.5
107,107,8,0.5,High,0.746648307935184,0.2327927565487382,0.6917701837681178,0.2141329373695572,0.246648307935184,0.1917701837681178,0.3117836792431958,0.3095434616785028,Encoding,0.5
108,108,8,0.8,Low,0.926660795729034,0.2029907009223001,0.8845135601952726,0.2498329255984622,0.1266607957290341,0.0845135601952725,0.2190561010651159,0.2824523408587506,Encoding,0.5
109,109,8,0.8,Med,0.8166453320343882,0.1944551054759302,0.8765430483551553,0.2526627736174469,0.0166453320343881,0.0765430483551552,0.2381145129324536,0.2882491328766704,Encoding,0.5
110,110,8,0.8,High,0.8727559290758053,0.2764367312366113,0.8740170431508719,0.2521082605086524,0.0727559290758053,0.0740170431508718,0.3167400209235367,0.2884477625285091,Encoding,0.5
111,111,8,1.1,Low,1.115956334034332,0.2632786883947026,1.0447499483513212,0.2897602995451914,0.0159563340343318,-0.0552500516486789,0.2359220341918889,0.2773489484277561,Encoding,0.5
112,112,8,1.1,Med,0.930627216309853,0.2802436975243752,1.030574948581802,0.2900470046725324,-0.169372783690147,-0.0694250514181979,0.3011342163789328,0.2814419320707075,Encoding,0.5
113,113,8,1.1,High,0.9562749477259772,0.3074636990972975,1.0255575358796187,0.2898467209104596,-0.1437250522740228,-0.0744424641203813,0.3215222774877105,0.282623559156882,Encoding,0.5
114,114,8,1.4,Low,1.180636767079951,0.2740049112767405,1.1817434557005186,0.3252481252927648,-0.2193632329200492,-0.2182565442994812,0.2320823126273056,0.2752273547391577,Encoding,0.5
115,115,8,1.4,Med,1.1426406285458053,0.338513155661413,1.1658612309041974,0.3236343588965215,-0.2573593714541946,-0.2341387690958025,0.2962551367460351,0.2775925215778236,Encoding,0.5
116,116,8,1.4,High,1.149302439740855,0.3372367581075035,1.1555019061679648,0.3256153726352152,-0.2506975602591446,-0.2444980938320351,0.2934273403122189,0.2817956170362937,Encoding,0.5
117,117,8,1.7,Low,1.3593098014796687,0.3852422144857267,1.309900171516179,0.3588742535532112,-0.3406901985203312,-0.3900998284838206,0.2834101645308329,0.2739706897952556,Encoding,0.5
118,118,8,1.7,Med,1.3486306797792855,0.396009671140792,1.284210231711438,0.3569444498777156,-0.3513693202207144,-0.415789768288562,0.293638337818032,0.2779486107987349,Encoding,0.5
119,119,8,1.7,High,1.2046286904200882,0.4183243897802642,1.2711449387250326,0.35686067198402,-0.4953713095799117,-0.4288550612749673,0.3472641761789541,0.2807395609362641,Encoding,0.5
120,120,9,0.5,Low,0.9892260988500226,0.2981077798932424,0.94322089635564,0.3026332678110197,0.4892260988500225,0.44322089635564,0.3013545439609745,0.3208508939743764,Encoding,0.5
121,121,9,0.5,Med,1.0321974764156046,0.3665646799692935,0.9503395129330592,0.3044304689412658,0.5321974764156046,0.450339512933059,0.3551303779991995,0.3203386419256562,Encoding,0.5
122,122,9,0.5,High,0.9804247032639072,0.2968138210866529,0.9531040706149642,0.3056502509813876,0.4804247032639072,0.4531040706149641,0.3027400473473766,0.320689272457073,Encoding,0.5
123,123,9,0.8,Low,0.944618261215055,0.1988957285109854,1.0096374322464186,0.2818664329765241,0.1446182612150549,0.2096374322464185,0.210556726116164,0.27917589421123,Encoding,0.5
124,124,9,0.8,Med,1.041293928619477,0.3050916265711187,1.0128030109564576,0.2827332584979287,0.2412939286194766,0.2128030109564576,0.2929928026907851,0.2791591804520059,Encoding,0.5
125,125,9,0.8,High,0.9846289611249028,0.211302724130029,1.015809780491959,0.2838895530679965,0.1846289611249026,0.2158097804919589,0.2146013701329923,0.2794711751352779,Encoding,0.5
126,126,9,1.1,Low,1.0712882624670792,0.3700578783077065,1.0578899101423405,0.2760500463438329,-0.0287117375329208,-0.0421100898576596,0.3454325892225282,0.2609440204479216,Encoding,0.5
127,127,9,1.1,Med,1.0487426260683013,0.2454967392601102,1.0577910886993909,0.275788034075327,-0.0512573739316988,-0.0422089113006092,0.2340867369723197,0.2607207009225449,Encoding,0.5
128,128,9,1.1,High,1.0726239109872049,0.2407501445358374,1.0582954222414571,0.2760068702628871,-0.0273760890127954,-0.0417045777585427,0.2244497275044518,0.2608032355259628,Encoding,0.5
129,129,9,1.4,Low,1.1472908593283744,0.2166580482932611,1.0940082521903236,0.2744213369992861,-0.2527091406716255,-0.3059917478096763,0.1888431747988414,0.2508402806376137,Encoding,0.5
130,130,9,1.4,Med,1.0859550744814142,0.2150710465238219,1.0940691490753904,0.2749450127115705,-0.3140449255185857,-0.3059308509246095,0.1980478305021289,0.2513049681950446,Encoding,0.5
131,131,9,1.4,High,0.9526237160848724,0.2828580126638903,1.0927231519880332,0.2753995765247978,-0.4473762839151275,-0.3072768480119667,0.2969252264959248,0.2520305129654779,Encoding,0.5
132,132,9,1.7,Low,1.2092774015562406,0.3505977062509869,1.1253926790686797,0.2761227802796273,-0.4907225984437593,-0.5746073209313203,0.2899233094075821,0.2453568300338803,Encoding,0.5
133,133,9,1.7,Med,1.1088473835879993,0.2837114403397384,1.122996150925184,0.2752053485308042,-0.5911526164120007,-0.5770038490748159,0.2558615771105553,0.2450634833468266,Encoding,0.5
134,134,9,1.7,High,1.0926337447229648,0.2522357041030612,1.1219664909574,0.2757733311791397,-0.6073662552770351,-0.5780335090426001,0.2308511020470222,0.2457946234595794,Encoding,0.5
135,135,10,0.5,Low,0.746577176081549,0.2435978020181479,0.7959078244065446,0.2440789207024867,0.246577176081549,0.2959078244065446,0.3262861628005884,0.3066673215387474,Encoding,0.5
136,136,10,0.5,Med,0.8419606914679516,0.2301406381273165,0.8113232047508373,0.2472811664154069,0.3419606914679516,0.3113232047508373,0.2733389342987832,0.3047874940189201,Encoding,0.5
137,137,10,0.5,High,0.8499742022966833,0.2777820462148361,0.8197264250777923,0.2500273819052961,0.3499742022966833,0.3197264250777922,0.3268123261438426,0.3050132022785144,Encoding,0.5
138,138,10,0.8,Low,0.8699800462788209,0.216835619754956,0.8997401408227437,0.2449029659321419,0.0699800462788208,0.0997401408227436,0.249242060990284,0.2721929975339289,Encoding,0.5
139,139,10,0.8,Med,0.9519760514907226,0.2455806017539329,0.9108046595999948,0.2475524377189283,0.1519760514907225,0.1108046595999947,0.2579693064435521,0.2717953131988234,Encoding,0.5
140,140,10,0.8,High,0.9319666437875944,0.2401329611753504,0.9182349438189984,0.2508527056659793,0.1319666437875942,0.1182349438189984,0.257662613545297,0.2731901103901216,Encoding,0.5
141,141,10,1.1,Low,0.9852280620254223,0.265233339971022,0.9764539936763869,0.2520828176657436,-0.1147719379745777,-0.1235460063236133,0.2692100947934409,0.2581614897355708,Encoding,0.5
142,142,10,1.1,Med,1.0059309696783512,0.2225234279598086,0.9867538831664262,0.2563242567593353,-0.0940690303216489,-0.1132461168335738,0.2212114296778843,0.2597651361014239,Encoding,0.5
143,143,10,1.1,High,0.9125225457802724,0.2639570317925276,0.9939941251019548,0.2572719344643618,-0.1874774542197278,-0.1060058748980453,0.2892608330754451,0.2588264135242985,Encoding,0.5
144,144,10,1.4,Low,1.0519646061175083,0.2425892057466836,1.0399648100770538,0.2604474051927205,-0.3480353938824916,-0.3600351899229461,0.2306058629120698,0.2504386712598701,Encoding,0.5
145,145,10,1.4,Med,1.019298432306339,0.2188576365453775,1.0488173173744944,0.26366624416305,-0.3807015676936609,-0.3511826826255055,0.2147139930846104,0.251393869833391,Encoding,0.5
146,146,10,1.4,High,1.0579595480711148,0.3103042204319226,1.0536292412687691,0.2658870044899296,-0.3420404519288851,-0.3463707587312306,0.2933044283192804,0.2523534788857522,Encoding,0.5
