Exp,NSub,curDur,m_repDur_low,m_repDur_medium,m_repDur_high
Exp4a,12,1.7,1.4372729674166667,1.341236524625,1.3499366269565218
Exp4a,13,1.7,1.1879800032083334,1.1299760686666667,1.1366267657916667
Exp4a,14,1.7,1.3746083030416667,1.34929515375,1.3845691402083333
Exp4a,15,1.7,1.5980743757083333,1.5586411189583333,1.5839363151249999
Exp4a,16,1.7,1.4063793565416667,1.2570903450833333,1.2725682624583334
Exp4b,1,1.7,1.4048244875004532,1.370928870833787,1.411267847916899
Exp4b,2,1.7,1.6248051458336856,1.5611268354174013,1.5914426166678672
Exp4b,3,1.7,1.6234736125005518,1.5829637895839876,1.460630808333965
Exp4b,4,1.7,1.5261749624997896,1.26287783333324,1.1851332895831166
Exp4b,5,1.7,1.2489509958330887,1.105482191666444,1.1476371687497433
Exp4b,6,1.7,1.4227015374992409,1.213466524999395,1.2976221979159475
Exp4b,7,1.7,1.3624111916665596,1.3598028729165343,1.3072531854164917
Exp4b,8,1.7,1.4346263916673931,1.4170413312508763,1.4712730895838173
Exp4b,9,1.7,1.517306839583113,1.3537905833330985,1.2071321687496561
Exp4b,10,1.7,1.2070753624998096,1.2118011229164578,1.2083473791665547
Exp4b,11,1.7,1.501476097916617,1.3572892958330423,1.2836284395833428
Exp4b,12,1.7,1.2362997187496774,1.1562389291664588,1.1999527833331125
Exp4b,13,1.7,1.451270952083367,1.3618131083334222,1.4300084541665683
Exp4b,14,1.7,1.09697117291644,0.9562955208331515,0.9368343499997522
Exp4b,15,1.7,1.1955950645831306,1.211729710416364,1.2072985416664461
Exp4b,16,1.7,1.556172520833168,1.5496306499999202,1.5280932645831982
