"0","mRep = AllValidData %>% filter(repDur > 0.2, repDur < 4) %>%"
"0","  group_by(Exp, Sub, WMSize, curDur) %>% "
"0","  summarise(Rep = mean(repDur)) %>%"
"0","  mutate(bias = Rep - curDur)"
"1","`summarise()` has grouped output by 'Exp', 'Sub', 'WMSize'. You can override using the `.groups` argument.
"
"0","mRep$cond = mRep$Exp #avoid confusion from output Exp --> Cond"
"0","mRep$memory = (mRep$WMSize-1)/2  # memory load 0, 1, 2"
"0",""
"0","lm(Rep ~ Exp*curDur*WMSize,"
"0","            data = mRep)"
"1","
Call:
"
"1",""
"1","lm(formula = Rep ~ Exp * curDur * WMSize, data = mRep)"
"1",""
"1","

"
"1","Coefficients:
"
"1","          (Intercept)  "
"1","              ExpExp2  "
"1","
"
"1","             0.376351  "
"1","             0.099875  "
"1","
"
"1","              ExpExp3  "
"1","              ExpExp4  "
"1","
"
"1","             0.089245  "
"1","             0.037578  "
"1","
"
"1","              ExpExp5  "
"1","               curDur  "
"1","
"
"1","            -0.032409  "
"1","             0.600837  "
"1","
"
"1","               WMSize  "
"1","       ExpExp2:curDur  "
"1","
"
"1","             0.005844  "
"1","            -0.072969  "
"1","
"
"1","       ExpExp3:curDur  "
"1","       ExpExp4:curDur  "
"1","
"
"1","            -0.113054  "
"1","            -0.023689  "
"1","
"
"1","       ExpExp5:curDur  "
"1","       ExpExp2:WMSize  "
"1","
"
"1","             0.037591  "
"1","             0.027468  "
"1","
"
"1","       ExpExp3:WMSize  "
"1","       ExpExp4:WMSize  "
"1","
"
"1","             0.006122  "
"1","            -0.011628  "
"1","
"
"1","       ExpExp5:WMSize  "
"1","        curDur:WMSize  "
"1","
"
"1","            -0.002018  "
"1","            -0.006202  "
"1","
"
"1","ExpExp2:curDur:WMSize  "
"1","ExpExp3:curDur:WMSize  "
"1","
"
"1","            -0.028602  "
"1","             0.004657  "
"1","
"
"1","ExpExp4:curDur:WMSize  "
"1","ExpExp5:curDur:WMSize  "
"1","
"
"1","             0.006096  "
"1","            -0.010697  "
"1","
"
"1","
"
