,NSub,curDur,WMSize,gap,repDur_mean,repDur_std,mPred,sdPred,repErr,predErr,repCV,predCV
0,1,0.5,1,1,0.5409698208332827,0.11072581864883516,0.5731751745060455,0.12422937782386549,0.04096982083328271,0.07317517450604549,0.2046802139133726,0.21673893662775026
1,1,0.5,1,2,0.5279924541673608,0.11525605726217636,0.5735207882798087,0.12420016862208973,0.027992454167360847,0.07352078827980868,0.21829110691351467,0.21655739627958365
2,1,0.5,3,1,0.5616020083335561,0.0847620247253694,0.5732107444436518,0.12374533631471553,0.06160200833355611,0.07321074444365183,0.15092899147010547,0.21588104813844786
3,1,0.5,3,2,0.5249760375004371,0.11118361706784666,0.5740929652546023,0.12381162476332577,0.024976037500437087,0.0740929652546023,0.2117879848330298,0.21566476556356518
4,1,0.5,5,1,0.5869703999999464,0.09438114671931055,0.5742634269794181,0.12398731513913173,0.08697039999994638,0.07426342697941812,0.16079370734762635,0.21590668901081786
5,1,0.5,5,2,0.5483451500006234,0.11558470201426749,0.5734749489461162,0.12416167175755354,0.04834515000062345,0.07347494894611617,0.21078822711231435,0.21650757715873617
6,1,0.8,1,1,0.7906732000000242,0.11087347322802607,0.8107130123092385,0.13774660504158706,-0.009326799999975877,0.01071301230923849,0.14022667421638002,0.16990797353705847
7,1,0.8,1,2,0.7756337833339728,0.1408091695970213,0.8107604877962622,0.13747624477809947,-0.02436621666602723,0.010760487796262153,0.18154078976778093,0.16956455925938782
8,1,0.8,3,1,0.8819572874999911,0.13121011931237303,0.8102034606847451,0.13786553086390074,0.0819572874999911,0.010203460684745091,0.14877151214919163,0.17016161687014197
9,1,0.8,3,2,0.874305545833702,0.16119217169973524,0.8109597450635606,0.13752783268651325,0.07430554583370197,0.010959745063560566,0.18436594902990003,0.16958650971724154
10,1,0.8,5,1,0.8739556041668616,0.12722906252587982,0.8108753544287,0.1378721238453908,0.07395560416686153,0.010875354428699913,0.14557840457716018,0.17002875114206453
11,1,0.8,5,2,0.8652467833338923,0.20410392044479522,0.8108212455718108,0.13816290057564165,0.06524678333389222,0.010821245571810745,0.23589099015007034,0.17039871775708815
12,1,1.1,1,1,1.00661172916692,0.14142592822943922,1.0251380436839785,0.15985463190548804,-0.09338827083307999,-0.07486195631602155,0.1404970001159081,0.1559347376583819
13,1,1.1,1,2,1.0573161750001816,0.17360910588024925,1.0248751448666433,0.1596098047010715,-0.04268382499981849,-0.07512485513335676,0.16419790975033502,0.155735852801699
14,1,1.1,3,1,0.9914484833336227,0.12241333772039815,1.0251417959190647,0.15963399123987124,-0.10855151666637741,-0.07485820408093535,0.12346918652676585,0.15571893749269627
15,1,1.1,3,2,1.043933391667262,0.18805931569388906,1.0247122056678049,0.16022693338936386,-0.05606660833273813,-0.07528779433219523,0.18014493759371014,0.15636286218035628
16,1,1.1,5,1,1.0562682499999785,0.1694320745284975,1.02477207165402,0.16001261860538749,-0.04373175000002161,-0.07522792834598002,0.16040629312535046,0.1561445935456859
17,1,1.1,5,2,1.014590850000701,0.12023853289653313,1.0244444922275173,0.16040694966956673,-0.08540914999929905,-0.07555550777248277,0.11850938030482934,0.15657944465178714
18,1,1.4,1,1,1.2479181541668016,0.14235265825147259,1.2241607039121305,0.18429402260807906,-0.15208184583319828,-0.1758392960878694,0.11407211104042098,0.1505472459776879
19,1,1.4,1,2,1.2459325125005307,0.1633266313400712,1.2238398223203633,0.18409493426457688,-0.1540674874994692,-0.17616017767963665,0.13108786366950323,0.1504240431689324
20,1,1.4,3,1,1.2509652041672439,0.20531875772274208,1.2239316990439981,0.18477919255232042,-0.14903479583275603,-0.1760683009560018,0.1641282723442503,0.15097181705208695
21,1,1.4,3,2,1.1282754666674844,0.1796248340419361,1.2241164711409618,0.18456481171718633,-0.27172453333251556,-0.17588352885903813,0.1592029954993904,0.15077389780170108
22,1,1.4,5,1,1.1935865291667653,0.1569972812524879,1.2239238589426804,0.18410192159203156,-0.20641347083323458,-0.1760761410573195,0.1315340592542433,0.1504194237630705
23,1,1.4,5,2,1.2612979000006608,0.20038755544579434,1.2242445075549993,0.18455970595337787,-0.13870209999933913,-0.17575549244500066,0.1588740894959782,0.15075395871856628
24,1,1.7,1,1,1.4570087208335092,0.18396782494599,1.4119284767356746,0.20974382506063444,-0.24299127916649077,-0.2880715232643254,0.12626405203720933,0.14855131015244785
25,1,1.7,1,2,1.3526402541673974,0.24268444801251968,1.412214077421326,0.20898467559753867,-0.34735974583260254,-0.28778592257867386,0.17941536728987958,0.14798370795109222
26,1,1.7,3,1,1.4199195458335747,0.17194415169442268,1.4115110720356692,0.20992660206814076,-0.28008045416642524,-0.2884889279643308,0.12109429171459256,0.14872472928277242
27,1,1.7,3,2,1.3219381958339984,0.20774649934376668,1.4120646648540238,0.2089640709445033,-0.37806180416600155,-0.28793533514597613,0.15715295919163708,0.1479847744551455
28,1,1.7,5,1,1.4672646833335914,0.21426117626860272,1.4124984455523006,0.2090231628638426,-0.23273531666640856,-0.2875015544476993,0.1460276245331594,0.14798116310996187
29,1,1.7,5,2,1.355271012500206,0.22442225753054237,1.4124879337368894,0.20939050395687547,-0.34472898749979386,-0.28751206626311054,0.16559216235026517,0.14824233110644017
30,2,0.5,1,1,0.5525606083331999,0.08089066440763566,0.5830314136531937,0.14852004298466912,0.052560608333199865,0.08303141365319366,0.14639238336522487,0.25473763421093076
31,2,0.5,1,2,0.5876218833338195,0.14448875213049936,0.5832121343308347,0.14797146199956812,0.08762188333381948,0.08321213433083474,0.24588728947730049,0.2537180783615681
