"","curDur","WMSize","NSub","Exp","model","wp","mu_r","sig_r","predY","mu_post","log_lik"
"1344",1.14,1,4,"Exp1","Exp1",0.625990368566173,1.03315456983497,0.226812199734594,1.03344673300235,0.0185019267039308,0.0739867381716071
"1345",1.15,1,4,"Exp1","Exp1",0.625990368566173,1.03653464414813,0.226843903235417,1.03536773990858,0.0217684071301057,0.073411026848158
"1346",1.16,1,4,"Exp1","Exp1",0.625990368566173,1.03989645189394,0.22688154608823,1.03934858395383,0.025006605985589,0.0707948368368066
"1347",1.17,1,4,"Exp1","Exp1",0.625990368566173,1.04324024825816,0.226924959673729,1.04497156932787,0.0282170087999287,0.0620523010625522
"1348",1.18,1,4,"Exp1","Exp1",0.625990368566173,1.04656628271519,0.226973980814063,1.04375708537159,0.0314000887058709,0.0583962701674769
"1349",1.19,1,4,"Exp1","Exp1",0.625990368566173,1.04987479920317,0.227028451563353,1.04766593765815,0.0345563068578292,0.0574542440294074
"1350",1.2,1,4,"Exp1","Exp1",0.625990368566173,1.05316603629219,0.227088219007744,1.0516134497841,0.0376861128328454,0.0607368798239046
"1351",1.21,1,4,"Exp1","Exp1",0.625990368566173,1.05644022734607,0.227153135074492,1.05814472848213,0.0407899450149114,0.0710779043924311
"1352",1.22,1,4,"Exp1","Exp1",0.625990368566173,1.059697600678,0.227223056349601,1.05727130234624,0.0438682309634761,0.0717836901090789
"1353",1.23,1,4,"Exp1","Exp1",0.625990368566173,1.06293837970025,0.227297843903582,1.06440133712636,0.0469213877669084,0.0707077686431643
"1354",1.24,1,4,"Exp1","Exp1",0.625990368566173,1.06616278306828,0.227377363124888,1.06499322867432,0.0499498223816526,0.0517420194296964
"1355",1.25,1,4,"Exp1","Exp1",0.625990368566173,1.0693710248195,0.227461483560659,1.06895413166919,0.0529539319577596,0.076976010151676
"1356",1.26,1,4,"Exp1","Exp1",0.625990368566173,1.07256331450689,0.227550078764379,1.07254198235125,0.0559341041514505,0.0654610702484908
"1357",1.27,1,4,"Exp1","Exp1",0.625990368566173,1.07573985732772,0.227643026150116,1.0736001854079,0.0588907174253242,0.0679823064711966
"1358",1.28,1,4,"Exp1","Exp1",0.625990368566173,1.07890085424761,0.227740206853003,1.07885534204309,0.0618241413367926,0.0612027380486706
"1359",1.29,1,4,"Exp1","Exp1",0.625990368566173,1.08204650212011,0.227841505595654,1.07974055764156,0.0647347368152918,0.0657806293158151
"1360",1.3,1,4,"Exp1","Exp1",0.625990368566173,1.08517699380201,0.227946810560223,1.08671672959206,0.0676228564287902,0.0682126280569592
"1361",1.31,1,4,"Exp1","Exp1",0.625990368566173,1.08829251826453,0.228056013265823,1.08901416266653,0.0704888446400849,0.0525147637781098
"1362",1.32,1,4,"Exp1","Exp1",0.625990368566173,1.09139326070065,0.228169008451051,1.08938642705046,0.0733330380533526,0.0640686186464946
"1363",1.33,1,4,"Exp1","Exp1",0.625990368566173,1.09447940262857,0.228285693961375,1.0934194204345,0.0761557656513975,0.0556959801507131
"1364",1.34,1,4,"Exp1","Exp1",0.625990368566173,1.09755112199177,0.228405970641137,1.09317763622199,0.0789573490240115,0.0540742098117965
"1365",1.35,1,4,"Exp1","Exp1",0.625990368566173,1.10060859325541,0.228529742229965,1.10402725051944,0.0817381025878466,0.0511362944078192
"1366",1.36,1,4,"Exp1","Exp1",0.625990368566173,1.10365198749959,0.228656915263382,1.10393899378143,0.0844983337981725,0.0621053779373342
"1367",1.37,1,4,"Exp1","Exp1",0.625990368566173,1.10668147250937,0.228787398977414,1.10670111448201,0.0872383433528781,0.0599700171630383
"1368",1.38,1,4,"Exp1","Exp1",0.625990368566173,1.10969721286181,0.228921105217006,1.10886417573427,0.0899584253890541,0.0489100097494503
"1369",1.39,1,4,"Exp1","Exp1",0.625990368566173,1.11269937001002,0.229057948348083,1.11316462184659,0.0926588676724789,0.06795846685983
"1370",1.4,1,4,"Exp1","Exp1",0.625990368566173,1.11568810236449,0.229197845173074,1.11681519364198,0.095339951780312,0.0499903225870908
"1371",1.41,1,4,"Exp1","Exp1",0.625990368566173,1.11866356537172,0.229340714849749,1.11876442003785,0.098001953277287,0.0660279954533018
"1372",1.42,1,4,"Exp1","Exp1",0.625990368566173,1.12162591159026,0.229486478813221,1.1175699527124,0.100645141885677,0.0599437990157303
"1373",1.43,1,4,"Exp1","Exp1",0.625990368566173,1.1245752907643,0.22963506070096,1.12683240158009,0.103269781649298,0.0575557029400699
"1374",1.44,1,4,"Exp1","Exp1",0.625990368566173,1.12751184989486,0.229786386280698,1.13161635453221,0.105876131091794,0.0646687930455906
"1375",1.45,1,4,"Exp1","Exp1",0.625990368566173,1.13043573330869,0.229940383381081,1.12678402891812,0.108464443369452,0.0402519817989525
"1376",1.46,1,4,"Exp1","Exp1",0.625990368566173,1.13334708272506,0.230096981824968,1.13133973119704,0.111034966418757,0.0564124895626777
"1377",1.47,1,4,"Exp1","Exp1",0.625990368566173,1.13624603732032,0.230256113365235,1.13348096090226,0.113587943098917,0.0517643183586056
"1378",1.48,1,4,"Exp1","Exp1",0.625990368566173,1.13913273379051,0.230417711622998,1.13496958169456,0.116123611329555,0.0428026024906655
"1379",1.49,1,4,"Exp1","Exp1",0.625990368566173,1.14200730641198,0.230581712028135,1.13863655848315,0.118642204223763,0.052511071361488
"1380",1.5,1,4,"Exp1","Exp1",0.625990368566173,1.14486988710016,0.230748051762015,1.14452722418613,0.121143950216708,0.0451577351262688
"1381",1.51,1,4,"Exp1","Exp1",0.625990368566173,1.14772060546653,0.230916669702341,1.153627422045,0.123629073189964,0.0498350892689969
"1382",1.52,1,4,"Exp1","Exp1",0.625990368566173,1.15055958887378,0.231087506370011,1.14888244752493,0.126097792591741,0.0328910722607102
"1383",1.53,1,4,"Exp1","Exp1",0.625990368566173,1.15338696248936,0.231260503877916,1.15441274343755,0.128550323553174,0.0433385530309726
"1384",1.54,1,4,"Exp1","Exp1",0.625990368566173,1.15620284933743,0.231435605881596,1.15543238541725,0.130986877000819,0.046477951421544
"1385",1.55,1,4,"Exp1","Exp1",0.625990368566173,1.15900737034914,0.231612757531668,1.15695554042393,0.133407659765515,0.051202586794747
"1386",1.56,1,4,"Exp1","Exp1",0.625990368566173,1.16180064441159,0.231791905427963,1.1648024263051,0.135812874687739,0.0553893672141472
"1387",1.57,1,4,"Exp1","Exp1",0.625990368566173,1.16458278841515,0.231972997575296,1.16460551487485,0.138202720719597,0.0434512192734077
"1388",1.58,1,4,"Exp1","Exp1",0.625990368566173,1.16735391729955,0.2321559833408,1.16772652089831,0.140577393023581,0.0409501834736527
"1389",1.59,1,4,"Exp1","Exp1",0.625990368566173,1.17011414409849,0.232340813412765,1.16603821348917,0.142937083068208,0.0253162658283413
"1390",1.6,1,4,"Exp1","Exp1",0.625990368566173,1.17286357998309,0.232527439760922,1.17541733924048,0.145281978720655,0.033769037083986
"1391",1.61,1,4,"Exp1","Exp1",0.625990368566173,1.17560233430394,0.232715815598102,1.17639336137542,0.147612264336521,0.0444555322505432
"1392",1.62,1,4,"Exp1","Exp1",0.625990368566173,1.17833051463208,0.232905895343235,1.17817080537283,0.149928120846795,0.047993892221481
"1393",1.63,1,4,"Exp1","Exp1",0.625990368566173,1.1810482267987,0.233097634585619,1.18438902117956,0.152229725842162,0.0519509569319212
"1394",1.64,1,4,"Exp1","Exp1",0.625990368566173,1.18375557493382,0.233290990050414,1.18522190548256,0.154517253654718,0.0426125151977955
"1395",1.65,1,4,"Exp1","Exp1",0.625990368566173,1.18645266150376,0.23348591956531,1.18545639686687,0.156790875437215,0.0463784613715507
"1396",1.66,1,4,"Exp1","Exp1",0.625990368566173,1.18913958734769,0.23368238202834,1.18844556424016,0.159050759239897,0.0469612776099553
"1397",1.67,1,4,"Exp1","Exp1",0.625990368566173,1.19181645171306,0.23388033737676,1.19022445233067,0.16129707008504,0.0411687829526837
"1398",1.68,1,4,"Exp1","Exp1",0.625990368566173,1.19448335229014,0.23407974655699,1.19328403825723,0.163529970039261,0.0373168683205549
"1399",1.69,1,4,"Exp1","Exp1",0.625990368566173,1.19714038524548,0.234280571495551,1.19532775174229,0.165749618283684,0.0464142236052397
"1400",1.7,1,4,"Exp1","Exp1",0.625990368566173,1.19978764525464,0.234482775070973,1.19762549993924,0.167956171182035,0.0166258172843881
"1401",1.71,1,4,"Exp1","Exp1",0.625990368566173,1.20242522553385,0.23468632108663,1.19995904235135,0.170149782346742,0.0453417293454415
"1402",1.72,1,4,"Exp1","Exp1",0.625990368566173,1.20505321787092,0.23489117424447,1.20169402501917,0.172330602703102,0.0238055872421248
"1403",1.73,1,4,"Exp1","Exp1",0.625990368566173,1.20767171265532,0.235097300119603,1.20260860285319,0.174498780551595,0.0405090281217554
"1404",1.74,1,4,"Exp1","Exp1",0.625990368566173,1.2102807989074,0.235304665135723,1.2095293293233,0.1766544616284,0.0372473701904251
"1405",1.75,1,4,"Exp1","Exp1",0.625990368566173,1.21288056430687,0.235513236541321,1.2135368278129,0.178797789164175,0.0329413489867258
"1406",1.76,1,4,"Exp1","Exp1",0.625990368566173,1.21547109522054,0.235722982386672,1.2130669285618,0.180928903941163,0.0236428319035322
"1407",1.77,1,4,"Exp1","Exp1",0.625990368566173,1.21805247672932,0.235933871501556,1.22035308763799,0.183047944348682,0.0179660929744255
"1408",1.78,1,4,"Exp1","Exp1",0.625990368566173,1.22062479265448,0.236145873473694,1.21811213286692,0.185155046437052,0.0136450737227561
"1409",1.79,1,4,"Exp1","Exp1",0.625990368566173,1.22318812558329,0.236358958627869,1.2262071621292,0.187250343970009,0.0361265467615718
"1410",1.8,1,4,"Exp1","Exp1",0.625990368566173,1.22574255689399,0.23657309800571,1.22795527916888,0.189333968475657,0.0376331983756036
"1411",0.4,3,4,"Exp1","Exp1",0.625990368566173,0.698741052057396,0.27156734716526,0.704470614746384,-0.373205464340587,-0.120805986068338
"1412",0.41,3,4,"Exp1","Exp1",0.625990368566173,0.705204283768658,0.269362202628687,0.711538147505173,-0.363970189406524,-0.102991507743566
"1413",0.42,3,4,"Exp1","Exp1",0.625990368566173,0.711569841044973,0.267264982727648,0.71406656328264,-0.354957473021982,-0.115616949364029
"1414",0.43,3,4,"Exp1","Exp1",0.625990368566173,0.71784147782231,0.265269254478294,0.716742204011078,-0.346156840358141,-0.0926909705812449
"1415",0.44,3,4,"Exp1","Exp1",0.625990368566173,0.724022720340653,0.263369094926954,0.721871303895902,-0.33755853912008,-0.0875975786189268
"1416",0.45,3,4,"Exp1","Exp1",0.625990368566173,0.730116885785697,0.261559040204185,0.730188380994757,-0.329153474585586,-0.0726409218450785
"1417",0.46,3,4,"Exp1","Exp1",0.625990368566173,0.736127099026306,0.259834040686125,0.736081613490145,-0.320933151784378,-0.0616411818426254
"1418",0.47,3,4,"Exp1","Exp1",0.625990368566173,0.742056307679181,0.258189421414813,0.740581437696201,-0.312889623896145,-0.06554527855623
"1419",0.48,3,4,"Exp1","Exp1",0.625990368566173,0.747907295699792,0.256620847062376,0.746468531591313,-0.305015446081639,-0.0536927225648148
"1420",0.49,3,4,"Exp1","Exp1",0.625990368566173,0.753682695671267,0.255124290833938,0.751128688198551,-0.297303634074515,-0.0511301354923666
"1421",0.5,3,4,"Exp1","Exp1",0.625990368566173,0.759384999939885,0.253696006795304,0.759771072646536,-0.289747626956724,-0.0565991508210443
"1422",0.51,3,4,"Exp1","Exp1",0.625990368566173,0.765016570726206,0.252332505187389,0.763770002678175,-0.282341253620259,-0.0318777351561662
"1423",0.52,3,4,"Exp1","Exp1",0.625990368566173,0.770579649324217,0.251030530352831,0.768003878428948,-0.275078702485694,-0.0295959894677322
"1424",0.53,3,4,"Exp1","Exp1",0.625990368566173,0.77607636448662,0.249787040953424,0.777758467208754,-0.267954494105225,-0.0341824806980856
"1425",0.54,3,4,"Exp1","Exp1",0.625990368566173,0.781508740082191,0.248599192201848,0.781517223064795,-0.260963456326637,-0.0148332052273443
"1426",0.55,3,4,"Exp1","Exp1",0.625990368566173,0.786878702100645,0.247464319869027,0.786251726058714,-0.254100701736217,-0.0185368518794152
"1427",0.56,3,4,"Exp1","Exp1",0.625990368566173,0.792188085071414,0.246379925860516,0.795349985746418,-0.247361607134172,-0.0178463869419515
"1428",0.57,3,4,"Exp1","Exp1",0.625990368566173,0.797438637954913,0.245343665182618,0.797770939506178,-0.24074179482669,-0.0253726078036875
"1429",0.58,3,4,"Exp1","Exp1",0.625990368566173,0.802632029558095,0.244353334142198,0.800953145441346,-0.234237115545032,-0.0253339368311226
"1430",0.59,3,4,"Exp1","Exp1",0.625990368566173,0.80776985352022,0.243406859644046,0.809986892675607,-0.22784363282475,-0.00661606107932712
"1431",0.6,3,4,"Exp1","Exp1",0.625990368566173,0.812853632909618,0.242502289466739,0.811513995261268,-0.221557608697776,-0.0136854691778013
"1432",0.61,3,4,"Exp1","Exp1",0.625990368566173,0.817884824467744,0.241637783412615,0.820943045506082,-0.215375490567145,-0.00109929235604847
"1433",0.62,3,4,"Exp1","Exp1",0.625990368566173,0.822864822532912,0.240811605240148,0.821068731072498,-0.209293899148969,0.00580918241778313
"1434",0.63,3,4,"Exp1","Exp1",0.625990368566173,0.827794962672628,0.240022115297948,0.825927801389636,-0.203309617379171,0.00892015353487832
"1435",0.64,3,4,"Exp1","Exp1",0.625990368566173,0.832676525050435,0.239267763789126,0.834324491797133,-0.197419580193829,0.0141749784909751
"1436",0.65,3,4,"Exp1","Exp1",0.625990368566173,0.837510737550495,0.238547084602968,0.839728890097424,-0.191620865101831,0.0345391293120316
"1437",0.66,3,4,"Exp1","Exp1",0.625990368566173,0.842298778680799,0.237858689658088,0.843409069692636,-0.185910683477269,0.0265747268861845
"1438",0.67,3,4,"Exp1","Exp1",0.625990368566173,0.847041780273774,0.237201263707455,0.847936551447994,-0.18028637250661,0.0274460278036825
"1439",0.68,3,4,"Exp1","Exp1",0.625990368566173,0.851740830001235,0.23657355956119,0.851841188220484,-0.174745387732449,0.0266445921401104
"1440",0.69,3,4,"Exp1","Exp1",0.625990368566173,0.856396973718989,0.235974393687831,0.85319983055413,-0.169285296141567,0.0365127966655679
"1441",0.7,3,4,"Exp1","Exp1",0.625990368566173,0.861011217654894,0.235402642158975,0.863101577049544,-0.163903769750309,0.0276107042891993
"1442",0.71,3,4,"Exp1","Exp1",0.625990368566173,0.865584530452938,0.234857236905922,0.8627631506164,-0.158598579644944,0.025390986885877
"1443",0.72,3,4,"Exp1","Exp1",0.625990368566173,0.870117845084667,0.23433716226021,0.87453503109014,-0.153367590438827,0.0312076424099605
"1444",0.73,3,4,"Exp1","Exp1",0.625990368566173,0.874612060638311,0.233841451752839,0.87320274632828,-0.148208755111864,0.0270787040248003
"1445",0.74,3,4,"Exp1","Exp1",0.625990368566173,0.879068043994981,0.23336918514952,0.878891962678337,-0.143120110201066,0.0443515589225502
"1446",0.75,3,4,"Exp1","Exp1",0.625990368566173,0.883486631400501,0.232919485701554,0.8881152549254,-0.138099771313913,0.0331735590650158
"1447",0.76,3,4,"Exp1","Exp1",0.625990368566173,0.887868629940656,0.232491517593977,0.884610551549284,-0.13314592893888,0.0454371667688114
"1448",0.77,3,4,"Exp1","Exp1",0.625990368566173,0.892214818927003,0.232084483574369,0.892238122568105,-0.128256844529802,0.0295998441914156
"1449",0.78,3,4,"Exp1","Exp1",0.625990368566173,0.896525951199729,0.23169762274735,0.894488213374846,-0.123430846842883,0.0428480352126511
"1450",0.79,3,4,"Exp1","Exp1",0.625990368566173,0.900802754353541,0.231330208521177,0.900278475721291,-0.11866632850704,0.042817500428974
"1451",0.8,3,4,"Exp1","Exp1",0.625990368566173,0.905045931892026,0.230981546694156,0.899961100637811,-0.113961742809966,0.0429256870971502
"1452",0.81,3,4,"Exp1","Exp1",0.625990368566173,0.909256164315516,0.230650973669704,0.906850956395921,-0.109315600683826,0.0514896479408416
"1453",0.82,3,4,"Exp1","Exp1",0.625990368566173,0.913434110147042,0.230337854789917,0.916538483644658,-0.104726467875903,0.0466358724536838
"1454",0.83,3,4,"Exp1","Exp1",0.625990368566173,0.917580406900619,0.230041582778424,0.917457726289816,-0.100192962290724,0.0576290719098831
"1455",0.84,3,4,"Exp1","Exp1",0.625990368566173,0.921695671995755,0.229761576284116,0.9183950213534,-0.0957137514913607,0.0652323743407605
"1456",0.85,3,4,"Exp1","Exp1",0.625990368566173,0.925780503621768,0.229497278518095,0.92564708238782,-0.0912875503485859,0.0472291904823462
"1457",0.86,3,4,"Exp1","Exp1",0.625990368566173,0.929835481555237,0.229248155976834,0.928841863501217,-0.0869131188275194,0.0566947652316772
"1458",0.87,3,4,"Exp1","Exp1",0.625990368566173,0.933861167933622,0.22901369724517,0.934439788384261,-0.082589259902221,0.0533500116026615
"1459",0.88,3,4,"Exp1","Exp1",0.625990368566173,0.937858107987892,0.22879341187326,0.940291579586108,-0.0783148175894586,0.0534481123105108
"1460",0.89,3,4,"Exp1","Exp1",0.625990368566173,0.941826830736774,0.228586829322152,0.941389161841636,-0.0740886750935688,0.0447359497515301
"1461",0.9,3,4,"Exp1","Exp1",0.625990368566173,0.945767849645025,0.228393497973052,0.944356953016286,-0.0699097530549647,0.054746428902337
"1462",0.91,3,4,"Exp1","Exp1",0.625990368566173,0.949681663247993,0.228212984195776,0.948333993676641,-0.0657770078954159,0.0513881511441435
"1463",0.92,3,4,"Exp1","Exp1",0.625990368566173,0.953568755744522,0.228044871472246,0.9520699480666,-0.0616894302537571,0.0720299109036786
"1464",0.93,3,4,"Exp1","Exp1",0.625990368566173,0.957429597560141,0.227888759571204,0.956433887453526,-0.0576460435061574,0.0735943629370359
"1465",0.94,3,4,"Exp1","Exp1",0.625990368566173,0.961264645882336,0.227744263770657,0.960491158812702,-0.0536459023655242,0.0468702264257453
"1466",0.95,3,4,"Exp1","Exp1",0.625990368566173,0.965074345169552,0.227611014124799,0.964109899679207,-0.0496880915550177,0.0719499690424727
"1467",0.96,3,4,"Exp1","Exp1",0.625990368566173,0.968859127635493,0.227488654772441,0.962152240183848,-0.0457717245510174,0.0657523034707467
"1468",0.97,3,4,"Exp1","Exp1",0.625990368566173,0.972619413710155,0.227376843284183,0.97251657791445,-0.0418959423912254,0.0624911409493537
"1469",0.98,3,4,"Exp1","Exp1",0.625990368566173,0.976355612478943,0.227275250045804,0.976133080428429,-0.0380599125438941,0.0684164218940052
"1470",0.99,3,4,"Exp1","Exp1",0.625990368566173,0.980068122101114,0.227183557675494,0.975891453072009,-0.0342628278344574,0.0572960257481302
"1471",1,3,4,"Exp1","Exp1",0.625990368566173,0.983757330208737,0.227101460472776,0.983206226340812,-0.0305039054261031,0.0467661171313937
"1472",1.01,3,4,"Exp1","Exp1",0.625990368566173,0.987423614287243,0.227028663897079,0.9847558435024,-0.0267823858510651,0.0686431780132018
"1473",1.02,3,4,"Exp1","Exp1",0.625990368566173,0.991067342038601,0.226964884074111,0.994583238332531,-0.0230975320896375,0.0630761817646482
"1474",1.03,3,4,"Exp1","Exp1",0.625990368566173,0.994688871728071,0.226909847328286,0.993036771387117,-0.0194486286941177,0.0810019685745036
"1475",1.04,3,4,"Exp1","Exp1",0.625990368566173,0.998288552515426,0.226863289739607,0.992701039163295,-0.0158349809550725,0.0602189395300584
"1476",1.05,3,4,"Exp1","Exp1",0.625990368566173,1.00186672477148,0.226824956723496,1.00403837684289,-0.012255914107498,0.0707689211041623
"1477",1.06,3,4,"Exp1","Exp1",0.625990368566173,1.00542372038074,0.226794602632193,1.00906478828307,-0.00871077257460343,0.0696371584352802
"1478",1.07,3,4,"Exp1","Exp1",0.625990368566173,1.00895986303082,0.226771990376416,1.0089123589991,-0.0051989192471008,0.0606684936934759
"1479",1.08,3,4,"Exp1","Exp1",0.625990368566173,1.01247546848945,0.226756891066099,1.01657275045148,-0.00171973479601618,0.0678960472103534
"1480",1.09,3,4,"Exp1","Exp1",0.625990368566173,1.01597084486962,0.226749083669056,1.01378248662567,0.00172738298282915,0.0534628106787325
"1481",1.1,3,4,"Exp1","Exp1",0.625990368566173,1.01944629288349,0.226748354686554,1.0192400644552,0.00514301979440419,0.0817770540330802
"1482",1.11,3,4,"Exp1","Exp1",0.625990368566173,1.02290210608569,0.226754497844793,1.02035504494566,0.00852774544174537,0.0569055414196335
"1483",1.12,3,4,"Exp1","Exp1",0.625990368566173,1.02633857110646,0.226767313801401,1.02460158257415,0.0118821143964493,0.0704569071122412
"1484",1.13,3,4,"Exp1","Exp1",0.625990368566173,1.02975596787521,0.226786609866076,1.02537726369271,0.0152066663438081,0.0569267262897308
"1485",1.14,3,4,"Exp1","Exp1",0.625990368566173,1.03315456983497,0.226812199734594,1.03652536809296,0.0185019267039308,0.0747426586602304
"1486",1.15,3,4,"Exp1","Exp1",0.625990368566173,1.03653464414813,0.226843903235417,1.03680454928004,0.0217684071301057,0.0614152428008936
"1487",1.16,3,4,"Exp1","Exp1",0.625990368566173,1.03989645189394,0.22688154608823,1.04193242693994,0.025006605985589,0.054258055834139
"1488",1.17,3,4,"Exp1","Exp1",0.625990368566173,1.04324024825816,0.226924959673729,1.04545621954708,0.0282170087999287,0.0658827384905998
"1489",1.18,3,4,"Exp1","Exp1",0.625990368566173,1.04656628271519,0.226973980814063,1.04674270192906,0.0314000887058709,0.073542231132924
"1490",1.19,3,4,"Exp1","Exp1",0.625990368566173,1.04987479920317,0.227028451563353,1.0527328453402,0.0345563068578292,0.0632559662365325
"1491",1.2,3,4,"Exp1","Exp1",0.625990368566173,1.05316603629219,0.227088219007744,1.0509219644903,0.0376861128328454,0.0633796584019765
"1492",1.21,3,4,"Exp1","Exp1",0.625990368566173,1.05644022734607,0.227153135074492,1.05444360193883,0.0407899450149114,0.0726463887556585
"1493",1.22,3,4,"Exp1","Exp1",0.625990368566173,1.059697600678,0.227223056349601,1.06511781856433,0.0438682309634761,0.0740305112093413
"1494",1.23,3,4,"Exp1","Exp1",0.625990368566173,1.06293837970025,0.227297843903582,1.0655967394302,0.0469213877669084,0.0464994754377437
"1495",1.24,3,4,"Exp1","Exp1",0.625990368566173,1.06616278306828,0.227377363124888,1.06273779363082,0.0499498223816526,0.06338481891828
"1496",1.25,3,4,"Exp1","Exp1",0.625990368566173,1.0693710248195,0.227461483560659,1.07094101936676,0.0529539319577596,0.0576679950208348
"1497",1.26,3,4,"Exp1","Exp1",0.625990368566173,1.07256331450689,0.227550078764379,1.07415548766151,0.0559341041514505,0.0678875924741014
"1498",1.27,3,4,"Exp1","Exp1",0.625990368566173,1.07573985732772,0.227643026150116,1.07894159916608,0.0588907174253242,0.0653677059145807
"1499",1.28,3,4,"Exp1","Exp1",0.625990368566173,1.07890085424761,0.227740206853003,1.08056220883875,0.0618241413367926,0.0647285560490289
"1500",1.29,3,4,"Exp1","Exp1",0.625990368566173,1.08204650212011,0.227841505595654,1.08019225041822,0.0647347368152918,0.052618228541362
"1501",1.3,3,4,"Exp1","Exp1",0.625990368566173,1.08517699380201,0.227946810560223,1.08212252216135,0.0676228564287902,0.0600468064779566
"1502",1.31,3,4,"Exp1","Exp1",0.625990368566173,1.08829251826453,0.228056013265823,1.09081464925743,0.0704888446400849,0.0538557912943734
"1503",1.32,3,4,"Exp1","Exp1",0.625990368566173,1.09139326070065,0.228169008451051,1.08634272928168,0.0733330380533526,0.0703878429496621
"1504",1.33,3,4,"Exp1","Exp1",0.625990368566173,1.09447940262857,0.228285693961375,1.09110941061151,0.0761557656513975,0.0540203652840713
"1505",1.34,3,4,"Exp1","Exp1",0.625990368566173,1.09755112199177,0.228405970641137,1.09760684958215,0.0789573490240115,0.0527959231120711
"1506",1.35,3,4,"Exp1","Exp1",0.625990368566173,1.10060859325541,0.228529742229965,1.09914953649534,0.0817381025878466,0.0699906160303079
"1507",1.36,3,4,"Exp1","Exp1",0.625990368566173,1.10365198749959,0.228656915263382,1.10461885513615,0.0844983337981725,0.0538071211855883
"1508",1.37,3,4,"Exp1","Exp1",0.625990368566173,1.10668147250937,0.228787398977414,1.10908939482483,0.0872383433528781,0.0505482816546392
"1509",1.38,3,4,"Exp1","Exp1",0.625990368566173,1.10969721286181,0.228921105217006,1.10990632973288,0.0899584253890541,0.0543190913051567
"1510",1.39,3,4,"Exp1","Exp1",0.625990368566173,1.11269937001002,0.229057948348083,1.11458557961931,0.0926588676724789,0.0616227066206015
"1511",1.4,3,4,"Exp1","Exp1",0.625990368566173,1.11568810236449,0.229197845173074,1.11516668206791,0.095339951780312,0.0543359118460249
"1512",1.41,3,4,"Exp1","Exp1",0.625990368566173,1.11866356537172,0.229340714849749,1.11796748917072,0.098001953277287,0.0552771433638376
"1513",1.42,3,4,"Exp1","Exp1",0.625990368566173,1.12162591159026,0.229486478813221,1.12706827124466,0.100645141885677,0.0446007369653314
"1514",1.43,3,4,"Exp1","Exp1",0.625990368566173,1.1245752907643,0.22963506070096,1.12311433738394,0.103269781649298,0.0535443296133864
"1515",1.44,3,4,"Exp1","Exp1",0.625990368566173,1.12751184989486,0.229786386280698,1.12688003442408,0.105876131091794,0.0654923357298362
"1516",1.45,3,4,"Exp1","Exp1",0.625990368566173,1.13043573330869,0.229940383381081,1.12932611551215,0.108464443369452,0.0526922384794546
"1517",1.46,3,4,"Exp1","Exp1",0.625990368566173,1.13334708272506,0.230096981824968,1.12915008344597,0.111034966418757,0.0480728068309804
"1518",1.47,3,4,"Exp1","Exp1",0.625990368566173,1.13624603732032,0.230256113365235,1.13771919358777,0.113587943098917,0.0406672232135615
"1519",1.48,3,4,"Exp1","Exp1",0.625990368566173,1.13913273379051,0.230417711622998,1.13877209822525,0.116123611329555,0.0543782371462898
"1520",1.49,3,4,"Exp1","Exp1",0.625990368566173,1.14200730641198,0.230581712028135,1.14603936575588,0.118642204223763,0.0498392492405259
"1521",1.5,3,4,"Exp1","Exp1",0.625990368566173,1.14486988710016,0.230748051762015,1.14652079040193,0.121143950216708,0.062179423264808
"1522",1.51,3,4,"Exp1","Exp1",0.625990368566173,1.14772060546653,0.230916669702341,1.14390664089615,0.123629073189964,0.0601924768755585
"1523",1.52,3,4,"Exp1","Exp1",0.625990368566173,1.15055958887378,0.231087506370011,1.15157386061706,0.126097792591741,0.0463735064587214
"1524",1.53,3,4,"Exp1","Exp1",0.625990368566173,1.15338696248936,0.231260503877916,1.15071014883025,0.128550323553174,0.0538981778735204
"1525",1.54,3,4,"Exp1","Exp1",0.625990368566173,1.15620284933743,0.231435605881596,1.15938041155599,0.130986877000819,0.0542564122567299
"1526",1.55,3,4,"Exp1","Exp1",0.625990368566173,1.15900737034914,0.231612757531668,1.16371543607401,0.133407659765515,0.0500395559103325
"1527",1.56,3,4,"Exp1","Exp1",0.625990368566173,1.16180064441159,0.231791905427963,1.16005442911372,0.135812874687739,0.032056074808447
"1528",1.57,3,4,"Exp1","Exp1",0.625990368566173,1.16458278841515,0.231972997575296,1.1654853081129,0.138202720719597,0.0588696872032578
"1529",1.58,3,4,"Exp1","Exp1",0.625990368566173,1.16735391729955,0.2321559833408,1.16386322856029,0.140577393023581,0.0402921009648106
"1530",1.59,3,4,"Exp1","Exp1",0.625990368566173,1.17011414409849,0.232340813412765,1.169711305811,0.142937083068208,0.0371222427969127
"1531",1.6,3,4,"Exp1","Exp1",0.625990368566173,1.17286357998309,0.232527439760922,1.17365595347289,0.145281978720655,0.0459359557187843
"1532",1.61,3,4,"Exp1","Exp1",0.625990368566173,1.17560233430394,0.232715815598102,1.17611056186065,0.147612264336521,0.0313954120883156
"1533",1.62,3,4,"Exp1","Exp1",0.625990368566173,1.17833051463208,0.232905895343235,1.17806403658604,0.149928120846795,0.0357299524013789
"1534",1.63,3,4,"Exp1","Exp1",0.625990368566173,1.1810482267987,0.233097634585619,1.17764686443907,0.152229725842162,0.043508696290966
